标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
SH515880,通信ETF,2020-05-11,1.1670,2020-05-18,1.1140,-0.52%,6.1968
SH518880,黄金ETF,2020-05-18,3.9270,2020-05-25,3.8580,0.81%,6.2469
SH515210,钢铁ETF,2020-05-25,0.8393,2020-06-01,0.8681,1.71%,6.354
SH512690,酒ETF,2020-06-01,0.5012,2020-06-08,0.5100,4.29%,6.6267
SH512690,酒ETF,2020-06-08,0.5100,2020-06-15,0.5005,0.29%,6.6459
SH512170,医疗ETF,2020-06-15,0.6093,2020-06-22,0.6377,5.34%,7.0007
SZ159995,芯片ETF,2020-06-22,1.1490,2020-07-01,1.1910,6.34%,7.4446
SZ159928,消费ETF,2020-07-01,3.8310,2020-07-08,4.1660,10.82%,8.2499
SH512670,国防ETF,2020-07-08,0.7490,2020-07-15,0.7290,12.48%,9.2797
SH512690,酒ETF,2020-07-15,0.6825,2020-07-22,0.6398,-6.10%,8.7134
SH510170,大宗商品ETF,2020-07-22,0.5167,2020-07-29,0.5238,2.20%,8.9048
SH518880,黄金ETF,2020-07-29,4.2060,2020-08-05,4.3200,0.19%,8.9217
SZ159992,创新药ETF,2020-08-05,1.6130,2020-08-12,1.4550,-4.07%,8.5587
SH513520,日经ETF,2020-08-12,1.0890,2020-08-19,1.1050,1.38%,8.6766
SH512690,酒ETF,2020-08-19,0.6601,2020-08-26,0.6961,5.81%,9.1807
SH513050,中概互联网ETF易方达,2020-08-26,2.1440,2020-09-02,2.1580,0.96%,9.2688
SZ159941,纳指ETF,2020-09-02,0.7440,2020-09-09,0.6622,-1.42%,9.1374
SH510900,恒生中国企业ETF易方达,2020-09-09,1.1140,2020-09-16,1.1190,-0.89%,9.0563
SH515030,新能源车ETF,2020-09-16,1.0830,2020-09-23,1.0950,1.11%,9.157
SH511010,国债ETF,2020-09-23,119.3831,2020-09-30,118.9082,-0.39%,9.1214
SZ159941,纳指ETF,2020-09-30,0.6485,2020-10-15,0.6550,5.37%,9.611
SZ159996,家电ETF,2020-10-15,1.2710,2020-10-22,1.2700,1.27%,9.7331
SH512690,酒ETF,2020-10-22,0.7369,2020-10-29,0.7641,2.58%,9.9839
SH512170,医疗ETF,2020-10-29,0.7653,2020-11-05,0.7520,1.34%,10.1177
SH515030,新能源车ETF,2020-11-05,1.3930,2020-11-12,1.3490,1.37%,10.2563
SH513080,法国CAC40ETF,2020-11-12,1.0630,2020-11-19,1.0790,1.89%,10.45
SH512200,房地产ETF,2020-11-19,0.9300,2020-11-26,0.9120,-1.40%,10.3036
SH513520,日经ETF,2020-11-26,1.2310,2020-12-03,1.2430,2.38%,10.5493
SZ159992,创新药ETF,2020-12-03,1.3010,2020-12-10,1.2910,0.71%,10.6241
SZ159972,5年地债ETF,2020-12-10,96.1332,2020-12-17,95.9794,-0.07%,10.6163
SZ159992,创新药ETF,2020-12-17,1.3690,2020-12-24,1.3660,3.69%,11.0083
SH512670,国防ETF,2020-12-24,0.9500,2020-12-31,1.0405,4.65%,11.5198
SH512690,酒ETF,2020-12-31,0.9888,2021-01-08,1.0576,12.15%,12.9193
SH512770,战略新兴ETF,2021-01-08,2.3280,2021-01-15,2.2840,-2.27%,12.6261
SH513520,日经ETF,2021-01-15,1.3420,2021-01-22,1.3080,-0.23%,12.5973
SH512170,医疗ETF,2021-01-22,0.9330,2021-01-29,0.8583,-1.86%,12.3625
SH511260,十年国债ETF,2021-01-29,108.5036,2021-02-05,108.5695,0.15%,12.3812
SH513500,标普500ETF博时,2021-02-05,1.1845,2021-02-19,1.1890,2.36%,12.6734
SH510410,资源ETF博时,2021-02-19,0.8960,2021-02-26,0.8560,-0.22%,12.6449
SH511360,短融ETF海富通,2021-02-26,101.4230,2021-03-05,101.5010,0.07%,12.654
SH518880,黄金ETF,2021-03-05,3.4820,2021-03-12,3.5240,1.68%,12.8665
SZ159941,纳指ETF,2021-03-12,0.6505,2021-03-19,0.6438,2.83%,13.23
SH512670,国防ETF,2021-03-19,0.8235,2021-03-26,0.8250,-0.55%,13.1568
SZ159851,金融科技ETF,2021-03-26,1.0410,2021-04-02,1.0410,-0.39%,13.106
SH512480,半导体ETF,2021-04-02,0.9800,2021-04-12,0.9570,4.64%,13.7146
SH515210,钢铁ETF,2021-04-12,1.3532,2021-04-19,1.3336,0.38%,13.7669
SH516520,智能驾驶ETF,2021-04-19,0.9640,2021-04-26,0.9280,1.96%,14.0369
SH512170,医疗ETF,2021-04-26,0.8230,2021-05-06,0.8300,3.02%,14.4602
SH516160,新能源ETF,2021-05-06,2.9147,2021-05-13,2.7692,-3.42%,13.9654
SZ159992,创新药ETF,2021-05-13,1.5270,2021-05-20,1.5610,2.63%,14.3329
SH515030,新能源车ETF,2021-05-20,1.7200,2021-05-27,1.7300,0.70%,14.4334
SH512480,半导体ETF,2021-05-27,1.0590,2021-06-03,1.0560,5.62%,15.2448
SH515220,煤炭ETF,2021-06-03,1.4573,2021-06-10,1.4831,5.19%,16.0366
SZ159851,金融科技ETF,2021-06-10,1.1910,2021-06-18,1.2180,6.42%,17.0662
SH511360,短融ETF海富通,2021-06-18,102.3660,2021-06-25,102.4220,0.04%,17.0734
SH515220,煤炭ETF,2021-06-25,1.5606,2021-07-02,1.4181,-5.08%,16.2056
SZ159985,豆粕ETF,2021-07-02,1.3290,2021-07-09,1.2850,-1.61%,15.945
SH516780,稀土ETF,2021-07-09,1.1310,2021-07-16,1.1690,12.30%,17.9058
SH515220,煤炭ETF,2021-07-16,1.5205,2021-07-23,1.5614,3.78%,18.5821
SH516780,稀土ETF,2021-07-23,1.2780,2021-07-30,1.3370,2.19%,18.9889
SH515880,通信ETF,2021-07-30,1.0490,2021-08-06,1.0780,4.08%,19.764
SH512660,军工ETF,2021-08-06,1.3420,2021-08-13,1.3350,0.68%,19.8976
SH515220,煤炭ETF,2021-08-13,1.7288,2021-08-20,1.6336,-3.48%,19.2044
SH511260,十年国债ETF,2021-08-20,112.9537,2021-08-27,112.7579,-0.29%,19.1493
SH515220,煤炭ETF,2021-08-27,1.8481,2021-09-03,1.9718,10.47%,21.1539
SH512880,证券ETF,2021-09-03,1.1780,2021-09-10,1.2490,3.53%,21.8998
SH510170,大宗商品ETF,2021-09-10,1.0750,2021-09-17,1.0573,2.00%,22.338
SH511030,公司债ETF,2021-09-17,5.3509,2021-09-28,5.3463,-0.11%,22.3143
SZ159928,消费ETF,2021-09-28,1.1140,2021-10-12,1.1550,3.20%,23.029
SZ159766,旅游ETF,2021-10-12,0.9860,2021-10-19,0.9930,1.83%,23.4499
SH515220,煤炭ETF,2021-10-19,2.1080,2021-10-26,1.9585,-7.39%,21.7169
SZ159949,创业板50ETF,2021-10-26,1.4830,2021-11-02,1.4900,0.27%,21.7754
SH512670,国防ETF,2021-11-02,1.1010,2021-11-09,1.1440,1.57%,22.1172
SZ159869,游戏ETF,2021-11-09,1.0130,2021-11-16,1.0800,5.51%,23.3351
SH512980,传媒ETF,2021-11-16,0.7910,2021-11-23,0.7760,-1.40%,23.0081
SH515220,煤炭ETF,2021-11-23,1.6843,2021-11-30,1.6469,-0.91%,22.7983
SZ159870,化工ETF,2021-11-30,1.0240,2021-12-07,1.0100,0.00%,22.7983
SZ159745,建材ETF,2021-12-07,0.9540,2021-12-14,0.9460,4.40%,23.8023
SH516620,影视ETF,2021-12-14,1.1860,2021-12-21,1.1960,0.09%,23.8226
SH515100,红利低波100ETF,2021-12-21,1.0367,2021-12-28,1.0291,1.71%,24.2294
SZ159941,纳指ETF,2021-12-28,0.8177,2022-01-05,0.8025,1.49%,24.59
SZ159869,游戏ETF,2022-01-05,1.1680,2022-01-12,1.0870,-5.77%,23.1701
SH513060,恒生医疗ETF博时,2022-01-12,0.6930,2022-01-19,0.6680,0.59%,23.3074
SH515400,大数据ETF,2022-01-19,1.0160,2022-01-26,0.9620,-4.83%,22.1811
SH511030,公司债ETF,2022-01-26,5.8324,2022-02-09,5.8385,0.24%,22.2343
SZ159985,豆粕ETF,2022-02-09,1.4420,2022-02-16,1.4200,-0.21%,22.1873
SZ159608,稀有金属ETF,2022-02-16,0.9310,2022-02-23,1.0130,8.70%,24.1166
SZ159985,豆粕ETF,2022-02-23,1.5040,2022-03-02,1.5040,0.80%,24.3106
SH515790,光伏ETF,2022-03-02,1.5910,2022-03-09,1.5240,-4.36%,23.2503
SZ159985,豆粕ETF,2022-03-09,1.6240,2022-03-16,1.6100,-1.19%,22.9742
SH511360,短融ETF海富通,2022-03-16,104.4220,2022-03-23,104.4550,0.04%,22.9828
SH515220,煤炭ETF,2022-03-23,2.0226,2022-03-30,2.0526,3.84%,23.8655
SZ159865,养殖ETF,2022-03-30,0.8960,2022-04-08,0.8500,-3.14%,23.1164
SZ159745,建材ETF,2022-04-08,0.9750,2022-04-15,0.9090,-2.74%,22.4837
SH512690,酒ETF,2022-04-15,0.7840,2022-04-22,0.7720,-2.53%,21.9138
SZ159972,5年地债ETF,2022-04-22,102.0257,2022-04-29,102.0998,0.16%,21.9499
SZ159608,稀有金属ETF,2022-04-29,0.7690,2022-05-11,0.7990,5.28%,23.1098
SH511360,短融ETF海富通,2022-05-11,104.9430,2022-05-18,105.0520,0.09%,23.1316
SH513130,恒生科技ETF,2022-05-18,0.5460,2022-05-25,0.5190,-7.25%,21.4554
SH518880,黄金ETF,2022-05-25,3.8870,2022-06-01,3.8520,-0.13%,21.4278
SH513130,恒生科技ETF,2022-06-01,0.5670,2022-06-09,0.6010,7.37%,23.0067
SH513360,教育ETF博时,2022-06-09,0.3660,2022-06-16,0.4400,9.59%,25.2128
SH513360,教育ETF博时,2022-06-16,0.4400,2022-06-23,0.4030,0.75%,25.4019
SZ159941,纳指ETF,2022-06-23,0.5975,2022-06-30,0.5960,1.56%,25.7986
SZ159766,旅游ETF,2022-06-30,1.1230,2022-07-07,1.0090,-6.78%,24.05
SH515790,光伏ETF,2022-07-07,1.7700,2022-07-14,1.7690,-0.23%,23.9937
SH511010,国债ETF,2022-07-14,125.9541,2022-07-21,126.1146,0.15%,24.0292
SZ159869,游戏ETF,2022-07-21,0.8180,2022-07-28,0.7950,-0.87%,23.8203
SZ159985,豆粕ETF,2022-07-28,1.5640,2022-08-04,1.5460,0.45%,23.9279
SH512480,半导体ETF,2022-08-04,0.9830,2022-08-11,1.0690,8.91%,26.0603
SH515790,光伏ETF,2022-08-11,1.7580,2022-08-18,1.8690,4.10%,27.1294
SH515790,光伏ETF,2022-08-18,1.8690,2022-08-25,1.7390,-2.85%,26.3573
SH515220,煤炭ETF,2022-08-25,2.5346,2022-09-01,2.3848,-3.25%,25.5003
SH512200,房地产ETF,2022-09-01,0.7480,2022-09-08,0.7720,4.61%,26.6751
SH515790,光伏ETF,2022-09-08,1.7040,2022-09-16,1.5120,-10.30%,23.9264
SH511010,国债ETF,2022-09-16,127.2752,2022-09-23,127.3293,0.05%,23.9388
SZ159930,能源ETF,2022-09-23,1.2680,2022-09-30,1.2310,-4.44%,22.8752
SZ159883,医疗器械ETF,2022-09-30,0.6250,2022-10-14,0.6890,0.48%,22.9854
SZ159852,软件ETF,2022-10-14,0.7620,2022-10-21,0.7870,4.45%,24.009
SH511360,短融ETF海富通,2022-10-21,105.9180,2022-10-28,105.9250,-0.00%,24.0084
SH515220,煤炭ETF,2022-10-28,2.1434,2022-11-04,2.1706,-2.91%,23.31
SZ159892,恒生医药ETF,2022-11-04,0.6200,2022-11-11,0.6310,1.34%,23.6218
SH513080,法国CAC40ETF,2022-11-11,1.2450,2022-11-18,1.2650,4.81%,24.7569
SZ159869,游戏ETF,2022-11-18,0.8100,2022-11-25,0.7580,-6.31%,23.1943
SZ159930,能源ETF,2022-11-25,1.1600,2022-12-02,1.1420,2.03%,23.6655
SH513130,恒生科技ETF,2022-12-02,0.5190,2022-12-09,0.5750,7.47%,25.4337
SZ159985,豆粕ETF,2022-12-09,1.9440,2022-12-16,1.9160,-1.25%,25.1166
SH512550,富时A50,2022-12-16,1.3910,2022-12-23,1.3610,-1.59%,24.7179
SH513360,教育ETF博时,2022-12-23,0.5850,2022-12-30,0.5270,-9.78%,22.3012
SZ159859,生物医药ETF,2022-12-30,0.5910,2023-01-09,0.6250,4.72%,23.3542
SH513050,中概互联网ETF易方达,2023-01-09,1.1570,2023-01-16,1.1360,1.87%,23.7902
SH512070,证券保险ETF易方达,2023-01-16,0.6700,2023-01-30,0.6680,2.90%,24.4792
SZ159852,软件ETF,2023-01-30,0.9470,2023-02-06,0.9670,3.89%,25.4319
SZ159869,游戏ETF,2023-02-06,0.8920,2023-02-13,0.9290,3.99%,26.4469
SH512690,酒ETF,2023-02-13,0.9510,2023-02-20,0.9600,2.29%,27.0525
SH560080,中药ETF,2023-02-20,1.2560,2023-02-27,1.2300,-1.43%,26.6651
SZ159972,5年地债ETF,2023-02-27,104.1390,2023-03-06,104.1714,0.06%,26.6817
SH515600,央企创新ETF,2023-03-06,1.3660,2023-03-13,1.3640,-2.49%,26.0167
SH511260,十年国债ETF,2023-03-13,117.8485,2023-03-20,118.0639,0.19%,26.0649
SH512980,传媒ETF,2023-03-20,0.7500,2023-03-27,0.8280,12.33%,29.2784
SZ159869,游戏ETF,2023-03-27,1.1750,2023-04-03,1.3120,4.03%,30.4575
SH560800,数字经济ETF,2023-04-03,0.8460,2023-04-11,0.8240,2.74%,31.292
SZ159892,恒生医药ETF,2023-04-11,0.6600,2023-04-18,0.6840,3.63%,32.4264
SZ159930,能源ETF,2023-04-18,1.2220,2023-04-25,1.1950,-1.82%,31.8359
SH513080,法国CAC40ETF,2023-04-25,1.5150,2023-05-05,1.4680,-1.47%,31.3683
SH512070,证券保险ETF易方达,2023-05-05,0.6880,2023-05-12,0.6710,0.15%,31.4143
SZ159941,纳指ETF,2023-05-12,0.7120,2023-05-19,0.7490,2.68%,32.255
SH513520,日经ETF,2023-05-19,1.3960,2023-05-26,1.1860,-7.44%,29.8546
SH511360,短融ETF海富通,2023-05-26,107.3030,2023-06-02,107.3510,0.05%,29.8688
SZ159852,软件ETF,2023-06-02,1.0150,2023-06-09,1.0090,-1.69%,29.3646
SH513130,恒生科技ETF,2023-06-09,0.5300,2023-06-16,0.5690,7.46%,31.5543
SH515880,通信ETF,2023-06-16,1.2900,2023-06-27,1.2760,3.09%,32.5307
SH511090,30年国债ETF,2023-06-27,94.4682,2023-07-04,94.8800,0.42%,32.6677
SH515250,智能汽车ETF,2023-07-04,0.9510,2023-07-11,0.9570,2.54%,33.4988
SZ159766,旅游ETF,2023-07-11,0.9240,2023-07-18,0.9000,-2.60%,32.6287
SZ159507,电信ETF,2023-07-18,1.0230,2023-07-25,0.9670,-5.47%,30.8426
SZ159615,恒生生物科技ETF南方,2023-07-25,0.8560,2023-08-01,0.8860,5.46%,32.5256
SH513330,恒生互联网ETF,2023-08-01,0.4690,2023-08-08,0.4530,-1.91%,31.9054
SH516620,影视ETF,2023-08-08,1.0760,2023-08-15,1.0180,-3.16%,30.8963
SZ159985,豆粕ETF,2023-08-15,2.2370,2023-08-22,2.2720,5.59%,32.6228
SH511360,短融ETF海富通,2023-08-22,107.9060,2023-08-29,107.8850,-0.01%,32.6198
SH512200,房地产ETF,2023-08-29,0.6970,2023-09-05,0.6410,-2.23%,31.8917
SH515220,煤炭ETF,2023-09-05,2.0550,2023-09-12,2.0358,-0.49%,31.7348
SH518880,黄金ETF,2023-09-12,4.5460,2023-09-19,4.5590,-0.46%,31.5882
SZ159992,创新药ETF,2023-09-19,0.8210,2023-09-26,0.8260,0.85%,31.8575
SZ159663,机床ETF,2023-09-26,0.9780,2023-10-11,0.9700,1.04%,32.1887
SH513360,教育ETF博时,2023-10-11,0.5990,2023-10-18,0.5890,1.36%,32.6266
SH518880,黄金ETF,2023-10-18,4.5230,2023-10-25,4.5570,2.12%,33.3185
SH511010,国债ETF,2023-10-25,129.7981,2023-11-01,130.1321,0.35%,33.4365
SZ159869,游戏ETF,2023-11-01,1.0160,2023-11-08,1.1450,10.03%,36.7901
SZ159869,游戏ETF,2023-11-08,1.1450,2023-11-15,1.1020,1.17%,37.2217
SZ159509,纳指科技ETF景顺,2023-11-15,1.0290,2023-11-22,1.0340,4.18%,38.7788
SH516620,影视ETF,2023-11-22,1.0200,2023-11-29,0.9540,-3.40%,37.4617
SH515220,煤炭ETF,2023-11-29,2.1732,2023-12-06,2.1567,-0.30%,37.35
SH513290,纳指生物科技ETF汇添富,2023-12-06,1.0360,2023-12-13,1.0650,1.84%,38.039
SZ159509,纳指科技ETF景顺,2023-12-13,1.0630,2023-12-20,1.0830,3.74%,39.4614
SH513730,东南亚科技ETF,2023-12-20,1.0360,2023-12-27,1.0720,7.59%,42.4584
SH513290,纳指生物科技ETF汇添富,2023-12-27,1.1400,2024-01-04,1.1510,3.38%,43.8926
SH515220,煤炭ETF,2024-01-04,2.2647,2024-01-11,2.2157,0.08%,43.9288
SH513520,日经ETF,2024-01-11,1.4460,2024-01-18,1.4470,4.49%,45.8996
SH511090,30年国债ETF,2024-01-18,100.1560,2024-01-25,101.1748,1.05%,46.3814
SH513850,美国50ETF易方达,2024-01-25,1.5390,2024-02-01,1.1380,-20.92%,36.679
SH511090,30年国债ETF,2024-02-01,103.1421,2024-02-08,103.4498,0.47%,36.8498
SZ159643,疫苗ETF,2024-02-08,0.6950,2024-02-23,0.7000,0.14%,36.9025
SH563300,中证2000ETF,2024-02-23,0.8560,2024-03-01,0.8820,4.96%,38.732
SH513310,中韩半导体ETF,2024-03-01,1.2100,2024-03-08,1.2500,1.42%,39.2807
SH517520,黄金股ETF,2024-03-08,1.0870,2024-03-15,1.1280,-0.27%,39.1732
SZ159985,豆粕ETF,2024-03-15,2.1670,2024-03-22,2.1920,3.43%,40.5177
SH516620,影视ETF,2024-03-22,1.0520,2024-03-29,0.9570,-6.35%,37.9458
SH518880,黄金ETF,2024-03-29,5.1260,2024-04-09,5.3690,6.46%,40.398
SH561330,矿业ETF,2024-04-09,1.0580,2024-04-16,1.0140,0.95%,40.7817
SZ159930,能源ETF,2024-04-16,1.5510,2024-04-23,1.4750,-2.46%,39.7773
SZ159865,养殖ETF,2024-04-23,0.6140,2024-04-30,0.6220,0.97%,40.1648
SZ159949,创业板50ETF,2024-04-30,0.7980,2024-05-10,0.8000,0.25%,40.2643
SH517520,黄金股ETF,2024-05-10,1.2990,2024-05-17,1.3070,3.01%,41.4748
SH512200,房地产ETF,2024-05-17,0.5470,2024-05-24,0.5090,4.56%,43.3675
SZ159972,5年地债ETF,2024-05-24,111.0840,2024-05-31,111.2300,0.15%,43.4342
SH511010,国债ETF,2024-05-31,133.9989,2024-06-07,134.2313,0.12%,43.4866
SH513290,纳指生物科技ETF汇添富,2024-06-07,1.1950,2024-06-17,1.1910,-0.42%,43.3057
SH515880,通信ETF,2024-06-17,1.2090,2024-06-24,1.1790,1.84%,44.1023
SH511030,公司债ETF,2024-06-24,9.4474,2024-07-01,9.4529,0.06%,44.1276
SH515600,央企创新ETF,2024-07-01,1.4210,2024-07-08,1.3870,-0.78%,43.7823
SZ159687,亚太精选ETF南方,2024-07-08,1.4520,2024-07-15,1.3490,-1.34%,43.1959
SH513290,纳指生物科技ETF汇添富,2024-07-15,1.3090,2024-07-22,1.2850,-0.16%,43.1286
SZ159638,高端装备ETF嘉实,2024-07-22,0.6740,2024-07-29,0.6810,1.64%,43.8378
SH512670,国防ETF,2024-07-29,0.6190,2024-08-05,0.6070,0.49%,44.0506
SH511260,十年国债ETF,2024-08-05,128.8374,2024-08-12,127.2268,-0.32%,43.9075
SZ159687,亚太精选ETF南方,2024-08-12,1.1960,2024-08-19,1.2490,5.40%,46.2769
SZ159687,亚太精选ETF南方,2024-08-19,1.2490,2024-08-26,1.2590,0.64%,46.5731
SZ159996,家电ETF,2024-08-26,1.0590,2024-09-02,1.0510,1.14%,47.1033
SZ159985,豆粕ETF,2024-09-02,1.9260,2024-09-09,1.9620,3.23%,48.6228
SH512000,券商ETF,2024-09-09,0.7770,2024-09-18,0.7720,-0.77%,48.2478
SZ159615,恒生生物科技ETF南方,2024-09-18,0.6250,2024-09-25,0.6460,3.05%,49.7192
SZ159851,金融科技ETF,2024-09-25,0.8570,2024-10-09,1.3310,44.39%,71.7903
SH588000,科创50ETF,2024-10-09,1.0960,2024-10-16,0.9230,-17.02%,59.5734
SH513290,纳指生物科技ETF汇添富,2024-10-16,1.2470,2024-10-23,1.2380,-0.16%,59.4772
SH515790,光伏ETF,2024-10-23,0.8610,2024-10-30,0.8660,5.74%,62.8904
SH515400,大数据ETF,2024-10-30,0.8030,2024-11-06,0.8580,6.41%,66.9198
SZ159608,稀有金属ETF,2024-11-06,0.6440,2024-11-13,0.6590,4.29%,69.7924
SH516160,新能源ETF,2024-11-13,2.3180,2024-11-20,2.2100,-3.61%,67.2727
SH518880,黄金ETF,2024-11-20,5.8570,2024-11-27,5.8990,-0.24%,67.1119
SH513400,道琼斯ETF,2024-11-27,1.1940,2024-12-04,1.2020,-0.91%,66.5013
SH562500,机器人ETF,2024-12-04,0.8230,2024-12-11,0.8640,8.01%,71.8313
SH516620,影视ETF,2024-12-11,1.0730,2024-12-18,1.0440,-0.38%,71.5552
SZ159509,纳指科技ETF景顺,2024-12-18,1.6630,2024-12-25,1.6440,-1.03%,70.8198
SH513850,美国50ETF易方达,2024-12-25,1.4890,2025-01-02,1.4560,-0.62%,70.3826
SH511090,30年国债ETF,2025-01-02,122.8147,2025-01-09,121.9514,1.32%,71.3102
SZ159561,德国ETF嘉实,2025-01-09,1.2090,2025-01-16,1.3050,11.80%,79.7224
SH516620,影视ETF,2025-01-16,0.9000,2025-01-23,0.8980,-1.11%,78.8366
SZ159561,德国ETF嘉实,2025-01-23,1.6710,2025-02-07,1.3130,-8.05%,72.4911
SZ159852,软件ETF,2025-02-07,0.8810,2025-02-14,0.9480,6.94%,77.5228
SH516620,影视ETF,2025-02-14,1.1750,2025-02-21,1.0970,-8.43%,70.9856
SH562500,机器人ETF,2025-02-21,1.0110,2025-02-28,0.9440,4.83%,74.411
SH518880,黄金ETF,2025-02-28,6.4440,2025-03-07,6.5260,0.66%,74.9038
SH513330,恒生互联网ETF,2025-03-07,0.5570,2025-03-14,0.5460,-5.91%,70.474
SH517520,黄金股ETF,2025-03-14,1.2780,2025-03-21,1.2860,7.11%,75.4835
SZ159201,自由现金流ETF,2025-03-21,1.0190,2025-03-28,1.0120,0.49%,75.8542
SH511010,国债ETF,2025-03-28,138.1158,2025-04-07,139.1207,0.40%,76.1609
SZ159698,粮食ETF,2025-04-07,0.8920,2025-04-14,0.9210,5.68%,80.4853
SH517520,黄金股ETF,2025-04-14,1.3960,2025-04-21,1.4850,3.37%,83.1942
SH512200,房地产ETF,2025-04-21,1.4250,2025-04-28,1.3530,-1.82%,81.6794
SH513850,美国50ETF易方达,2025-04-28,1.2740,2025-05-08,1.2990,1.10%,82.5784
SZ159378,通用航空ETF,2025-05-08,1.1060,2025-05-15,1.0780,1.48%,83.8041
SZ159509,纳指科技ETF景顺,2025-05-15,1.5300,2025-05-22,1.5040,-2.47%,81.7375
SH517520,黄金股ETF,2025-05-22,1.4140,2025-05-29,1.3980,-1.41%,80.5887
SZ159509,纳指科技ETF景顺,2025-05-29,1.5710,2025-06-06,1.5580,1.04%,81.4266
SH513310,中韩半导体ETF,2025-06-06,1.5870,2025-06-13,1.5660,0.51%,81.8388
SH517520,黄金股ETF,2025-06-13,1.5250,2025-06-20,1.4420,-2.67%,79.6521
SH511090,30年国债ETF,2025-06-20,123.6973,2025-06-27,123.2500,-0.35%,79.3724
SZ159687,亚太精选ETF南方,2025-06-27,1.4490,2025-07-04,1.4000,0.79%,79.9988
SH515210,钢铁ETF,2025-07-04,1.2154,2025-07-11,1.2720,3.65%,82.9193
SH512200,房地产ETF,2025-07-11,1.4460,2025-07-18,1.4090,-2.44%,80.8969
SH520500,恒生创新药ETF,2025-07-18,1.8690,2025-07-25,1.8820,1.45%,82.0687
SZ159608,稀有金属ETF,2025-07-25,0.7580,2025-08-01,0.7120,-5.12%,77.8628
SH511360,短融ETF海富通,2025-08-01,112.1450,2025-08-08,112.1860,0.05%,77.8996
SH516780,稀土ETF,2025-08-08,1.3920,2025-08-15,1.4530,0.50%,78.2902
SZ159949,创业板50ETF,2025-08-15,1.1570,2025-08-22,1.2320,5.33%,82.462
SH515250,智能汽车ETF,2025-08-22,1.1170,2025-08-29,1.1520,6.62%,87.919
SZ159507,电信ETF,2025-08-29,1.7780,2025-09-05,1.7230,-7.96%,80.9171
SZ159509,纳指科技ETF景顺,2025-09-05,1.8790,2025-09-12,1.8900,1.88%,82.4381
SH513310,中韩半导体ETF,2025-09-12,2.0690,2025-09-19,2.1650,8.42%,89.3828
SH515880,通信ETF,2025-09-19,2.6810,2025-09-26,2.6950,4.67%,93.5574
SH516160,新能源ETF,2025-09-26,2.6900,2025-10-13,2.7890,2.25%,95.6641
SH560860,工业有色ETF万家,2025-10-13,1.4760,2025-10-20,1.3540,-3.38%,92.4303
SH513080,法国CAC40ETF,2025-10-20,1.8130,2025-10-27,1.8550,0.47%,92.8658
SZ159507,电信ETF,2025-10-27,1.8970,2025-11-03,1.7780,-3.06%,90.0287
SH513310,中韩半导体ETF,2025-11-03,2.8310,2025-11-10,2.6950,-1.48%,88.6978
SZ159870,化工ETF,2025-11-10,0.7690,2025-11-17,0.7900,3.72%,91.996
SZ159309,油气ETF汇添富,2025-11-17,1.1490,2025-11-24,1.0890,-4.80%,87.5847
SH511360,短融ETF海富通,2025-11-24,112.6540,2025-12-01,112.6780,0.02%,87.6042
SZ159583,通信设备ETF,2025-12-01,1.1300,2025-12-08,1.2150,5.31%,92.2571
SH560860,工业有色ETF万家,2025-12-08,1.4950,2025-12-15,1.4480,-2.28%,90.1519
SH517520,黄金股ETF,2025-12-15,2.0180,2025-12-22,2.0630,-0.00%,90.1519
SH512400,有色金属ETF,2025-12-22,1.8470,2025-12-29,1.8780,6.25%,95.7895
SZ159206,卫星ETF,2025-12-29,1.6040,2026-01-07,1.7730,13.19%,108.4284
SH513310,中韩半导体ETF,2026-01-07,3.1260,2026-01-14,2.9910,1.63%,110.1909
SH512980,传媒ETF,2026-01-14,1.3220,2026-01-21,1.1790,-8.46%,100.873
SZ159870,化工ETF,2026-01-21,0.9060,2026-01-28,0.9340,1.33%,102.2179
SH517520,黄金股ETF,2026-01-28,3.0950,2026-02-04,2.6320,-6.25%,95.8248
SZ159326,电网设备ETF,2026-02-04,1.8180,2026-02-11,1.8100,-0.17%,95.6661
SH513520,日经ETF,2026-02-11,2.1200,2026-02-26,2.1230,5.89%,101.2963
SH513310,中韩半导体ETF,2026-02-26,4.3210,2026-03-05,4.0990,-3.91%,97.338
SH511030,公司债ETF,2026-03-05,107.1780,2026-03-06,107.1780,0.01%,97.3471
