标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
"SZ159928,SZ159941,SH513050","消费ETF,纳指ETF,中概互联网ETF易方达",2017-02-22,"1.5720,0.3262,1.0870",2017-03-01,"1.5620,0.3245,1.0640",-0.46%,1.7747
"SH513500,SH510180,SH510300","标普500ETF博时,上证180ETF,沪深300ETF华泰柏瑞",2017-03-01,"0.7705,2.5267,2.9440",2017-03-08,"0.7975,2.5095,2.9449",2.18%,1.8135
"SZ159915,SZ159949,SZ159930","创业板ETF易方达,创业板50ETF,能源ETF",2017-03-08,"1.8840,0.8100,0.8530",2017-03-15,"1.8760,0.8084,0.8470",-1.26%,1.7907
"SH513500,SH510900,SZ159901","标普500ETF博时,恒生中国企业ETF易方达,深证100ETF易方达",2017-03-15,"0.7970,1.0397,2.0355",2017-03-22,"0.7775,1.0479,2.0360",1.07%,1.8098
"SZ159928,SZ159929,SH511010","消费ETF,医药ETF,国债ETF",2017-03-22,"1.6150,1.4610,109.1276",2017-03-29,"1.6300,1.4520,109.2843",0.88%,1.8256
"SH513050,SZ159929,SZ159915","中概互联网ETF易方达,医药ETF,创业板ETF易方达",2017-03-29,"1.1020,1.4520,1.8450",2017-04-07,"1.1030,1.4570,1.8650",-0.01%,1.8254
"SH512660,SZ159902,SH510500","军工ETF,中小100ETF华夏,中证500ETF",2017-04-07,"1.0700,3.3100,5.7635",2017-04-14,"1.0840,3.2530,5.7333",1.44%,1.8518
"SH510170,SH518880,SZ159928","大宗商品ETF,黄金ETF,消费ETF",2017-04-14,"0.4577,2.8590,1.6280",2017-04-21,"0.4387,2.8270,1.6410",-0.98%,1.8336
"SZ159928,SZ159929,SH513050","消费ETF,医药ETF,中概互联网ETF易方达",2017-04-21,"1.6410,1.4620,1.1250",2017-04-28,"1.6240,1.4510,1.1810",1.92%,1.8687
"SH513050,SZ159915,SZ159949","中概互联网ETF易方达,创业板ETF易方达,创业板50ETF",2017-04-28,"1.1810,1.7770,0.7380",2017-05-08,"1.1900,1.7160,0.7200",-0.85%,1.8528
"SH510810,SH510050,SH511010","上海国企ETF汇添富,上证50ETF,国债ETF",2017-05-08,"0.8520,1.9788,107.5789",2017-05-15,"0.8387,2.0266,107.4144",0.01%,1.8531
"SH510230,SH512070,SH510050","金融ETF,证券保险ETF易方达,上证50ETF",2017-05-15,"0.8244,1.6710,2.0266",2017-05-22,"0.8205,1.6710,2.0257",-0.71%,1.8399
"SZ159930,SH518880,SH511010","能源ETF,黄金ETF,国债ETF",2017-05-22,"0.7860,2.7900,106.9248",2017-05-31,"0.7900,2.7750,107.6124",0.91%,1.8567
"SH512070,SH512000,SH512880","证券保险ETF易方达,券商ETF,证券ETF",2017-05-31,"1.7600,0.9380,0.9900",2017-06-07,"1.7630,0.9410,0.9950",0.10%,1.8586
"SH512660,SZ159902,SH510500","军工ETF,中小100ETF华夏,中证500ETF",2017-06-07,"0.8630,3.1950,5.2425",2017-06-14,"0.8610,3.2070,5.2500",2.14%,1.8983
"SZ159928,SH511010,SH510900","消费ETF,国债ETF,恒生中国企业ETF易方达",2017-06-14,"1.7510,108.3700,1.0388",2017-06-21,"1.7580,108.3631,1.0360",-0.18%,1.8949
"SH512070,SH512660,SZ159901","证券保险ETF易方达,军工ETF,深证100ETF易方达",2017-06-21,"1.8150,0.8920,2.1282",2017-06-28,"1.8400,0.8800,2.1648",2.21%,1.9367
"SZ159928,SH510410,SZ159902","消费ETF,资源ETF博时,中小100ETF华夏",2017-06-28,"1.7950,0.6740,3.3100",2017-07-05,"1.7900,0.6910,3.3610",-0.03%,1.9361
"SH510170,SZ159949,SH512660","大宗商品ETF,创业板50ETF,军工ETF",2017-07-05,"0.4440,0.7400,0.8970",2017-07-12,"0.4563,0.7060,0.8850",0.73%,1.9502
"SZ159920,SH510900,SH512880","恒生ETF,恒生中国企业ETF易方达,证券ETF",2017-07-12,"1.3532,1.0644,1.0220",2017-07-19,"1.3818,1.0956,1.0650",0.37%,1.9574
"SH510170,SZ159930,SH513050","大宗商品ETF,能源ETF,中概互联网ETF易方达",2017-07-19,"0.4985,0.8390,1.3630",2017-07-26,"0.5000,0.8480,1.3710",52.58%,2.9866
"SH512660,SH513050,SH510500","军工ETF,中概互联网ETF易方达,中证500ETF",2017-07-26,"0.8700,1.3710,5.4254",2017-08-02,"0.8430,1.4480,5.5252",2.55%,3.0629
"SZ159930,SH510410,SH513050","能源ETF,资源ETF博时,中概互联网ETF易方达",2017-08-02,"0.8760,0.8090,1.4480",2017-08-09,"0.8850,0.8600,1.4490",2.00%,3.1242
"SH510170,SH510410,SZ159928","大宗商品ETF,资源ETF博时,消费ETF",2017-08-09,"0.5420,0.8600,1.8600",2017-08-16,"0.5170,0.8030,1.9100",-0.60%,3.1055
"SZ159949,SZ159939,SZ159915","创业板50ETF,信息技术ETF,创业板ETF易方达",2017-08-16,"0.7320,0.5450,1.7350",2017-08-23,"0.7250,0.5450,1.7170",1.39%,3.1486
"SH512070,SH510230,SH510900","证券保险ETF易方达,金融ETF,恒生中国企业ETF易方达",2017-08-23,"1.9610,0.9506,1.0956",2017-08-30,"2.0550,0.9845,1.1139",4.55%,3.2917
"SH512000,SH512880,SZ159930","券商ETF,证券ETF,能源ETF",2017-08-30,"1.0560,1.1160,0.9050",2017-09-06,"1.0630,1.1250,0.9100",2.05%,3.3593
"SH512400,SZ159939,SZ159949","有色金属ETF,信息技术ETF,创业板50ETF",2017-09-06,"1.0416,0.5785,0.7720",2017-09-13,"1.0651,0.5765,0.7650",1.35%,3.4045
"SH512400,SH513050,SH510410","有色金属ETF,中概互联网ETF易方达,资源ETF博时",2017-09-13,"1.0651,1.4270,0.8870",2017-09-20,"1.0445,1.4990,0.8690",-0.81%,3.3769
"SH513050,SZ159928,SZ159920","中概互联网ETF易方达,消费ETF,恒生ETF",2017-09-20,"1.4990,1.9370,1.4226",2017-09-27,"1.4390,2.0010,1.4112",-0.70%,3.3531
"SZ159928,SZ159930,SH510180","消费ETF,能源ETF,上证180ETF",2017-09-27,"2.0010,0.8830,2.8161",2017-10-11,"2.1370,0.8850,2.8547",1.31%,3.397
"SZ159928,SH513050,SZ159929","消费ETF,中概互联网ETF易方达,医药ETF",2017-10-11,"2.1370,1.5200,1.5330",2017-10-18,"2.1030,1.5260,1.5380",1.71%,3.455
"SZ159941,SH510900,SH512550","纳指ETF,恒生中国企业ETF易方达,富时A50",2017-10-18,"0.3307,1.1469,1.0500",2017-10-25,"0.3295,1.1377,1.0560",-0.14%,3.4503
"SZ159949,SH512200,SZ159929","创业板50ETF,房地产ETF,医药ETF",2017-10-25,"0.7680,0.9610,1.6000",2017-11-01,"0.7290,0.9570,1.5830",-1.13%,3.4115
"SZ159941,SH513500,SH511260","纳指ETF,标普500ETF博时,十年国债ETF",2017-11-01,"0.3425,0.7955,97.7971",2017-11-08,"0.3440,0.7955,97.6003",0.55%,3.4301
"SZ159928,SZ159929,SH512660","消费ETF,医药ETF,军工ETF",2017-11-08,"2.3840,1.6670,0.9030",2017-11-15,"2.2810,1.6170,0.8960",-1.84%,3.367
"SH511010,SH513500,SZ159929","国债ETF,标普500ETF博时,医药ETF",2017-11-15,"107.5090,0.7870,1.6170",2017-11-22,"107.3268,0.7945,1.6220",0.17%,3.3727
"SH513050,SH510230,SH512550","中概互联网ETF易方达,金融ETF,富时A50",2017-11-22,"1.5760,1.0625,1.1680",2017-11-29,"1.5470,1.0235,1.1180",-2.71%,3.2814
"SH510410,SZ159941,SH513500","资源ETF博时,纳指ETF,标普500ETF博时",2017-11-29,"0.8080,0.3490,0.8015",2017-12-06,"0.7800,0.3392,0.8070",-0.36%,3.2697
"SZ159928,SZ159901,SH518880","消费ETF,深证100ETF易方达,黄金ETF",2017-12-06,"2.1580,2.4058,2.6860",2017-12-13,"2.3100,2.4507,2.6500",1.13%,3.3067
"SZ159928,SZ159901,SZ159902","消费ETF,深证100ETF易方达,中小100ETF华夏",2017-12-13,"2.3100,2.4507,3.7240",2017-12-20,"2.3500,2.4229,3.6340",0.70%,3.3299
"SZ159941,SH518880,SH511010","纳指ETF,黄金ETF,国债ETF",2017-12-20,"0.3525,2.6800,107.8942",2017-12-27,"0.3460,2.6910,107.9779",-0.49%,3.3136
"SH510410,SH510170,SH512400","资源ETF博时,大宗商品ETF,有色金属ETF",2017-12-27,"0.8030,0.4997,0.8918",2018-01-04,"0.8500,0.5268,0.9515",5.58%,3.4984
"SH512200,SZ159930,SH510900","房地产ETF,能源ETF,恒生中国企业ETF易方达",2018-01-04,"1.0060,0.8840,1.1780",2018-01-11,"1.0640,0.9080,1.1863",4.68%,3.6622
"SZ159928,SH512550,SZ159941","消费ETF,富时A50,纳指ETF",2018-01-11,"2.5150,1.1700,0.3582",2018-01-18,"2.5520,1.2150,0.3635",1.59%,3.7206
"SH512880,SH512000,SH512070","证券ETF,券商ETF,证券保险ETF易方达",2018-01-18,"1.0330,0.9800,2.2100",2018-01-25,"1.0770,1.0220,2.2260",5.21%,3.9145
"SH512980,SZ159949,SZ159915","传媒ETF,创业板50ETF,创业板ETF易方达",2018-01-25,"1.0650,0.6870,1.7080",2018-02-01,"0.9940,0.6460,1.6030",-4.38%,3.743
"SH513500,SH518880,SZ159941","标普500ETF博时,黄金ETF,纳指ETF",2018-02-01,"0.8350,2.7290,0.3623",2018-02-08,"0.7810,2.6800,0.3343",-5.76%,3.5274
"SH511010,SH518880,SH510810","国债ETF,黄金ETF,上海国企ETF汇添富",2018-02-08,"108.4055,2.6800,0.8683",2018-02-22,"108.7306,2.7040,0.8610",-1.16%,3.4863
"SH513050,SH512400,SZ159928","中概互联网ETF易方达,有色金属ETF,消费ETF",2018-02-22,"1.5470,0.8977,2.3800",2018-03-01,"1.5320,0.9035,2.3220",2.65%,3.5786
"SZ159939,SZ159949,SH512660","信息技术ETF,创业板50ETF,军工ETF",2018-03-01,"0.5480,0.6870,0.7920",2018-03-08,"0.5475,0.6820,0.7970",1.98%,3.6493
"SZ159929,SH512200,SZ159941","医药ETF,房地产ETF,纳指ETF",2018-03-08,"1.6260,1.0090,0.3602",2018-03-15,"1.6340,0.9820,0.3663",0.86%,3.6809
"SH510170,SH511010,SH511260","大宗商品ETF,国债ETF,十年国债ETF",2018-03-15,"0.5052,109.1345,97.4222",2018-03-22,"0.4960,109.1867,97.7873",0.11%,3.6848
"SZ159929,SH518880,SH511260","医药ETF,黄金ETF,十年国债ETF",2018-03-22,"1.7060,2.7130,97.7873",2018-03-29,"1.6970,2.6880,97.7292",0.42%,3.7004
"SZ159949,SZ159915,SZ159939","创业板50ETF,创业板ETF易方达,信息技术ETF",2018-03-29,"0.7050,1.7390,0.5525",2018-04-09,"0.6980,1.7370,0.5575",0.13%,3.7051
"SZ159928,SH518880,SH511260","消费ETF,黄金ETF,十年国债ETF",2018-04-09,"2.1990,2.7070,98.6098",2018-04-16,"2.1750,2.7250,98.7810",-0.14%,3.7
"SZ159939,SH511010,SH511260","信息技术ETF,国债ETF,十年国债ETF",2018-04-16,"0.5665,110.4221,98.7810",2018-04-23,"0.5375,110.4408,99.9616",-0.18%,3.6933
"SZ159920,SH511260,SH518880","恒生ETF,十年国债ETF,黄金ETF",2018-04-23,"1.4721,99.9616,2.7080",2018-05-02,"1.4968,99.4608,2.6840",-0.48%,3.6757
"SZ159929,SH511260,SH518880","医药ETF,十年国债ETF,黄金ETF",2018-05-02,"1.7020,99.4608,2.6840",2018-05-09,"1.7680,99.1450,2.6890",1.31%,3.7237
"SZ159928,SZ159929,SH513050","消费ETF,医药ETF,中概互联网ETF易方达",2018-05-09,"2.2850,1.7680,1.4680",2018-05-16,"2.3520,1.8160,1.4750",2.31%,3.8096
"SZ159928,SZ159902,SH518880","消费ETF,中小100ETF华夏,黄金ETF",2018-05-16,"2.3520,3.5700,2.6540",2018-05-23,"2.3230,3.5390,2.6490",0.08%,3.8128
"SZ159929,SZ159939,SH511260","医药ETF,信息技术ETF,十年国债ETF",2018-05-23,"1.8400,0.5510,99.2729",2018-05-30,"1.7760,0.5105,100.1584",-1.84%,3.7428
"SZ159928,SH511260,SH518880","消费ETF,十年国债ETF,黄金ETF",2018-05-30,"2.3600,100.1584,2.6830",2018-06-06,"2.4740,99.8298,2.6660",1.81%,3.8105
"SH513050,SZ159941,SZ159920","中概互联网ETF易方达,纳指ETF,恒生ETF",2018-06-06,"1.5350,0.3840,1.5434",2018-06-13,"1.5650,0.3865,1.5206",0.89%,3.8445
"SH513500,SH510170,SZ159920","标普500ETF博时,大宗商品ETF,恒生ETF",2018-06-13,"0.8355,0.4538,1.5206",2018-06-21,"0.8365,0.4245,1.4740",-3.21%,3.7211
"SH511260,SH511010,SH518880","十年国债ETF,国债ETF,黄金ETF",2018-06-21,"99.9616,110.6723,2.6410",2018-06-28,"100.2568,110.5728,2.6550",0.29%,3.732
"SZ159943,SH512400,SH510410","深证成指ETF大成,有色金属ETF,资源ETF博时",2018-06-28,"0.8462,0.7146,0.6530",2018-07-05,"0.8386,0.6882,0.6480",-0.95%,3.6966
"SH518880,SZ159943,SH510410","黄金ETF,深证成指ETF大成,资源ETF博时",2018-07-05,"2.6750,0.8386,0.6480",2018-07-12,"2.6680,0.8404,0.6530",-0.76%,3.6684
"SZ159929,SZ159915,SZ159902","医药ETF,创业板ETF易方达,中小100ETF华夏",2018-07-12,"1.7100,1.5400,3.1220",2018-07-19,"1.6980,1.5140,3.0870",2.58%,3.7629
"SH511260,SH511010,SZ159943","十年国债ETF,国债ETF,深证成指ETF大成",2018-07-19,"101.3381,111.7146,0.8377",2018-07-26,"100.9347,111.7265,0.8414",0.22%,3.7712
"SH512200,SH510900,SH510170","房地产ETF,恒生中国企业ETF易方达,大宗商品ETF",2018-07-26,"0.7830,1.1770,0.4280",2018-08-02,"0.7340,1.1550,0.4112",-0.83%,3.7398
"SH511010,SH511260,SH513500","国债ETF,十年国债ETF,标普500ETF博时",2018-08-02,"112.1077,101.5358,0.8865",2018-08-09,"112.0880,101.1925,0.9060",1.06%,3.7796
"SH510050,SH512070,SH512550","上证50ETF,证券保险ETF易方达,富时A50",2018-08-09,"2.2181,1.6620,0.9820",2018-08-16,"2.1328,1.6180,0.9420",-1.00%,3.7416
"SH512770,SZ159930,SH518880","战略新兴ETF,能源ETF,黄金ETF",2018-08-16,"0.9910,0.7260,2.6040",2018-08-23,"1.0000,0.7380,2.6270",-0.38%,3.7273
"SH512070,SH513050,SZ159928","证券保险ETF易方达,中概互联网ETF易方达,消费ETF",2018-08-23,"1.6770,1.3630,2.0340",2018-08-30,"1.6800,1.3660,2.0380",1.67%,3.7897
"SZ159941,SH513500,SZ159930","纳指ETF,标普500ETF博时,能源ETF",2018-08-30,"0.4333,0.9250,0.7450",2018-09-06,"0.4245,0.9130,0.7310",0.09%,3.793
"SH512660,SH511260,SH513500","军工ETF,十年国债ETF,标普500ETF博时",2018-09-06,"0.7260,100.5402,0.9130",2018-09-13,"0.7360,100.1102,0.9195",0.32%,3.8051
"SH512660,SZ159941,SH513500","军工ETF,纳指ETF,标普500ETF博时",2018-09-13,"0.7360,0.4243,0.9195",2018-09-20,"0.7170,0.4232,0.9255",-0.11%,3.8009
"SH510170,SZ159928,SH512200","大宗商品ETF,消费ETF,房地产ETF",2018-09-20,"0.4297,2.0100,0.7590",2018-09-28,"0.4142,2.1640,0.7520",1.45%,3.8561
"SZ159928,SZ159929,SZ159930","消费ETF,医药ETF,能源ETF",2018-09-28,"2.1640,1.5040,0.8030",2018-10-12,"1.9910,1.4100,0.7790",-6.17%,3.618
"SH518880,SH511260,SZ159929","黄金ETF,十年国债ETF,医药ETF",2018-10-12,"2.7020,101.1561,1.4100",2018-10-19,"2.7340,101.4060,1.3030",-2.06%,3.5436
"SH511010,SH511260,SH512660","国债ETF,十年国债ETF,军工ETF",2018-10-19,"112.8131,101.4060,0.6190",2018-10-26,"112.5993,101.5053,0.6310",1.54%,3.5982
"SH512880,SH512000,SH512200","证券ETF,券商ETF,房地产ETF",2018-10-26,"0.7300,0.6920,0.7260",2018-11-02,"0.7780,0.7410,0.7280",2.18%,3.6768
"SH513050,SZ159928,SH512770","中概互联网ETF易方达,消费ETF,战略新兴ETF",2018-11-02,"1.2040,1.8250,0.8900",2018-11-09,"1.1480,1.7750,0.8800",3.85%,3.8184
"SH513500,SZ159941,SH511260","标普500ETF博时,纳指ETF,十年国债ETF",2018-11-09,"0.8995,0.4033,102.1557",2018-11-16,"0.8745,0.3868,103.0195",-2.53%,3.7218
"SH512880,SH512000,SH512980","证券ETF,券商ETF,传媒ETF",2018-11-16,"0.8100,0.7710,0.7290",2018-11-23,"0.7640,0.7290,0.6800",-0.67%,3.6968
"SH518880,SH511260,SH511010","黄金ETF,十年国债ETF,国债ETF",2018-11-23,"2.7310,102.9959,112.9884",2018-11-30,"2.7320,102.9005,113.0515",-0.09%,3.6934
"SZ159941,SH513500,SH513050","纳指ETF,标普500ETF博时,中概互联网ETF易方达",2018-11-30,"0.3887,0.8810,1.1500",2018-12-07,"0.3823,0.8605,1.1390",-2.36%,3.6062
"SH518880,SH511010,SH511260","黄金ETF,国债ETF,十年国债ETF",2018-12-07,"2.7380,113.9342,103.6807",2018-12-14,"2.7450,113.9480,103.2891",0.19%,3.6132
"SZ159928,SZ159941,SZ159920","消费ETF,纳指ETF,恒生ETF",2018-12-14,"1.8690,0.3783,1.3990",2018-12-21,"1.7960,0.3535,1.3730",-4.86%,3.4375
"SH518880,SH511260,SH512980","黄金ETF,十年国债ETF,传媒ETF",2018-12-21,"2.7880,103.7220,0.6750",2018-12-28,"2.8260,104.4225,0.6550",-0.03%,3.4364
"SH511260,SH512200,SZ159959","十年国债ETF,房地产ETF,央企ETF银华",2018-12-28,"104.4225,0.7060,0.9647",2019-01-08,"104.3812,0.7220,0.9796",1.53%,3.4889
"SH512880,SH512000,SH512660","证券ETF,券商ETF,军工ETF",2019-01-08,"0.7820,0.7450,0.6610",2019-01-15,"0.7980,0.7600,0.6640",-0.99%,3.4544
"SZ159928,SH512550,SH512960","消费ETF,富时A50,央企结构调整ETF博时",2019-01-15,"1.9130,0.9270,0.9093",2019-01-22,"1.9450,0.9370,0.9042",4.19%,3.599
"SH510170,SZ159928,SH513050","大宗商品ETF,消费ETF,中概互联网ETF易方达",2019-01-22,"0.3772,1.9450,1.1300",2019-01-29,"0.3762,1.9700,1.1480",0.65%,3.6224
"SH513050,SH512550,SH510230","中概互联网ETF易方达,富时A50,金融ETF",2019-01-29,"1.1480,0.9670,0.8762",2019-02-12,"1.2090,0.9970,0.9013",3.98%,3.7665
"SZ159949,SZ159915,SZ159939","创业板50ETF,创业板ETF易方达,信息技术ETF",2019-02-12,"0.4670,1.2780,0.4025",2019-02-19,"0.4930,1.3460,0.4510",8.44%,4.0842
"SZ159939,SH510170,SH512660","信息技术ETF,大宗商品ETF,军工ETF",2019-02-19,"0.4510,0.4105,0.7160",2019-02-26,"0.5290,0.4225,0.7500",9.44%,4.4699
"SH512000,SH512880,SZ159939","券商ETF,证券ETF,信息技术ETF",2019-02-26,"0.9980,1.0440,0.5290",2019-03-05,"0.9950,1.0430,0.5185",-1.71%,4.3932
"SZ159915,SZ159949,SZ159901","创业板ETF易方达,创业板50ETF,深证100ETF易方达",2019-03-05,"1.6150,0.5980,2.1960",2019-03-12,"1.6960,0.6110,2.1867",3.84%,4.562
"SZ159939,SH518880,SH511260","信息技术ETF,黄金ETF,十年国债ETF",2019-03-12,"0.5975,2.8080,104.6026",2019-03-19,"0.5290,2.8230,104.6852",-1.75%,4.4822
"SZ159928,SH512200,SZ159901","消费ETF,房地产ETF,深证100ETF易方达",2019-03-19,"2.4980,0.9330,2.2180",2019-03-26,"2.3950,0.9170,2.1336",-2.78%,4.3577
"SH518880,SH511260,SH511010","黄金ETF,十年国债ETF,国债ETF",2019-03-26,"2.8500,105.4005,115.1213",2019-04-02,"2.7920,104.7128,114.9883",-0.74%,4.3257
"SH512000,SH512880,SH512660","券商ETF,证券ETF,军工ETF",2019-04-02,"1.0310,1.0810,0.8600",2019-04-10,"1.0440,1.0940,0.8460",1.12%,4.3741
"SZ159930,SH513050,SH512550","能源ETF,中概互联网ETF易方达,富时A50",2019-04-10,"0.8140,1.3280,1.1830",2019-04-17,"0.8210,1.3130,1.1990",0.24%,4.3847
"SH510230,SH510050,SH512550","金融ETF,上证50ETF,富时A50",2019-04-17,"1.0903,2.6585,1.1990",2019-04-24,"1.0743,2.6239,1.1840",-1.59%,4.315
"SZ159941,SH513500,SZ159928","纳指ETF,标普500ETF博时,消费ETF",2019-04-24,"0.4240,0.9190,2.7610",2019-05-08,"0.4180,0.9080,2.6440",0.37%,4.3311
"SH518880,SH511260,SH511010","黄金ETF,十年国债ETF,国债ETF",2019-05-08,"2.8040,103.5154,114.6100",2019-05-15,"2.8440,104.0978,114.6543",1.07%,4.3777
"SH512690,SZ159928,SH512200","酒ETF,消费ETF,房地产ETF",2019-05-15,"0.3747,2.8390,0.8740",2019-05-22,"0.3600,2.7130,0.8510",1.85%,4.4587
"SH518880,SZ159920,SH510900","黄金ETF,恒生ETF,恒生中国企业ETF易方达",2019-05-22,"2.8340,1.4830,1.1610",2019-05-29,"2.8610,1.4640,1.1450",-0.82%,4.4222
"SZ159928,SH512070,SZ159915","消费ETF,证券保险ETF易方达,创业板ETF易方达",2019-05-29,"2.7270,2.1140,1.4320",2019-06-05,"2.6680,2.0650,1.3930",-1.51%,4.3553
"SH518880,SH512480,SH511260","黄金ETF,半导体ETF,十年国债ETF",2019-06-05,"2.9630,1.0323,104.7561",2019-06-13,"2.9770,0.4995,104.5612",-16.93%,3.6178
"SZ159928,SH512690,SH512400","消费ETF,酒ETF,有色金属ETF",2019-06-13,"2.7860,0.3552,0.6461",2019-06-20,"2.8370,0.3692,0.6500",-1.06%,3.5796
"SH512070,SH512880,SH512000","证券保险ETF易方达,证券ETF,券商ETF",2019-06-20,"2.2910,0.9880,0.9400",2019-06-27,"2.2980,0.9910,0.9470",4.91%,3.7554
"SH512690,SZ159929,SH511030","酒ETF,医药ETF,公司债ETF",2019-06-27,"0.3909,1.4160,2.6635",2019-07-04,"0.3968,1.4300,2.6772",3.39%,3.8826
"SH512660,SH512200,SH513500","军工ETF,房地产ETF,标普500ETF博时",2019-07-04,"0.7820,0.8990,0.9625",2019-07-11,"0.7480,0.8570,0.9625",-2.47%,3.7867
"SZ159928,SH510050,SH512550","消费ETF,上证50ETF,富时A50",2019-07-11,"2.9200,2.5920,1.1760",2019-07-18,"2.8790,2.5769,1.1710",0.02%,3.7876
"SH511030,SH512480,SH510810","公司债ETF,半导体ETF,上海国企ETF汇添富",2019-07-18,"2.9139,0.5030,0.8610",2019-07-25,"2.9171,0.5275,0.8810",0.48%,3.8057
"SH512480,SZ159939,SH513050","半导体ETF,信息技术ETF,中概互联网ETF易方达",2019-07-25,"0.5275,0.4795,1.2520",2019-08-01,"0.5260,0.4805,1.2170",0.85%,3.838
"SH510170,SH511010,SH511030","大宗商品ETF,国债ETF,公司债ETF",2019-08-01,"0.4125,116.0079,2.9169",2019-08-08,"0.4038,116.3922,2.9226",-0.64%,3.8135
"SH518880,SH511260,SH511030","黄金ETF,十年国债ETF,公司债ETF",2019-08-08,"3.3860,106.3765,2.9226",2019-08-15,"3.4140,106.8153,2.9288",0.40%,3.8287
"SH512690,SH512480,SH512170","酒ETF,半导体ETF,医疗ETF",2019-08-15,"0.3879,0.5210,0.3680",2019-08-22,"0.4082,0.5510,0.3787",4.64%,4.0062
"SZ159939,SH512480,SH512670","信息技术ETF,半导体ETF,国防ETF",2019-08-22,"0.5015,0.5510,0.5040",2019-08-29,"0.5070,0.5650,0.5180",0.91%,4.0428
"SH512930,SH512480,SH518880","AI人工智能ETF,半导体ETF,黄金ETF",2019-08-29,"0.9364,0.5650,3.5650",2019-09-05,"0.9908,0.6180,3.5390",5.25%,4.2552
"SH512480,SZ159939,SH512930","半导体ETF,信息技术ETF,AI人工智能ETF",2019-09-05,"0.6180,0.5445,0.9908",2019-09-12,"0.6330,0.5615,1.0098",3.74%,4.4146
"SZ159930,SH512000,SH512880","能源ETF,券商ETF,证券ETF",2019-09-12,"0.7340,0.9860,1.0370",2019-09-20,"0.7150,0.9390,0.9860",-3.01%,4.2817
"SH512690,SZ159928,SH513520","酒ETF,消费ETF,日经ETF",2019-09-20,"0.4207,3.0080,1.0540",2019-09-27,"0.4174,2.9350,1.0650",-0.87%,4.2444
"SH512550,SH510230,SZ159972","富时A50,金融ETF,5年地债ETF",2019-09-27,"1.2130,1.0402,92.9015",2019-10-11,"1.2360,1.0614,93.1473",0.28%,4.2563
"SH512170,SH512200,SZ159949","医疗ETF,房地产ETF,创业板50ETF",2019-10-11,"0.4163,0.8670,0.5890",2019-10-18,"0.4237,0.8550,0.5800",0.88%,4.2938
"SH513520,SH513050,SH512170","日经ETF,中概互联网ETF易方达,医疗ETF",2019-10-18,"1.0720,1.2370,0.4237",2019-10-25,"1.0880,1.2270,0.4107",-1.48%,4.2302
"SH515000,SH512670,SH510170","科技ETF,国防ETF,大宗商品ETF",2019-10-25,"1.1680,0.5075,0.3940",2019-11-01,"1.1880,0.5090,0.3945",1.15%,4.2791
"SZ159941,SZ159928,SH515800","纳指ETF,消费ETF,800ETF",2019-11-01,"0.4543,3.0640,0.8606",2019-11-08,"0.4557,3.0800,0.8635",0.73%,4.3101
"SH513050,SZ159949,SZ159929","中概互联网ETF易方达,创业板50ETF,医药ETF",2019-11-08,"1.2880,0.6080,1.6170",2019-11-15,"1.2720,0.5970,1.6050",-0.48%,4.2896
"SH512480,SH512170,SH515000","半导体ETF,医疗ETF,科技ETF",2019-11-15,"0.6290,0.4417,1.2190",2019-11-22,"0.6185,0.4313,1.2000",0.31%,4.3029
"SH512400,SH510170,SH510410","有色金属ETF,大宗商品ETF,资源ETF博时",2019-11-22,"0.6099,0.3983,0.5750",2019-11-29,"0.6128,0.4002,0.5810",1.68%,4.3753
"SH512480,SZ159941,SH513050","半导体ETF,纳指ETF,中概互联网ETF易方达",2019-11-29,"0.6245,0.4885,1.3190",2019-12-06,"0.6820,0.4678,1.3340",0.72%,4.407
"SH512480,SZ159949,SH515000","半导体ETF,创业板50ETF,科技ETF",2019-12-06,"0.6820,0.6250,1.2230",2019-12-13,"0.7310,0.6420,1.2420",3.56%,4.564
"SH512480,SZ159920,SH510900","半导体ETF,恒生ETF,恒生中国企业ETF易方达",2019-12-13,"0.7310,1.5200,1.2310",2019-12-20,"0.7140,1.5360,1.2550",1.57%,4.6355
"SH512000,SH512200,SH513050","券商ETF,房地产ETF,中概互联网ETF易方达",2019-12-20,"0.9530,0.9060,1.4060",2019-12-27,"0.9420,0.8980,1.4740",1.94%,4.7255
"SH512400,SH510410,SH510170","有色金属ETF,资源ETF博时,大宗商品ETF",2019-12-27,"0.7038,0.6330,0.4378",2020-01-06,"0.7587,0.6760,0.4642",6.76%,5.0448
"SH512980,SH512400,SZ159939","传媒ETF,有色金属ETF,信息技术ETF",2020-01-06,"0.9050,0.7587,0.6090",2020-01-13,"0.9290,0.7420,0.6360",2.33%,5.1623
"SH512480,SH512690,SH513050","半导体ETF,酒ETF,中概互联网ETF易方达",2020-01-13,"0.8250,0.4582,1.5420",2020-01-20,"0.8760,0.4519,1.5140",1.66%,5.2479
"SH512480,SH515000,SH512170","半导体ETF,科技ETF,医疗ETF",2020-01-20,"0.8760,1.4330,0.4550",2020-02-04,"0.8600,1.3600,0.4563",-4.38%,5.018
"SH518880,SH511260,SH511010","黄金ETF,十年国债ETF,国债ETF",2020-02-04,"3.4920,109.0576,119.5348",2020-02-11,"3.4720,109.5092,119.8363",-0.56%,4.9898
