标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
SH512480,半导体ETF,2020-04-08,0.8885,2020-04-15,0.8415,-4.72%,8.0355
SH518880,黄金ETF,2020-04-15,3.7020,2020-04-22,3.6740,-0.75%,7.9749
SZ159998,计算机ETF,2020-04-22,1.0230,2020-04-29,0.9830,-3.63%,7.6856
SZ159941,纳指ETF,2020-04-29,0.5242,2020-05-11,0.5285,4.56%,8.036
SH515880,通信ETF,2020-05-11,1.1670,2020-05-18,1.1140,-0.52%,7.9942
SH518880,黄金ETF,2020-05-18,3.9270,2020-05-25,3.8580,0.81%,8.0588
SH515210,钢铁ETF,2020-05-25,0.8393,2020-06-01,0.8681,1.71%,8.1969
SH512690,酒ETF,2020-06-01,0.5012,2020-06-08,0.5100,4.29%,8.5487
SH512690,酒ETF,2020-06-08,0.5100,2020-06-15,0.5005,0.29%,8.5734
SH512170,医疗ETF,2020-06-15,0.6093,2020-06-22,0.6377,5.34%,9.0312
SZ159995,芯片ETF,2020-06-22,1.1490,2020-07-01,1.1910,6.34%,9.6038
SH512690,酒ETF,2020-07-01,0.5847,2020-07-08,0.6178,11.53%,10.7107
SH512070,证券保险ETF易方达,2020-07-08,2.7870,2020-07-15,2.6540,2.28%,10.9548
SH512690,酒ETF,2020-07-15,0.6825,2020-07-22,0.6398,-6.10%,10.2863
SH510170,大宗商品ETF,2020-07-22,0.5167,2020-07-29,0.5238,2.20%,10.5122
SH518880,黄金ETF,2020-07-29,4.2060,2020-08-05,4.3200,0.19%,10.5322
SZ159992,创新药ETF,2020-08-05,1.6130,2020-08-12,1.4550,-4.07%,10.1037
SH515450,红利低波50ETF,2020-08-12,0.7516,2020-08-19,0.7775,3.95%,10.5024
SH512690,酒ETF,2020-08-19,0.6601,2020-08-26,0.6961,5.81%,11.1126
SH513050,中概互联网ETF易方达,2020-08-26,2.1440,2020-09-02,2.1580,0.96%,11.2192
SZ159941,纳指ETF,2020-09-02,0.7440,2020-09-09,0.6622,-1.42%,11.0601
SH510880,红利ETF华泰柏瑞,2020-09-09,2.0926,2020-09-16,2.0903,-1.20%,10.9279
SH515030,新能源车ETF,2020-09-16,1.0830,2020-09-23,1.0950,1.11%,11.0495
SH511010,国债ETF,2020-09-23,119.3831,2020-09-30,118.9082,-0.39%,11.0065
SZ159941,纳指ETF,2020-09-30,0.6485,2020-10-15,0.6550,5.37%,11.5973
SZ159996,家电ETF,2020-10-15,1.2710,2020-10-22,1.2700,1.27%,11.7446
SH512690,酒ETF,2020-10-22,0.7369,2020-10-29,0.7641,2.58%,12.0473
SH512170,医疗ETF,2020-10-29,0.7653,2020-11-05,0.7520,1.34%,12.2087
SH515030,新能源车ETF,2020-11-05,1.3930,2020-11-12,1.3490,1.37%,12.3759
SH513080,法国CAC40ETF,2020-11-12,1.0630,2020-11-19,1.0790,1.89%,12.6097
SH512200,房地产ETF,2020-11-19,0.9300,2020-11-26,0.9120,-1.40%,12.433
SH513520,日经ETF,2020-11-26,1.2310,2020-12-03,1.2430,2.38%,12.7295
SZ159992,创新药ETF,2020-12-03,1.3010,2020-12-10,1.2910,0.71%,12.8197
SH512690,酒ETF,2020-12-10,0.8590,2020-12-17,0.9241,6.17%,13.6106
SZ159992,创新药ETF,2020-12-17,1.3690,2020-12-24,1.3660,3.69%,14.1132
SH512670,国防ETF,2020-12-24,0.9500,2020-12-31,1.0405,4.65%,14.7689
SH512690,酒ETF,2020-12-31,0.9888,2021-01-08,1.0576,12.15%,16.5632
SH512770,战略新兴ETF,2021-01-08,2.3280,2021-01-15,2.2840,-2.27%,16.1872
SH513520,日经ETF,2021-01-15,1.3420,2021-01-22,1.3080,-0.23%,16.1503
SH512170,医疗ETF,2021-01-22,0.9330,2021-01-29,0.8583,-1.86%,15.8493
SH511360,短融ETF海富通,2021-01-29,101.1550,2021-02-05,101.2210,0.08%,15.8612
SH512690,酒ETF,2021-02-05,1.0418,2021-02-19,1.0734,4.74%,16.613
SH510410,资源ETF博时,2021-02-19,0.8960,2021-02-26,0.8560,-0.22%,16.5757
SH511360,短融ETF海富通,2021-02-26,101.4230,2021-03-05,101.5010,0.07%,16.5876
SZ159869,游戏ETF,2021-03-05,1.0240,2021-03-12,0.9730,-1.17%,16.3932
SH513330,恒生互联网ETF,2021-03-12,0.8970,2021-03-19,0.8830,2.02%,16.7236
SH512690,酒ETF,2021-03-19,0.8325,2021-03-26,0.8656,-1.98%,16.3917
SH512170,医疗ETF,2021-03-26,0.7520,2021-04-02,0.7880,7.15%,17.5642
SH512480,半导体ETF,2021-04-02,0.9800,2021-04-12,0.9570,4.64%,18.3798
SH515210,钢铁ETF,2021-04-12,1.3532,2021-04-19,1.3336,0.38%,18.4499
SH515030,新能源车ETF,2021-04-19,1.5990,2021-04-26,1.5860,7.08%,19.7563
SH512170,医疗ETF,2021-04-26,0.8230,2021-05-06,0.8300,3.02%,20.3521
SH516160,新能源ETF,2021-05-06,2.9147,2021-05-13,2.7692,-3.42%,19.6557
SZ159992,创新药ETF,2021-05-13,1.5270,2021-05-20,1.5610,2.63%,20.173
SH515030,新能源车ETF,2021-05-20,1.7200,2021-05-27,1.7300,0.70%,20.3145
SH512480,半导体ETF,2021-05-27,1.0590,2021-06-03,1.0560,5.62%,21.4564
SH515220,煤炭ETF,2021-06-03,1.4573,2021-06-10,1.4831,5.19%,22.5708
SZ159851,金融科技ETF,2021-06-10,1.1910,2021-06-18,1.2180,6.42%,24.02
SZ159972,5年地债ETF,2021-06-18,96.5362,2021-06-25,96.4621,0.02%,24.0246
SH515220,煤炭ETF,2021-06-25,1.5606,2021-07-02,1.4181,-5.08%,22.8035
SZ159985,豆粕ETF,2021-07-02,1.3290,2021-07-09,1.2850,-1.61%,22.4368
SH516780,稀土ETF,2021-07-09,1.1310,2021-07-16,1.1690,12.30%,25.196
SH515220,煤炭ETF,2021-07-16,1.5205,2021-07-23,1.5614,3.78%,26.1476
SH516780,稀土ETF,2021-07-23,1.2780,2021-07-30,1.3370,2.19%,26.72
SH515880,通信ETF,2021-07-30,1.0490,2021-08-06,1.0780,4.08%,27.8106
SH512670,国防ETF,2021-08-06,1.1125,2021-08-13,1.0990,-0.54%,27.6599
SH515220,煤炭ETF,2021-08-13,1.7288,2021-08-20,1.6336,-3.48%,26.6962
SH512670,国防ETF,2021-08-20,1.1265,2021-08-27,1.1160,1.11%,26.9924
SH515220,煤炭ETF,2021-08-27,1.8481,2021-09-03,1.9718,10.47%,29.818
SH512880,证券ETF,2021-09-03,1.1780,2021-09-10,1.2490,3.53%,30.8695
SH515220,煤炭ETF,2021-09-10,2.2398,2021-09-17,2.1615,-1.33%,30.4594
SH511030,公司债ETF,2021-09-17,5.3509,2021-09-28,5.3463,-0.11%,30.4271
SZ159928,消费ETF,2021-09-28,1.1140,2021-10-12,1.1550,3.20%,31.4017
SH513050,中概互联网ETF易方达,2021-10-12,1.4920,2021-10-19,1.5220,-0.33%,31.2974
SH515220,煤炭ETF,2021-10-19,2.1080,2021-10-26,1.9585,-7.39%,28.9845
SZ159949,创业板50ETF,2021-10-26,1.4830,2021-11-02,1.4900,0.27%,29.0625
SH512670,国防ETF,2021-11-02,1.1010,2021-11-09,1.1440,1.57%,29.5187
SZ159869,游戏ETF,2021-11-09,1.0130,2021-11-16,1.0800,5.51%,31.1442
SH512980,传媒ETF,2021-11-16,0.7910,2021-11-23,0.7760,-1.40%,30.7077
SH515250,智能汽车ETF,2021-11-23,1.2020,2021-11-30,1.1950,-1.40%,30.277
SH512670,国防ETF,2021-11-30,1.2200,2021-12-07,1.1660,1.26%,30.6574
SZ159745,建材ETF,2021-12-07,0.9540,2021-12-14,0.9460,4.40%,32.0075
SH516620,影视ETF,2021-12-14,1.1860,2021-12-21,1.1960,0.09%,32.0347
SH515100,红利低波100ETF,2021-12-21,1.0367,2021-12-28,1.0291,1.71%,32.5818
SZ159941,纳指ETF,2021-12-28,0.8177,2022-01-05,0.8025,1.49%,33.0667
SZ159869,游戏ETF,2022-01-05,1.1680,2022-01-12,1.0870,-5.77%,31.1574
SH513060,恒生医疗ETF博时,2022-01-12,0.6930,2022-01-19,0.6680,0.59%,31.342
SH515400,大数据ETF,2022-01-19,1.0160,2022-01-26,0.9620,-4.83%,29.8274
SH511030,公司债ETF,2022-01-26,5.8324,2022-02-09,5.8385,0.24%,29.899
SZ159985,豆粕ETF,2022-02-09,1.4420,2022-02-16,1.4200,-0.21%,29.8357
SZ159608,稀有金属ETF,2022-02-16,0.9310,2022-02-23,1.0130,8.70%,32.4301
SH512930,AI人工智能ETF,2022-02-23,1.4060,2022-03-02,1.3612,-0.90%,32.1398
SH515220,煤炭ETF,2022-03-02,1.9981,2022-03-09,1.9999,-0.88%,31.8556
SZ159985,豆粕ETF,2022-03-09,1.6240,2022-03-16,1.6100,-1.19%,31.4773
SH511360,短融ETF海富通,2022-03-16,104.4220,2022-03-23,104.4550,0.04%,31.4891
SH515220,煤炭ETF,2022-03-23,2.0226,2022-03-30,2.0526,3.84%,32.6986
SZ159865,养殖ETF,2022-03-30,0.8960,2022-04-08,0.8500,-3.14%,31.6722
SZ159745,建材ETF,2022-04-08,0.9750,2022-04-15,0.9090,-2.74%,30.8054
SH512690,酒ETF,2022-04-15,0.7840,2022-04-22,0.7720,-2.53%,30.0245
SH513080,法国CAC40ETF,2022-04-22,1.1770,2022-04-29,1.1650,-3.19%,29.0665
SZ159608,稀有金属ETF,2022-04-29,0.7690,2022-05-11,0.7990,5.28%,30.6026
SH515790,光伏ETF,2022-05-11,1.2810,2022-05-18,1.3230,5.07%,32.1536
SH513130,恒生科技ETF,2022-05-18,0.5460,2022-05-25,0.5190,-7.25%,29.8237
SH515220,煤炭ETF,2022-05-25,2.1316,2022-06-01,2.2287,4.87%,31.2766
SH513130,恒生科技ETF,2022-06-01,0.5670,2022-06-09,0.6010,7.37%,33.5812
SH513360,教育ETF博时,2022-06-09,0.3660,2022-06-16,0.4400,9.59%,36.8013
SH513360,教育ETF博时,2022-06-16,0.4400,2022-06-23,0.4030,0.75%,37.0773
SZ159892,恒生医药ETF,2022-06-23,0.6400,2022-06-30,0.6740,5.57%,39.1437
SZ159766,旅游ETF,2022-06-30,1.1230,2022-07-07,1.0090,-6.78%,36.4905
SH515790,光伏ETF,2022-07-07,1.7700,2022-07-14,1.7690,-0.23%,36.4052
SH511010,国债ETF,2022-07-14,125.9541,2022-07-21,126.1146,0.15%,36.459
SZ159869,游戏ETF,2022-07-21,0.8180,2022-07-28,0.7950,-0.87%,36.142
SZ159707,地产ETF,2022-07-28,0.9690,2022-08-04,0.8930,-8.17%,33.1894
SH512480,半导体ETF,2022-08-04,0.9830,2022-08-11,1.0690,8.91%,36.1472
SH515790,光伏ETF,2022-08-11,1.7580,2022-08-18,1.8690,4.10%,37.6301
SH515790,光伏ETF,2022-08-18,1.8690,2022-08-25,1.7390,-2.85%,36.5591
SH515220,煤炭ETF,2022-08-25,2.5346,2022-09-01,2.3848,-3.25%,35.3704
SZ159707,地产ETF,2022-09-01,0.9710,2022-09-08,1.0020,4.06%,36.8073
SH515790,光伏ETF,2022-09-08,1.7040,2022-09-16,1.5120,-10.30%,33.0145
SH511010,国债ETF,2022-09-16,127.2752,2022-09-23,127.3293,0.05%,33.0316
SZ159930,能源ETF,2022-09-23,1.2680,2022-09-30,1.2310,-4.44%,31.5641
SZ159883,医疗器械ETF,2022-09-30,0.6250,2022-10-14,0.6890,0.48%,31.7161
SZ159852,软件ETF,2022-10-14,0.7620,2022-10-21,0.7870,4.45%,33.1286
SH511360,短融ETF海富通,2022-10-21,105.9180,2022-10-28,105.9250,-0.00%,33.1276
SH511260,十年国债ETF,2022-10-28,118.0452,2022-11-04,117.8888,0.11%,33.163
SZ159892,恒生医药ETF,2022-11-04,0.6200,2022-11-11,0.6310,1.34%,33.6067
SZ159707,地产ETF,2022-11-11,0.9420,2022-11-18,0.9230,8.23%,36.3715
SZ159869,游戏ETF,2022-11-18,0.8100,2022-11-25,0.7580,-6.31%,34.0758
SZ159930,能源ETF,2022-11-25,1.1600,2022-12-02,1.1420,2.03%,34.7682
SH513130,恒生科技ETF,2022-12-02,0.5190,2022-12-09,0.5750,7.47%,37.3658
SZ159985,豆粕ETF,2022-12-09,1.9440,2022-12-16,1.9160,-1.25%,36.8999
SH512550,富时A50,2022-12-16,1.3910,2022-12-23,1.3610,-1.59%,36.3142
SH513360,教育ETF博时,2022-12-23,0.5850,2022-12-30,0.5270,-9.78%,32.7638
SZ159859,生物医药ETF,2022-12-30,0.5910,2023-01-09,0.6250,4.72%,34.3108
SH513050,中概互联网ETF易方达,2023-01-09,1.1570,2023-01-16,1.1360,1.87%,34.9513
SH512070,证券保险ETF易方达,2023-01-16,0.6700,2023-01-30,0.6680,2.90%,35.9636
SZ159852,软件ETF,2023-01-30,0.9470,2023-02-06,0.9670,3.89%,37.3632
SZ159869,游戏ETF,2023-02-06,0.8920,2023-02-13,0.9290,3.99%,38.8544
SH512690,酒ETF,2023-02-13,0.9510,2023-02-20,0.9600,2.29%,39.7441
SH560080,中药ETF,2023-02-20,1.2560,2023-02-27,1.2300,-1.43%,39.175
SH515220,煤炭ETF,2023-02-27,2.1439,2023-03-06,2.0871,0.13%,39.2255
SH513360,教育ETF博时,2023-03-06,0.5910,2023-03-13,0.5530,-9.68%,35.4274
SH515400,大数据ETF,2023-03-13,0.9600,2023-03-20,0.9350,4.13%,36.8907
SZ159869,游戏ETF,2023-03-20,1.0170,2023-03-27,1.1750,20.68%,44.5206
SZ159869,游戏ETF,2023-03-27,1.1750,2023-04-03,1.3120,4.03%,46.3137
SZ159869,游戏ETF,2023-04-03,1.3120,2023-04-11,1.3240,4.12%,48.2211
SH513060,恒生医疗ETF博时,2023-04-11,0.5710,2023-04-18,0.5870,2.25%,49.3076
SZ159930,能源ETF,2023-04-18,1.2220,2023-04-25,1.1950,-1.82%,48.4096
SZ159869,游戏ETF,2023-04-25,1.4910,2023-05-05,1.5530,13.84%,55.1088
SH512070,证券保险ETF易方达,2023-05-05,0.6880,2023-05-12,0.6710,0.15%,55.1896
SZ159941,纳指ETF,2023-05-12,0.7120,2023-05-19,0.7490,2.68%,56.6666
SH513520,日经ETF,2023-05-19,1.3960,2023-05-26,1.1860,-7.44%,52.4495
SH511360,短融ETF海富通,2023-05-26,107.3030,2023-06-02,107.3510,0.05%,52.4744
SZ159852,软件ETF,2023-06-02,1.0150,2023-06-09,1.0090,-1.69%,51.5886
SH513130,恒生科技ETF,2023-06-09,0.5300,2023-06-16,0.5690,7.46%,55.4355
SH515880,通信ETF,2023-06-16,1.2900,2023-06-27,1.2760,3.09%,57.151
SH562550,绿电ETF,2023-06-27,1.0420,2023-07-04,1.0440,0.86%,57.6446
SH515250,智能汽车ETF,2023-07-04,0.9510,2023-07-11,0.9570,2.54%,59.1112
SZ159766,旅游ETF,2023-07-11,0.9240,2023-07-18,0.9000,-2.60%,57.5758
SZ159507,电信ETF,2023-07-18,1.0230,2023-07-25,0.9670,-5.47%,54.4241
SZ159615,恒生生物科技ETF南方,2023-07-25,0.8560,2023-08-01,0.8860,5.46%,57.3938
SH512070,证券保险ETF易方达,2023-08-01,0.7070,2023-08-08,0.7170,1.41%,58.2056
SH516620,影视ETF,2023-08-08,1.0760,2023-08-15,1.0180,-3.16%,56.3647
SZ159985,豆粕ETF,2023-08-15,2.2370,2023-08-22,2.2720,5.59%,59.5144
SH511090,30年国债ETF,2023-08-22,97.6390,2023-08-29,97.3032,-0.26%,59.3596
SH512200,房地产ETF,2023-08-29,0.6970,2023-09-05,0.6410,-2.23%,58.0347
SH515220,煤炭ETF,2023-09-05,2.0550,2023-09-12,2.0358,-0.49%,57.7493
SH518880,黄金ETF,2023-09-12,4.5460,2023-09-19,4.5590,-0.46%,57.4825
SZ159992,创新药ETF,2023-09-19,0.8210,2023-09-26,0.8260,0.85%,57.9726
SZ159869,游戏ETF,2023-09-26,1.0860,2023-10-11,1.0870,0.66%,58.3533
SH513360,教育ETF博时,2023-10-11,0.5990,2023-10-18,0.5890,1.36%,59.1472
SH518880,黄金ETF,2023-10-18,4.5230,2023-10-25,4.5570,2.12%,60.4014
SH511010,国债ETF,2023-10-25,129.7981,2023-11-01,130.1321,0.35%,60.6153
SZ159643,疫苗ETF,2023-11-01,0.8110,2023-11-08,0.8350,1.48%,61.5111
SZ159869,游戏ETF,2023-11-08,1.1450,2023-11-15,1.1020,1.17%,62.2328
SH512670,国防ETF,2023-11-15,0.7350,2023-11-22,0.7270,-0.68%,61.8117
SH516620,影视ETF,2023-11-22,1.0200,2023-11-29,0.9540,-3.40%,59.7122
SH515220,煤炭ETF,2023-11-29,2.1732,2023-12-06,2.1567,-0.30%,59.5343
SH513290,纳指生物科技ETF汇添富,2023-12-06,1.0360,2023-12-13,1.0650,1.84%,60.6325
SZ159509,纳指科技ETF景顺,2023-12-13,1.0630,2023-12-20,1.0830,3.74%,62.8997
SH513520,日经ETF,2023-12-20,1.3400,2023-12-27,1.3360,4.38%,65.6555
SH513290,纳指生物科技ETF汇添富,2023-12-27,1.1400,2024-01-04,1.1510,3.38%,67.8731
SH515220,煤炭ETF,2024-01-04,2.2647,2024-01-11,2.2157,0.08%,67.9292
SH513520,日经ETF,2024-01-11,1.4460,2024-01-18,1.4470,4.49%,70.9766
SH511090,30年国债ETF,2024-01-18,100.1560,2024-01-25,101.1748,1.05%,71.7218
SH513850,美国50ETF易方达,2024-01-25,1.5390,2024-02-01,1.1380,-20.92%,56.7185
SH511090,30年国债ETF,2024-02-01,103.1421,2024-02-08,103.4498,0.47%,56.9825
SH588190,科创100ETF,2024-02-08,0.7910,2024-02-23,0.8090,2.72%,58.5346
SH563300,中证2000ETF,2024-02-23,0.8560,2024-03-01,0.8820,4.96%,61.4365
SH560800,数字经济ETF,2024-03-01,0.6030,2024-03-08,0.5910,-0.51%,61.1225
SH517520,黄金股ETF,2024-03-08,1.0870,2024-03-15,1.1280,-0.27%,60.9552
SZ159992,创新药ETF,2024-03-15,0.7420,2024-03-22,0.7110,-1.88%,59.8082
SH516620,影视ETF,2024-03-22,1.0520,2024-03-29,0.9570,-6.35%,56.0118
SH518880,黄金ETF,2024-03-29,5.1260,2024-04-09,5.3690,6.46%,59.6316
SH561330,矿业ETF,2024-04-09,1.0580,2024-04-16,1.0140,0.95%,60.1979
SZ159930,能源ETF,2024-04-16,1.5510,2024-04-23,1.4750,-2.46%,58.7153
SH512670,国防ETF,2024-04-23,0.5900,2024-04-30,0.6020,1.67%,59.6956
SZ159707,地产ETF,2024-04-30,0.5630,2024-05-10,0.5990,-2.22%,58.3713
SH512670,国防ETF,2024-05-10,0.6400,2024-05-17,0.6310,-4.65%,55.6563
SH512200,房地产ETF,2024-05-17,0.5470,2024-05-24,0.5090,4.56%,58.1962
SZ159972,5年地债ETF,2024-05-24,111.0840,2024-05-31,111.2300,0.15%,58.2858
SH513360,教育ETF博时,2024-05-31,0.5510,2024-06-07,0.5320,-3.63%,56.1702
SZ159509,纳指科技ETF景顺,2024-06-07,1.5480,2024-06-17,1.7090,7.81%,60.5556
SH515880,通信ETF,2024-06-17,1.2090,2024-06-24,1.1790,1.84%,61.6695
SH511030,公司债ETF,2024-06-24,9.4474,2024-07-01,9.4529,0.06%,61.7048
SZ159611,电力ETF,2024-07-01,1.0650,2024-07-08,1.0690,0.86%,62.2367
SZ159687,亚太精选ETF南方,2024-07-08,1.4520,2024-07-15,1.3490,-1.34%,61.4032
SH513290,纳指生物科技ETF汇添富,2024-07-15,1.3090,2024-07-22,1.2850,-0.16%,61.3075
SZ159638,高端装备ETF嘉实,2024-07-22,0.6740,2024-07-29,0.6810,1.64%,62.3155
SH512670,国防ETF,2024-07-29,0.6190,2024-08-05,0.6070,0.49%,62.618
SH511090,30年国债ETF,2024-08-05,111.7962,2024-08-12,109.0210,-0.39%,62.3766
SZ159687,亚太精选ETF南方,2024-08-12,1.1960,2024-08-19,1.2490,5.40%,65.7426
SH513520,日经ETF,2024-08-19,1.4630,2024-08-26,1.4910,0.20%,65.8745
SZ159996,家电ETF,2024-08-26,1.0590,2024-09-02,1.0510,1.14%,66.6245
SH515220,煤炭ETF,2024-09-02,1.0361,2024-09-09,0.9546,-4.52%,63.6153
SH512000,券商ETF,2024-09-09,0.7770,2024-09-18,0.7720,-0.77%,63.1247
SZ159941,纳指ETF,2024-09-18,1.0650,2024-09-25,1.0700,0.84%,63.6551
SZ159851,金融科技ETF,2024-09-25,0.8570,2024-10-09,1.3310,44.39%,91.9125
SH588000,科创50ETF,2024-10-09,1.0960,2024-10-16,0.9230,-17.02%,76.2713
SZ159707,地产ETF,2024-10-16,0.7130,2024-10-23,0.6850,1.33%,77.2867
SH515790,光伏ETF,2024-10-23,0.8610,2024-10-30,0.8660,5.74%,81.722
SH515400,大数据ETF,2024-10-30,0.8030,2024-11-06,0.8580,6.41%,86.9579
SH516780,稀土ETF,2024-11-06,1.1430,2024-11-13,1.1290,0.54%,87.4255
SZ159840,锂电池ETF工银,2024-11-13,0.6030,2024-11-20,0.5760,-2.84%,84.9401
SH518880,黄金ETF,2024-11-20,5.8570,2024-11-27,5.8990,-0.24%,84.7371
SH513400,道琼斯ETF,2024-11-27,1.1940,2024-12-04,1.2020,-0.91%,83.9661
SH562500,机器人ETF,2024-12-04,0.8230,2024-12-11,0.8640,8.01%,90.6959
SH516620,影视ETF,2024-12-11,1.0730,2024-12-18,1.0440,-0.38%,90.3474
SZ159509,纳指科技ETF景顺,2024-12-18,1.6630,2024-12-25,1.6440,-1.03%,89.4188
SH511030,公司债ETF,2024-12-25,10.5060,2025-01-02,10.5250,-0.03%,89.3932
SH511090,30年国债ETF,2025-01-02,122.8147,2025-01-09,121.9514,1.32%,90.5713
SZ159561,德国ETF嘉实,2025-01-09,1.2090,2025-01-16,1.3050,11.80%,101.2558
SZ159687,亚太精选ETF南方,2025-01-16,1.4920,2025-01-23,1.7450,16.07%,117.5277
SZ159561,德国ETF嘉实,2025-01-23,1.6710,2025-02-07,1.3130,-8.05%,108.068
SZ159852,软件ETF,2025-02-07,0.8810,2025-02-14,0.9480,6.94%,115.5692
SH516620,影视ETF,2025-02-14,1.1750,2025-02-21,1.0970,-8.43%,105.8236
SH562500,机器人ETF,2025-02-21,1.0110,2025-02-28,0.9440,4.83%,110.9301
SH510410,资源ETF博时,2025-02-28,1.1510,2025-03-07,1.1820,0.77%,111.7885
SH513330,恒生互联网ETF,2025-03-07,0.5570,2025-03-14,0.5460,-5.91%,105.1773
SH517520,黄金股ETF,2025-03-14,1.2780,2025-03-21,1.2860,7.11%,112.6536
SH513400,道琼斯ETF,2025-03-21,1.0940,2025-03-28,1.1030,1.37%,114.1968
SZ159822,新经济ETF银华,2025-03-28,0.8010,2025-04-07,0.6260,-7.32%,105.8335
SZ159698,粮食ETF,2025-04-07,0.8920,2025-04-14,0.9210,5.68%,111.8426
SH517520,黄金股ETF,2025-04-14,1.3960,2025-04-21,1.4850,3.37%,115.6069
SH512200,房地产ETF,2025-04-21,1.4250,2025-04-28,1.3530,-1.82%,113.5021
SH513850,美国50ETF易方达,2025-04-28,1.2740,2025-05-08,1.2990,1.10%,114.7513
SZ159378,通用航空ETF,2025-05-08,1.1060,2025-05-15,1.0780,1.48%,116.4545
SZ159822,新经济ETF银华,2025-05-15,0.7270,2025-05-22,0.6970,-4.62%,111.0748
SH520500,恒生创新药ETF,2025-05-22,1.3480,2025-05-29,1.4040,-1.75%,109.1275
SZ159509,纳指科技ETF景顺,2025-05-29,1.5710,2025-06-06,1.5580,1.04%,110.2621
SH513310,中韩半导体ETF,2025-06-06,1.5870,2025-06-13,1.5660,0.51%,110.8203
SH517520,黄金股ETF,2025-06-13,1.5250,2025-06-20,1.4420,-2.67%,107.8592
SH511090,30年国债ETF,2025-06-20,123.6973,2025-06-27,123.2500,-0.35%,107.4805
SZ159851,金融科技ETF,2025-06-27,1.6550,2025-07-04,1.6320,-3.59%,103.6166
SH515210,钢铁ETF,2025-07-04,1.2154,2025-07-11,1.2720,3.65%,107.3994
SH516780,稀土ETF,2025-07-11,1.2460,2025-07-18,1.2720,4.69%,112.4352
SH520500,恒生创新药ETF,2025-07-18,1.8690,2025-07-25,1.8820,1.45%,114.0638
SZ159608,稀有金属ETF,2025-07-25,0.7580,2025-08-01,0.7120,-5.12%,108.2183
SH511360,短融ETF海富通,2025-08-01,112.1450,2025-08-08,112.1860,0.05%,108.2694
SH516780,稀土ETF,2025-08-08,1.3920,2025-08-15,1.4530,0.50%,108.8123
SZ159949,创业板50ETF,2025-08-15,1.1570,2025-08-22,1.2320,5.33%,114.6105
SZ159546,集成电路ETF,2025-08-22,1.6810,2025-08-29,1.7950,19.46%,136.9102
SH515880,通信ETF,2025-08-29,2.5530,2025-09-05,2.5180,-7.75%,126.3004
SZ159790,碳中和ETF,2025-09-05,0.7120,2025-09-12,0.7050,6.77%,134.847
SH515880,通信ETF,2025-09-12,2.6230,2025-09-19,2.6810,-1.56%,132.7471
SH515880,通信ETF,2025-09-19,2.6810,2025-09-26,2.6950,4.67%,138.9469
SH516160,新能源ETF,2025-09-26,2.6900,2025-10-13,2.7890,2.25%,142.0757
SH560860,工业有色ETF万家,2025-10-13,1.4760,2025-10-20,1.3540,-3.38%,137.2731
SH513520,日经ETF,2025-10-20,1.8980,2025-10-27,1.9340,5.90%,145.3661
SZ159507,电信ETF,2025-10-27,1.8970,2025-11-03,1.7780,-3.06%,140.925
SH513310,中韩半导体ETF,2025-11-03,2.8310,2025-11-10,2.6950,-1.48%,138.8419
SZ159870,化工ETF,2025-11-10,0.7690,2025-11-17,0.7900,3.72%,144.0047
SZ159309,油气ETF汇添富,2025-11-17,1.1490,2025-11-24,1.0890,-4.80%,137.0995
SH511360,短融ETF海富通,2025-11-24,112.6540,2025-12-01,112.6780,0.02%,137.1299
SZ159583,通信设备ETF,2025-12-01,1.1300,2025-12-08,1.2150,5.31%,144.4133
SZ159206,卫星ETF,2025-12-08,1.3070,2025-12-15,1.3830,4.09%,150.3237
SH517520,黄金股ETF,2025-12-15,2.0180,2025-12-22,2.0630,-0.00%,150.3237
SH512400,有色金属ETF,2025-12-22,1.8470,2025-12-29,1.8780,6.25%,159.7241
SZ159206,卫星ETF,2025-12-29,1.6040,2026-01-07,1.7730,13.19%,180.7988
SH513310,中韩半导体ETF,2026-01-07,3.1260,2026-01-14,2.9910,1.63%,183.7377
SH512980,传媒ETF,2026-01-14,1.3220,2026-01-21,1.1790,-8.46%,168.2005
SZ159731,石化ETF,2026-01-21,1.1000,2026-01-28,1.0570,2.80%,172.9101
SH517520,黄金股ETF,2026-01-28,3.0950,2026-02-04,2.6320,-6.25%,162.0955
SZ159326,电网设备ETF,2026-02-04,1.8180,2026-02-11,1.8100,-0.17%,161.8272
SH513520,日经ETF,2026-02-11,2.1200,2026-02-26,2.1230,5.89%,171.3511
SH513310,中韩半导体ETF,2026-02-26,4.3210,2026-03-05,4.0990,-3.91%,164.6553
SH511260,十年国债ETF,2026-03-05,135.2460,2026-03-06,135.2870,0.03%,164.7077
