标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
"SZ159996,SH511360,SZ159972","家电ETF,短融ETF海富通,5年地债ETF",2020-10-15,"1.2710,100.4190,95.4466",2020-10-22,"1.2700,100.4700,95.5115",0.49%,4.8772
"SH512690,SH511010,SH515210","酒ETF,国债ETF,钢铁ETF",2020-10-22,"0.7369,119.2048,0.9972",2020-10-29,"0.7641,119.0265,0.9964",0.96%,4.9239
"SH512170,SH513050,SZ159992","医疗ETF,中概互联网ETF易方达,创新药ETF",2020-10-29,"0.7653,2.2060,1.3770",2020-11-05,"0.7520,2.2330,1.3740",0.40%,4.9435
"SH515030,SH512400,SZ159996","新能源车ETF,有色金属ETF,家电ETF",2020-11-05,"1.3930,0.8331,1.4000",2020-11-12,"1.3490,0.8507,1.4100",1.82%,5.0335
"SH513080,SH512690,SZ159930","法国CAC40ETF,酒ETF,能源ETF",2020-11-12,"1.0630,0.8300,0.6390",2020-11-19,"1.0790,0.8049,0.6480",0.81%,5.0744
"SH512200,SH510230,SH512070","房地产ETF,金融ETF,证券保险ETF易方达",2020-11-19,"0.9300,1.1209,2.5790",2020-11-26,"0.9120,1.1352,2.6180",-0.17%,5.0657
"SH513520,SH513080,SH513500","日经ETF,法国CAC40ETF,标普500ETF博时",2020-11-26,"1.2310,1.1110,1.1245",2020-12-03,"1.2430,1.1190,1.1295",1.39%,5.136
"SZ159992,SH512170,SZ159929","创新药ETF,医疗ETF,医药ETF",2020-12-03,"1.3010,0.7100,2.2360",2020-12-10,"1.2910,0.7257,2.2210",1.23%,5.1991
"SZ159972,SZ159822,SH515000","5年地债ETF,新经济ETF银华,科技ETF",2020-12-10,"96.1332,1.0140,1.7120",2020-12-17,"95.9794,1.0240,1.7530",0.28%,5.2136
"SZ159992,SH512690,SZ159929","创新药ETF,酒ETF,医药ETF",2020-12-17,"1.3690,0.9241,2.3240",2020-12-24,"1.3660,0.9156,2.3210",3.58%,5.4003
"SH512670,SH512660,SH511010","国防ETF,军工ETF,国债ETF",2020-12-24,"0.9500,1.1920,119.3230",2020-12-31,"1.0405,1.2880,119.5112",2.92%,5.5577
"SH512690,SZ159998,SH513520","酒ETF,计算机ETF,日经ETF",2020-12-31,"0.9888,1.1010,1.2800",2021-01-08,"1.0576,1.1180,1.2890",4.69%,5.8186
"SH512770,SH510410,SH512400","战略新兴ETF,资源ETF博时,有色金属ETF",2021-01-08,"2.3280,0.8180,1.1101",2021-01-15,"2.2840,0.7770,1.0426",-4.88%,5.5348
"SH513520,SH588000,SZ159920","日经ETF,科创50ETF,恒生ETF",2021-01-15,"1.3420,1.4920,1.5040",2021-01-22,"1.3080,1.5360,1.5420",2.08%,5.65
"SH512170,SZ159992,SZ159941","医疗ETF,创新药ETF,纳指ETF",2021-01-22,"0.9330,1.5060,0.6683",2021-01-29,"0.8583,1.4160,0.6543",-1.60%,5.5594
"SH511260,SH512890,SH510810","十年国债ETF,红利低波ETF华泰柏瑞,上海国企ETF汇添富",2021-01-29,"108.5036,0.6415,0.8218",2021-02-05,"108.5695,0.6515,0.8027",-0.93%,5.5074
"SH513500,SH512550,SH513050","标普500ETF博时,富时A50,中概互联网ETF易方达",2021-02-05,"1.1845,1.9270,2.4650",2021-02-19,"1.1890,1.9950,2.5350",4.25%,5.7414
"SH510410,SH512400,SH510170","资源ETF博时,有色金属ETF,大宗商品ETF",2021-02-19,"0.8960,1.1972,0.7168",2021-02-26,"0.8560,1.1209,0.6875",-0.95%,5.6867
"SH511360,SH515880,SH512000","短融ETF海富通,通信ETF,券商ETF",2021-02-26,"101.4230,1.0130,1.0500",2021-03-05,"101.5010,1.0230,1.0460",-1.25%,5.6154
"SH518880,SH513520,SZ159825","黄金ETF,日经ETF,农业ETF",2021-03-05,"3.4820,1.2680,1.0840",2021-03-12,"3.5240,1.3020,1.0260",-1.72%,5.5187
"SZ159941,SH513500,SH513520","纳指ETF,标普500ETF博时,日经ETF",2021-03-12,"0.6505,1.2065,1.3020",2021-03-19,"0.6438,1.2025,1.3040",2.34%,5.6479
"SH512670,SH512660,SH511030","国防ETF,军工ETF,公司债ETF",2021-03-19,"0.8235,1.0400,4.3296",2021-03-26,"0.8250,1.0440,4.3204",-0.65%,5.6114
"SZ159851,SZ159869,SZ159972","金融科技ETF,游戏ETF,5年地债ETF",2021-03-26,"1.0410,0.9420,96.9003",2021-04-02,"1.0410,0.9370,97.0550",-0.51%,5.5829
"SH512480,SH513330,SH513050","半导体ETF,恒生互联网ETF,中概互联网ETF易方达",2021-04-02,"0.9800,0.8970,2.1190",2021-04-12,"0.9570,0.8560,2.0530",-0.23%,5.5703
"SH515210,SZ159941,SH513080","钢铁ETF,纳指ETF,法国CAC40ETF",2021-04-12,"1.3532,0.7010,1.2390",2021-04-19,"1.3336,0.7095,1.2490",1.01%,5.6269
"SH516520,SH515220,SH512400","智能驾驶ETF,煤炭ETF,有色金属ETF",2021-04-19,"0.9640,1.2962,1.0553",2021-04-26,"0.9280,1.3086,1.0641",1.88%,5.7324
"SH512170,SH513060,SZ159837","医疗ETF,恒生医疗ETF博时,生物科技ETF易方达",2021-04-26,"0.8230,1.1000,0.9580",2021-05-06,"0.8300,1.0750,0.9750",3.50%,5.9332
"SH516160,SH515790,SH515080","新能源ETF,光伏ETF,中证红利ETF",2021-05-06,"2.9147,1.1020,1.1026",2021-05-13,"2.7692,1.0600,1.1042",-1.01%,5.8732
"SZ159992,SZ159837,SZ159929","创新药ETF,生物科技ETF易方达,医药ETF",2021-05-13,"1.5270,1.0110,2.5550",2021-05-20,"1.5610,1.0370,2.6150",2.92%,6.0448
"SH515030,SH512670,SH516160","新能源车ETF,国防ETF,新能源ETF",2021-05-20,"1.7200,0.8475,2.9730",2021-05-27,"1.7300,0.8750,2.9956",1.22%,6.1187
"SH512480,SH512000,SZ159995","半导体ETF,券商ETF,芯片ETF",2021-05-27,"1.0590,1.0770,1.2730",2021-06-03,"1.0560,1.0570,1.2700",3.02%,6.3033
"SH515220,SZ159930,SH513080","煤炭ETF,能源ETF,法国CAC40ETF",2021-06-03,"1.4573,0.7590,1.3030",2021-06-10,"1.4831,0.7790,1.3040",3.25%,6.5079
"SZ159851,SH512930,SH515400","金融科技ETF,AI人工智能ETF,大数据ETF",2021-06-10,"1.1910,1.3705,0.9960",2021-06-18,"1.2180,1.3723,0.9810",3.79%,6.7543
"SH511360,SH510880,SH515100","短融ETF海富通,红利ETF华泰柏瑞,红利低波100ETF",2021-06-18,"102.3660,2.2749,0.9292",2021-06-25,"102.4220,2.3320,0.9486",1.23%,6.8373
"SH515220,SH515790,SZ159930","煤炭ETF,光伏ETF,能源ETF",2021-06-25,"1.5606,1.2810,0.8030",2021-07-02,"1.4181,1.2940,0.7590",-1.89%,6.7079
"SZ159985,SH513500,SH511260","豆粕ETF,标普500ETF博时,十年国债ETF",2021-07-02,"1.3290,1.3225,111.0460",2021-07-09,"1.2850,1.3270,111.7740",0.01%,6.7085
"SH516780,SZ159755,SH512670","稀土ETF,电池ETF,国防ETF",2021-07-09,"1.1310,1.2400,0.9315",2021-07-16,"1.1690,1.2120,0.9625",4.78%,7.0293
"SH515220,SZ159930,SH510880","煤炭ETF,能源ETF,红利ETF华泰柏瑞",2021-07-16,"1.5205,0.7690,2.3337",2021-07-23,"1.5614,0.7840,2.3208",1.88%,7.1614
"SH516780,SH512480,SH515790","稀土ETF,半导体ETF,光伏ETF",2021-07-23,"1.2780,1.4160,1.5540",2021-07-30,"1.3370,1.5410,1.6160",3.84%,7.4367
"SH515880,SZ159985,SH513080","通信ETF,豆粕ETF,法国CAC40ETF",2021-07-30,"1.0490,1.3110,1.2930",2021-08-06,"1.0780,1.2850,1.3190",1.26%,7.5302
"SH512660,SZ159825,SZ159972","军工ETF,农业ETF,5年地债ETF",2021-08-06,"1.3420,0.9120,99.8114",2021-08-13,"1.3350,0.9380,99.6446",0.78%,7.5889
"SH515220,SH510170,SH515210","煤炭ETF,大宗商品ETF,钢铁ETF",2021-08-13,"1.7288,0.8967,1.5936",2021-08-20,"1.6336,0.8497,1.5774",-3.07%,7.3556
"SH511260,SH511010,SH511030","十年国债ETF,国债ETF,公司债ETF",2021-08-20,"112.9537,123.3079,5.3406",2021-08-27,"112.7579,122.9622,5.3545",-0.10%,7.3479
"SH515220,SH510410,SH510170","煤炭ETF,资源ETF博时,大宗商品ETF",2021-08-27,"1.8481,1.1530,0.9438",2021-09-03,"1.9718,1.1750,0.9758",7.88%,7.9269
"SH512880,SH512200,SH512000","证券ETF,房地产ETF,券商ETF",2021-09-03,"1.1780,0.7980,1.1280",2021-09-10,"1.2490,0.8040,1.1950",2.44%,8.1203
"SH510170,SH510410,SH512400","大宗商品ETF,资源ETF博时,有色金属ETF",2021-09-10,"1.0750,1.2940,1.6348",2021-09-17,"1.0573,1.2420,1.5095",-0.15%,8.1084
"SH511030,SH512930,SH515400","公司债ETF,AI人工智能ETF,大数据ETF",2021-09-17,"5.3509,1.3308,0.9490",2021-09-28,"5.3463,1.3283,0.9580",0.70%,8.1654
"SZ159928,SH512690,SZ159865","消费ETF,酒ETF,养殖ETF",2021-09-28,"1.1140,0.9046,0.7790",2021-10-12,"1.1550,0.9281,0.8100",2.82%,8.3957
"SZ159766,SH511360,SH511010","旅游ETF,短融ETF海富通,国债ETF",2021-10-12,"0.9860,103.2900,122.9533",2021-10-19,"0.9930,103.3250,122.5336",0.47%,8.4355
"SH515220,SZ159930,SZ159755","煤炭ETF,能源ETF,电池ETF",2021-10-19,"2.1080,1.0270,1.3390",2021-10-26,"1.9585,0.9820,1.3960",-2.19%,8.2507
"SZ159949,SH513500,SH515800","创业板50ETF,标普500ETF博时,800ETF",2021-10-26,"1.4830,1.3830,1.1839",2021-11-02,"1.4900,1.3930,1.1562",0.11%,8.26
"SH512670,SH512480,SZ159995","国防ETF,半导体ETF,芯片ETF",2021-11-02,"1.1010,1.3050,1.6430",2021-11-09,"1.1440,1.3150,1.6670",1.43%,8.3777
"SZ159869,SH518880,SZ159949","游戏ETF,黄金ETF,创业板50ETF",2021-11-09,"1.0130,3.6710,1.5240",2021-11-16,"1.0800,3.7320,1.5080",2.33%,8.5733
"SH512980,SH516620,SZ159869","传媒ETF,影视ETF,游戏ETF",2021-11-16,"0.7910,1.1200,1.0800",2021-11-23,"0.7760,1.1090,1.0370",-1.90%,8.4103
"SH515220,SH516780,SH515210","煤炭ETF,稀土ETF,钢铁ETF",2021-11-23,"1.6843,1.4510,1.4313",2021-11-30,"1.6469,1.5500,1.4296",4.07%,8.7522
"SZ159870,SZ159972,SH511360","化工ETF,5年地债ETF,短融ETF海富通",2021-11-30,"1.0240,100.9417,103.6620",2021-12-07,"1.0100,100.9380,103.7510",0.00%,8.7524
"SZ159745,SZ159707,SH515450","建材ETF,地产ETF,红利低波50ETF",2021-12-07,"0.9540,1.0150,0.9141",2021-12-14,"0.9460,0.9890,0.9035",2.18%,8.9428
"SH516620,SH512980,SZ159869","影视ETF,传媒ETF,游戏ETF",2021-12-14,"1.1860,0.8110,1.0790",2021-12-21,"1.1960,0.8110,1.0570",-1.52%,8.8067
"SH515100,SH511030,SH588000","红利低波100ETF,公司债ETF,科创50ETF",2021-12-21,"1.0367,5.7971,1.4310",2021-12-28,"1.0291,5.8005,1.4220",0.35%,8.8374
"SZ159941,SH513500,SH511260","纳指ETF,标普500ETF博时,十年国债ETF",2021-12-28,"0.8177,1.4410,114.1599",2022-01-05,"0.8025,1.4430,114.4443",1.12%,8.9361
"SZ159869,SH512980,SZ159865","游戏ETF,传媒ETF,养殖ETF",2022-01-05,"1.1680,0.8920,0.9410",2022-01-12,"1.0870,0.8430,0.9380",-4.16%,8.5642
"SH513060,SZ159892,SH513330","恒生医疗ETF博时,恒生医药ETF,恒生互联网ETF",2022-01-12,"0.6930,0.7960,0.5880",2022-01-19,"0.6680,0.7690,0.5720",1.42%,8.686
"SH515400,SH512930,SZ159998","大数据ETF,AI人工智能ETF,计算机ETF",2022-01-19,"1.0160,1.4945,1.0990",2022-01-26,"0.9620,1.4003,1.0400",-5.61%,8.1989
"SH511030,SH511360,SH510230","公司债ETF,短融ETF海富通,金融ETF",2022-01-26,"5.8324,104.1740,1.0256",2022-02-09,"5.8385,104.2590,1.0390",0.80%,8.2648
"SZ159985,SH513360,SH515210","豆粕ETF,教育ETF博时,钢铁ETF",2022-02-09,"1.4420,0.4030,1.4700",2022-02-16,"1.4200,0.4100,1.4541",-0.12%,8.2552
"SZ159608,SH512690,SH512400","稀有金属ETF,酒ETF,有色金属ETF",2022-02-16,"0.9310,0.8850,1.2971",2022-02-23,"1.0130,0.8770,1.3676",4.12%,8.5956
"SZ159985,SH510170,SH510410","豆粕ETF,大宗商品ETF,资源ETF博时",2022-02-23,"1.5040,0.9187,1.1160",2022-03-02,"1.5040,0.9365,1.1530",1.25%,8.7033
"SH515790,SZ159851,SZ159825","光伏ETF,金融科技ETF,农业ETF",2022-03-02,"1.5910,1.1770,0.9980",2022-03-09,"1.5240,1.0750,0.9190",-5.88%,8.1917
"SZ159985,SH518880,SH513500","豆粕ETF,黄金ETF,标普500ETF博时",2022-03-09,"1.6240,4.0610,1.2500",2022-03-16,"1.6100,3.7960,1.2850",-1.51%,8.0682
"SH511360,SH518880,SH515220","短融ETF海富通,黄金ETF,煤炭ETF",2022-03-16,"104.4220,3.7960,1.7920",2022-03-23,"104.4550,3.8350,2.0226",5.55%,8.5159
"SH515220,SH513130,SH512200","煤炭ETF,恒生科技ETF,房地产ETF",2022-03-23,"2.0226,0.5820,0.8270",2022-03-30,"2.0526,0.5660,0.8640",1.71%,8.6616
"SZ159865,SH516670,SZ159941","养殖ETF,畜牧养殖ETF,纳指ETF",2022-03-30,"0.8960,0.9420,0.7533",2022-04-08,"0.8500,0.8980,0.7230",-3.05%,8.3972
"SZ159745,SH511260,SH511010","建材ETF,十年国债ETF,国债ETF",2022-04-08,"0.9750,115.5856,125.6723",2022-04-15,"0.9090,115.4685,125.5906",-0.77%,8.3329
"SH512690,SZ159928,SH510050","酒ETF,消费ETF,上证50ETF",2022-04-15,"0.7840,1.0360,2.6994",2022-04-22,"0.7720,1.0210,2.5892",-2.73%,8.1052
"SZ159972,SZ159850,SH510900","5年地债ETF,恒生国企ETF,恒生中国企业ETF易方达",2022-04-22,"102.0257,0.6000,0.7550",2022-04-29,"102.0998,0.6320,0.7980",0.80%,8.1703
"SZ159608,SH513330,SH513130","稀有金属ETF,恒生互联网ETF,恒生科技ETF",2022-04-29,"0.7690,0.4750,0.5600",2022-05-11,"0.7990,0.4400,0.5160",1.05%,8.2556
"SH511360,SH513520,SH513360","短融ETF海富通,日经ETF,教育ETF博时",2022-05-11,"104.9430,1.0100,0.3100",2022-05-18,"105.0520,1.0470,0.3170",1.10%,8.3461
"SH513130,SH513330,SH513050","恒生科技ETF,恒生互联网ETF,中概互联网ETF易方达",2022-05-18,"0.5460,0.4680,1.0430",2022-05-25,"0.5190,0.4470,0.9980",-6.41%,7.8109
"SH518880,SH511260,SH511030","黄金ETF,十年国债ETF,公司债ETF",2022-05-25,"3.8870,115.9545,5.8441",2022-06-01,"3.8520,115.9496,5.8402",-0.02%,7.8091
"SH513130,SH513330,SZ159822","恒生科技ETF,恒生互联网ETF,新经济ETF银华",2022-06-01,"0.5670,0.4880,0.6450",2022-06-09,"0.6010,0.5240,0.6880",7.80%,8.4184
"SH513360,SH513050,SZ159892","教育ETF博时,中概互联网ETF易方达,恒生医药ETF",2022-06-09,"0.3660,1.1610,0.6120",2022-06-16,"0.4400,1.1200,0.5920",1.48%,8.543
"SH513360,SZ159865,SH516670","教育ETF博时,养殖ETF,畜牧养殖ETF",2022-06-16,"0.4400,0.8370,0.8800",2022-06-23,"0.4030,0.8480,0.9010",3.44%,8.8369
"SZ159941,SH513500,SH511030","纳指ETF,标普500ETF博时,公司债ETF",2022-06-23,"0.5975,1.1900,5.8329",2022-06-30,"0.5960,1.1950,6.3878",4.46%,9.2306
"SZ159766,SZ159745,SZ159985","旅游ETF,建材ETF,豆粕ETF",2022-06-30,"1.1230,0.9620,1.5420",2022-07-07,"1.0090,0.9180,1.5310",-3.64%,8.8946
"SH515790,SH516160,SZ159790","光伏ETF,新能源ETF,碳中和ETF",2022-07-07,"1.7700,4.4999,1.0620",2022-07-14,"1.7690,4.4061,1.0530",-0.86%,8.8177
"SH511010,SH511260,SH511030","国债ETF,十年国债ETF,公司债ETF",2022-07-14,"125.9541,116.0155,6.3977",2022-07-21,"126.1146,116.1897,6.4119",0.15%,8.831
"SZ159869,SZ159851,SH513360","游戏ETF,金融科技ETF,教育ETF博时",2022-07-21,"0.8180,0.9550,0.3990",2022-07-28,"0.7950,0.9610,0.4130",-0.25%,8.8087
"SZ159985,SH515220,SZ159930","豆粕ETF,煤炭ETF,能源ETF",2022-07-28,"1.5640,2.2142,1.1200",2022-08-04,"1.5460,2.0953,1.0770",-1.62%,8.6659
"SH512480,SZ159995,SH511010","半导体ETF,芯片ETF,国债ETF",2022-08-04,"0.9830,1.2170,127.0703",2022-08-11,"1.0690,1.2880,126.8407",4.88%,9.089
"SH515790,SH512660,SZ159731","光伏ETF,军工ETF,石化ETF",2022-08-11,"1.7580,1.2540,0.9020",2022-08-18,"1.8690,1.2370,0.8920",1.36%,9.2125
"SH515790,SZ159790,SH516160","光伏ETF,碳中和ETF,新能源ETF",2022-08-18,"1.8690,1.0320,4.3446",2022-08-25,"1.7390,0.9740,4.0793",-3.42%,8.8971
"SH515220,SZ159930,SH511030","煤炭ETF,能源ETF,公司债ETF",2022-08-25,"2.5346,1.2860,6.4070",2022-09-01,"2.3848,1.2300,6.4045",-1.78%,8.7383
"SH512200,SZ159883,SH515450","房地产ETF,医疗器械ETF,红利低波50ETF",2022-09-01,"0.7480,0.6440,0.8914",2022-09-08,"0.7720,0.6330,0.9020",1.63%,8.8803
"SH515790,SH512670,SZ159611","光伏ETF,国防ETF,电力ETF",2022-09-08,"1.7040,0.9940,0.9770",2022-09-16,"1.5120,1.0010,0.8930",-4.38%,8.4917
"SH511010,SH511260,SH518880","国债ETF,十年国债ETF,黄金ETF",2022-09-16,"127.2752,117.5484,3.7280",2022-09-23,"127.3293,117.7137,3.7700",0.16%,8.505
"SZ159930,SH515800,SH510180","能源ETF,800ETF,上证180ETF",2022-09-23,"1.2680,0.9570,3.0703",2022-09-30,"1.2310,0.9391,3.0283",-2.49%,8.2935
"SZ159883,SH518880,SZ159972","医疗器械ETF,黄金ETF,5年地债ETF",2022-09-30,"0.6250,3.7830,103.8138",2022-10-14,"0.6890,3.8130,103.8416",0.51%,8.3359
"SZ159852,SZ159851,SZ159998","软件ETF,金融科技ETF,计算机ETF",2022-10-14,"0.7620,0.9180,0.7430",2022-10-21,"0.7870,0.9190,0.7660",3.90%,8.6611
"SH511360,SZ159851,SH515100","短融ETF海富通,金融科技ETF,红利低波100ETF",2022-10-21,"105.9180,0.9190,1.0242",2022-10-28,"105.9250,0.9380,0.9902",0.46%,8.701
"SH515220,SH512890,SH512550","煤炭ETF,红利低波ETF华泰柏瑞,富时A50",2022-10-28,"2.1434,0.7920,1.1960",2022-11-04,"2.1706,0.7950,1.2730",-1.75%,8.5491
"SZ159892,SZ159615,SH513060","恒生医药ETF,恒生生物科技ETF南方,恒生医疗ETF博时",2022-11-04,"0.6200,0.9070,0.5260",2022-11-11,"0.6310,0.9140,0.5380",1.55%,8.682
"SH513080,SH515210,SH511030","法国CAC40ETF,钢铁ETF,公司债ETF",2022-11-11,"1.2450,1.2172,6.3359",2022-11-18,"1.2650,1.1864,6.2078",0.72%,8.7447
"SZ159869,SH513360,SH516620","游戏ETF,教育ETF博时,影视ETF",2022-11-18,"0.8100,0.4810,0.9030",2022-11-25,"0.7580,0.4530,0.8500",-4.29%,8.3696
"SZ159930,SH515220,SH512890","能源ETF,煤炭ETF,红利低波ETF华泰柏瑞",2022-11-25,"1.1600,2.1706,0.8490",2022-12-02,"1.1420,2.1570,0.8510",2.85%,8.6077
"SH513130,SH513330,SZ159822","恒生科技ETF,恒生互联网ETF,新经济ETF银华",2022-12-02,"0.5190,0.4330,0.6270",2022-12-09,"0.5750,0.4720,0.6690",5.47%,9.0785
"SZ159985,SH512690,SZ159761","豆粕ETF,酒ETF,新材料ETF国泰",2022-12-09,"1.9440,0.8500,0.7390",2022-12-16,"1.9160,0.8630,0.7140",0.63%,9.1355
"SH512550,SH515600,SH512960","富时A50,央企创新ETF,央企结构调整ETF博时",2022-12-16,"1.3910,1.2100,1.1506",2022-12-23,"1.3610,1.1610,1.1070",-3.11%,8.851
"SH513360,SZ159985,SH512000","教育ETF博时,豆粕ETF,券商ETF",2022-12-23,"0.5850,1.9330,0.8260",2022-12-30,"0.5270,2.0100,0.8320",-2.32%,8.6455
"SZ159859,SZ159992,SH512170","生物医药ETF,创新药ETF,医疗ETF",2022-12-30,"0.5910,0.9370,0.5080",2023-01-09,"0.6250,0.9840,0.5230",3.85%,8.978
"SH513050,SH512690,SH513360","中概互联网ETF易方达,酒ETF,教育ETF博时",2023-01-09,"1.1570,0.9030,0.5720",2023-01-16,"1.1360,0.9360,0.5780",3.67%,9.3075
"SH512070,SH510230,SH510050","证券保险ETF易方达,金融ETF,上证50ETF",2023-01-16,"0.6700,0.9618,2.6748",2023-01-30,"0.6680,0.9656,2.6767",1.98%,9.4921
"SZ159852,SH515400,SZ159998","软件ETF,大数据ETF,计算机ETF",2023-01-30,"0.9470,0.8590,0.9070",2023-02-06,"0.9670,0.8820,0.9240",3.42%,9.8169
"SZ159869,SZ159941,SZ159852","游戏ETF,纳指ETF,软件ETF",2023-02-06,"0.8920,0.6540,0.9670",2023-02-13,"0.9290,0.6460,0.9560",0.56%,9.8716
"SH512690,SZ159766,SH516560","酒ETF,旅游ETF,养老ETF",2023-02-13,"0.9510,1.1360,0.8970",2023-02-20,"0.9600,1.1250,0.9000",1.29%,9.9988
"SH560080,SH513360,SZ159972","中药ETF,教育ETF博时,5年地债ETF",2023-02-20,"1.2560,0.5850,104.1650",2023-02-27,"1.2300,0.5640,104.1390",-0.30%,9.9686
"SZ159972,SH516910,SZ159666","5年地债ETF,物流ETF富国,交通运输ETF",2023-02-27,"104.1390,1.0750,0.9880",2023-03-06,"104.1714,1.0940,1.0170",1.57%,10.1256
"SH515600,SH510900,SZ159959","央企创新ETF,恒生中国企业ETF易方达,央企ETF银华",2023-03-06,"1.3660,0.8240,1.3980",2023-03-13,"1.3640,0.7780,1.3900",-3.79%,9.7413
"SH511260,SH511010,SH511360","十年国债ETF,国债ETF,短融ETF海富通",2023-03-13,"117.8485,127.3756,106.6370",2023-03-20,"118.0639,127.5983,106.6940",0.11%,9.752
"SH512980,SH513310,SH511030","传媒ETF,中韩半导体ETF,公司债ETF",2023-03-20,"0.7500,1.0500,6.4268",2023-03-27,"0.8280,1.0800,6.4243",5.92%,10.3297
"SZ159869,SZ159852,SZ159998","游戏ETF,软件ETF,计算机ETF",2023-03-27,"1.1750,1.1020,1.0790",2023-04-03,"1.3120,1.2200,1.1570",4.35%,10.7789
"SH560800,SZ159995,SH512480","数字经济ETF,芯片ETF,半导体ETF",2023-04-03,"0.8460,1.2010,1.0280",2023-04-11,"0.8240,1.2440,1.0580",6.72%,11.503
"SZ159892,SZ159615,SZ159707","恒生医药ETF,恒生生物科技ETF南方,地产ETF",2023-04-11,"0.6600,0.9660,0.9290",2023-04-18,"0.6840,1.0020,0.9110",2.59%,11.8007
"SZ159930,SH510230,SH510410","能源ETF,金融ETF,资源ETF博时",2023-04-18,"1.2220,0.9599,1.1900",2023-04-25,"1.1950,0.9389,1.1260",-2.94%,11.4542
"SH513080,SH513520,SH511010","法国CAC40ETF,日经ETF,国债ETF",2023-04-25,"1.5150,1.1170,127.9657",2023-05-05,"1.4680,1.1360,128.5421",0.14%,11.4707
"SH512070,SH510230,SH512890","证券保险ETF易方达,金融ETF,红利低波ETF华泰柏瑞",2023-05-05,"0.6880,1.0018,0.9840",2023-05-12,"0.6710,0.9789,0.9630",-0.21%,11.4465
"SZ159941,SH513500,SH511010","纳指ETF,标普500ETF博时,国债ETF",2023-05-12,"0.7120,1.3530,128.7992",2023-05-19,"0.7490,1.3940,128.8327",1.38%,11.6039
"SH513520,SH513310,SZ159941","日经ETF,中韩半导体ETF,纳指ETF",2023-05-19,"1.3960,1.1300,0.7490",2023-05-26,"1.1860,1.1460,0.7520",-0.41%,11.5568
"SH511360,SZ159687,SZ159915","短融ETF海富通,亚太精选ETF南方,创业板ETF易方达",2023-05-26,"107.3030,1.0280,2.1670",2023-06-02,"107.3510,1.0490,2.1750",-0.18%,11.5364
"SZ159852,SZ159869,SH513360","软件ETF,游戏ETF,教育ETF博时",2023-06-02,"1.0150,1.5210,0.5530",2023-06-09,"1.0090,1.5540,0.5750",-0.80%,11.4446
"SH513130,SZ159850,SH512200","恒生科技ETF,恒生国企ETF,房地产ETF",2023-06-09,"0.5300,0.6350,0.6410",2023-06-16,"0.5690,0.6600,0.6410",3.41%,11.8344
"SH515880,SZ159663,SZ159667","通信ETF,机床ETF,工业母机ETF",2023-06-16,"1.2900,1.0310,1.0170",2023-06-27,"1.2760,1.0300,1.0160",2.26%,12.102
"SH511090,SZ159840,SZ159755","30年国债ETF,锂电池ETF工银,电池ETF",2023-06-27,"94.4682,0.6390,0.8040",2023-07-04,"94.8800,0.6590,0.8290",1.89%,12.3312
"SH515250,SZ159732,SH512670","智能汽车ETF,消费电子ETF,国防ETF",2023-07-04,"0.9510,0.7060,0.8290",2023-07-11,"0.9570,0.7180,0.8140",0.40%,12.3807
"SZ159766,SH516910,SZ159825","旅游ETF,物流ETF富国,农业ETF",2023-07-11,"0.9240,0.9790,0.7700",2023-07-18,"0.9000,0.9790,0.7850",-0.27%,12.3478
"SZ159507,SZ159941,SH513500","电信ETF,纳指ETF,标普500ETF博时",2023-07-18,"1.0230,0.8630,1.5280",2023-07-25,"0.9670,0.8520,1.5380",-1.44%,12.1698
"SZ159615,SH512170,SZ159837","恒生生物科技ETF南方,医疗ETF,生物科技ETF易方达",2023-07-25,"0.8560,0.4250,0.5290",2023-08-01,"0.8860,0.4290,0.5350",3.31%,12.5725
"SH513330,SZ159850,SZ159822","恒生互联网ETF,恒生国企ETF,新经济ETF银华",2023-08-01,"0.4690,0.6760,0.6830",2023-08-08,"0.4530,0.6560,0.6610",-2.24%,12.2913
"SH516620,SH511090,SH511010","影视ETF,30年国债ETF,国债ETF",2023-08-08,"1.0760,95.7327,130.0503",2023-08-15,"1.0180,96.7018,130.3961",-0.93%,12.1765
"SZ159985,SZ159972,SH511360","豆粕ETF,5年地债ETF,短融ETF海富通",2023-08-15,"2.2370,107.0362,107.8690",2023-08-22,"2.2720,107.1409,107.9060",1.94%,12.4133
"SH511360,SH562550,SZ159611","短融ETF海富通,绿电ETF,电力ETF",2023-08-22,"107.9060,0.9970,0.8990",2023-08-29,"107.8850,0.9840,0.8880",-1.04%,12.2838
"SH512200,SZ159707,SZ159615","房地产ETF,地产ETF,恒生生物科技ETF南方",2023-08-29,"0.6970,0.8880,0.8410",2023-09-05,"0.6410,0.8390,0.8150",-1.18%,12.1385
"SH515220,SZ159930,SH510410","煤炭ETF,能源ETF,资源ETF博时",2023-09-05,"2.0550,1.2490,1.1380",2023-09-12,"2.0358,1.2470,1.1300",-0.29%,12.1036
"SH518880,SH511030,SH513950","黄金ETF,公司债ETF,恒生红利ETF",2023-09-12,"4.5460,8.3599,0.8590",2023-09-19,"4.5590,8.3680,0.8736",0.04%,12.1088
"SZ159992,SZ159837,SH512170","创新药ETF,生物科技ETF易方达,医疗ETF",2023-09-19,"0.8210,0.5200,0.4100",2023-09-26,"0.8260,0.5200,0.4090",0.46%,12.1644
