标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
"SH510900,SZ159901,SZ159902","恒生中国企业ETF易方达,深证100ETF易方达,中小100ETF华夏",2017-03-15,"1.0397,2.0355,3.2580",2017-03-22,"1.0479,2.0360,3.2560",1.22%,2.4753
"SZ159928,SZ159929,SH510810","消费ETF,医药ETF,上海国企ETF汇添富",2017-03-22,"1.6150,1.4610,0.8741",2017-03-29,"1.6300,1.4520,0.8812",0.97%,2.4993
"SH513050,SZ159929,SH510410","中概互联网ETF易方达,医药ETF,资源ETF博时",2017-03-29,"1.1020,1.4520,0.6940",2017-04-07,"1.1030,1.4570,0.7090",0.29%,2.5067
"SH512660,SZ159902,SH510500","军工ETF,中小100ETF华夏,中证500ETF",2017-04-07,"1.0700,3.3100,5.7635",2017-04-14,"1.0840,3.2530,5.7333",1.44%,2.5429
"SH510170,SH518880,SZ159928","大宗商品ETF,黄金ETF,消费ETF",2017-04-14,"0.4577,2.8590,1.6280",2017-04-21,"0.4387,2.8270,1.6410",-0.98%,2.5179
"SZ159928,SZ159929,SH513050","消费ETF,医药ETF,中概互联网ETF易方达",2017-04-21,"1.6410,1.4620,1.1250",2017-04-28,"1.6240,1.4510,1.1810",1.92%,2.5661
"SH513050,SZ159915,SZ159949","中概互联网ETF易方达,创业板ETF易方达,创业板50ETF",2017-04-28,"1.1810,1.7770,0.7380",2017-05-08,"1.1900,1.7160,0.7200",-0.85%,2.5443
"SH510050,SH511010,SH510880","上证50ETF,国债ETF,红利ETF华泰柏瑞",2017-05-08,"1.9788,107.5789,1.8127",2017-05-15,"2.0266,107.4144,1.8411",0.97%,2.5689
"SH510230,SH512070,SH510050","金融ETF,证券保险ETF易方达,上证50ETF",2017-05-15,"0.8244,1.6710,2.0266",2017-05-22,"0.8205,1.6710,2.0257",-0.71%,2.5507
"SH518880,SH510880,SH510810","黄金ETF,红利ETF华泰柏瑞,上海国企ETF汇添富",2017-05-22,"2.7900,1.8337,0.8387",2017-05-31,"2.7750,1.8946,0.8608",1.21%,2.5816
"SH512070,SH512000,SH512880","证券保险ETF易方达,券商ETF,证券ETF",2017-05-31,"1.7600,0.9380,0.9900",2017-06-07,"1.7630,0.9410,0.9950",0.10%,2.5843
"SH512660,SZ159902,SH510500","军工ETF,中小100ETF华夏,中证500ETF",2017-06-07,"0.8630,3.1950,5.2425",2017-06-14,"0.8610,3.2070,5.2500",2.14%,2.6395
"SZ159928,SH511010,SH510900","消费ETF,国债ETF,恒生中国企业ETF易方达",2017-06-14,"1.7510,108.3700,1.0388",2017-06-21,"1.7580,108.3631,1.0360",-0.18%,2.6348
"SH512070,SH512660,SZ159901","证券保险ETF易方达,军工ETF,深证100ETF易方达",2017-06-21,"1.8150,0.8920,2.1282",2017-06-28,"1.8400,0.8800,2.1648",2.21%,2.6929
"SZ159928,SH510410,SZ159929","消费ETF,资源ETF博时,医药ETF",2017-06-28,"1.7950,0.6740,1.4850",2017-07-05,"1.7900,0.6910,1.4790",-0.33%,2.6839
"SH510170,SZ159949,SH512660","大宗商品ETF,创业板50ETF,军工ETF",2017-07-05,"0.4440,0.7400,0.8970",2017-07-12,"0.4563,0.7060,0.8850",0.73%,2.7034
"SZ159920,SH510900,SH512880","恒生ETF,恒生中国企业ETF易方达,证券ETF",2017-07-12,"1.3532,1.0644,1.0220",2017-07-19,"1.3818,1.0956,1.0650",0.37%,2.7134
"SH510230,SH510050,SH510900","金融ETF,上证50ETF,恒生中国企业ETF易方达",2017-07-19,"0.9567,2.3066,1.0956",2017-07-26,"0.9464,2.2852,1.0873",0.72%,2.7329
"SH512660,SH513050,SH510500","军工ETF,中概互联网ETF易方达,中证500ETF",2017-07-26,"0.8700,1.3710,5.4254",2017-08-02,"0.8430,1.4480,5.5252",2.55%,2.8028
"SZ159930,SH510410,SH513050","能源ETF,资源ETF博时,中概互联网ETF易方达",2017-08-02,"0.8760,0.8090,1.4480",2017-08-09,"0.8850,0.8600,1.4490",2.00%,2.8589
"SH510170,SH510410,SZ159928","大宗商品ETF,资源ETF博时,消费ETF",2017-08-09,"0.5420,0.8600,1.8600",2017-08-16,"0.5170,0.8030,1.9100",-0.60%,2.8418
"SZ159949,SZ159939,SZ159915","创业板50ETF,信息技术ETF,创业板ETF易方达",2017-08-16,"0.7320,0.5450,1.7350",2017-08-23,"0.7250,0.5450,1.7170",1.39%,2.8812
"SH512070,SH510230,SH510900","证券保险ETF易方达,金融ETF,恒生中国企业ETF易方达",2017-08-23,"1.9610,0.9506,1.0956",2017-08-30,"2.0550,0.9845,1.1139",4.55%,3.0122
"SH512000,SH512880,SZ159930","券商ETF,证券ETF,能源ETF",2017-08-30,"1.0560,1.1160,0.9050",2017-09-06,"1.0630,1.1250,0.9100",2.05%,3.074
"SH512400,SZ159939,SZ159949","有色金属ETF,信息技术ETF,创业板50ETF",2017-09-06,"1.0416,0.5785,0.7720",2017-09-13,"1.0651,0.5765,0.7650",1.35%,3.1154
"SH512400,SH513050,SH510410","有色金属ETF,中概互联网ETF易方达,资源ETF博时",2017-09-13,"1.0651,1.4270,0.8870",2017-09-20,"1.0445,1.4990,0.8690",-0.81%,3.0901
"SH513050,SZ159928,SZ159920","中概互联网ETF易方达,消费ETF,恒生ETF",2017-09-20,"1.4990,1.9370,1.4226",2017-09-27,"1.4390,2.0010,1.4112",-0.70%,3.0684
"SZ159928,SZ159930,SH510180","消费ETF,能源ETF,上证180ETF",2017-09-27,"2.0010,0.8830,2.8161",2017-10-11,"2.1370,0.8850,2.8547",1.31%,3.1085
"SZ159928,SH513050,SZ159929","消费ETF,中概互联网ETF易方达,医药ETF",2017-10-11,"2.1370,1.5200,1.5330",2017-10-18,"2.1030,1.5260,1.5380",1.71%,3.1616
"SZ159941,SH510900,SH512550","纳指ETF,恒生中国企业ETF易方达,富时A50",2017-10-18,"0.3307,1.1469,1.0500",2017-10-25,"0.3295,1.1377,1.0560",-0.14%,3.1573
"SZ159949,SH512200,SZ159929","创业板50ETF,房地产ETF,医药ETF",2017-10-25,"0.7680,0.9610,1.6000",2017-11-01,"0.7290,0.9570,1.5830",-1.13%,3.1218
"SZ159941,SH513500,SH511260","纳指ETF,标普500ETF博时,十年国债ETF",2017-11-01,"0.3425,0.7955,97.7971",2017-11-08,"0.3440,0.7955,97.6003",0.55%,3.1388
"SZ159928,SZ159929,SH512660","消费ETF,医药ETF,军工ETF",2017-11-08,"2.3840,1.6670,0.9030",2017-11-15,"2.2810,1.6170,0.8960",-1.84%,3.0811
"SH511010,SH513500,SZ159929","国债ETF,标普500ETF博时,医药ETF",2017-11-15,"107.5090,0.7870,1.6170",2017-11-22,"107.3268,0.7945,1.6220",0.17%,3.0863
"SH513050,SH510230,SH512550","中概互联网ETF易方达,金融ETF,富时A50",2017-11-22,"1.5760,1.0625,1.1680",2017-11-29,"1.5470,1.0235,1.1180",-2.71%,3.0027
"SZ159941,SH513500,SH511010","纳指ETF,标普500ETF博时,国债ETF",2017-11-29,"0.3490,0.8015,107.6193",2017-12-06,"0.3392,0.8070,107.2696",0.43%,3.0157
"SH518880,SZ159930,SH512200","黄金ETF,能源ETF,房地产ETF",2017-12-06,"2.6860,0.8380,0.9530",2017-12-13,"2.6500,0.8350,0.9570",-1.27%,2.9773
"SZ159928,SZ159901,SZ159902","消费ETF,深证100ETF易方达,中小100ETF华夏",2017-12-13,"2.3100,2.4507,3.7240",2017-12-20,"2.3500,2.4229,3.6340",0.70%,2.9982
"SZ159941,SH511010,SZ159929","纳指ETF,国债ETF,医药ETF",2017-12-20,"0.3525,107.8942,1.5850",2017-12-27,"0.3460,107.9779,1.5780",-0.34%,2.9882
"SH510410,SH510170,SH512400","资源ETF博时,大宗商品ETF,有色金属ETF",2017-12-27,"0.8030,0.4997,0.8918",2018-01-04,"0.8500,0.5268,0.9515",5.58%,3.1548
"SH512200,SZ159930,SH510900","房地产ETF,能源ETF,恒生中国企业ETF易方达",2018-01-04,"1.0060,0.8840,1.1780",2018-01-11,"1.0640,0.9080,1.1863",4.68%,3.3026
"SZ159928,SH512550,SZ159941","消费ETF,富时A50,纳指ETF",2018-01-11,"2.5150,1.1700,0.3582",2018-01-18,"2.5520,1.2150,0.3635",1.59%,3.3552
"SH512880,SH512000,SH512070","证券ETF,券商ETF,证券保险ETF易方达",2018-01-18,"1.0330,0.9800,2.2100",2018-01-25,"1.0770,1.0220,2.2260",5.21%,3.5301
"SH512980,SZ159949,SZ159915","传媒ETF,创业板50ETF,创业板ETF易方达",2018-01-25,"1.0650,0.6870,1.7080",2018-02-01,"0.9940,0.6460,1.6030",-4.38%,3.3754
"SH518880,SZ159941,SZ159920","黄金ETF,纳指ETF,恒生ETF",2018-02-01,"2.7290,0.3623,1.5938",2018-02-08,"2.6800,0.3343,1.4845",-5.80%,3.1797
"SH511010,SH518880,SH510810","国债ETF,黄金ETF,上海国企ETF汇添富",2018-02-08,"108.4055,2.6800,0.8683",2018-02-22,"108.7306,2.7040,0.8610",-1.16%,3.1426
"SH513050,SH512400,SZ159928","中概互联网ETF易方达,有色金属ETF,消费ETF",2018-02-22,"1.5470,0.8977,2.3800",2018-03-01,"1.5320,0.9035,2.3220",2.65%,3.2258
"SZ159939,SZ159949,SH512660","信息技术ETF,创业板50ETF,军工ETF",2018-03-01,"0.5480,0.6870,0.7920",2018-03-08,"0.5475,0.6820,0.7970",1.98%,3.2896
"SZ159929,SH512200,SZ159941","医药ETF,房地产ETF,纳指ETF",2018-03-08,"1.6260,1.0090,0.3602",2018-03-15,"1.6340,0.9820,0.3663",0.86%,3.318
"SH510170,SH511010,SH511260","大宗商品ETF,国债ETF,十年国债ETF",2018-03-15,"0.5052,109.1345,97.4222",2018-03-22,"0.4960,109.1867,97.7873",0.11%,3.3216
"SZ159929,SH511260,SH510880","医药ETF,十年国债ETF,红利ETF华泰柏瑞",2018-03-22,"1.7060,97.7873,2.1058",2018-03-29,"1.6970,97.7292,2.0485",-1.68%,3.2659
"SZ159949,SZ159915,SZ159939","创业板50ETF,创业板ETF易方达,信息技术ETF",2018-03-29,"0.7050,1.7390,0.5525",2018-04-09,"0.6980,1.7370,0.5575",0.13%,3.2701
"SH511260,SH511010,SZ159941","十年国债ETF,国债ETF,纳指ETF",2018-04-09,"98.6098,109.8369,0.3390",2018-04-16,"98.7810,110.4221,0.3440",0.69%,3.2926
"SZ159939,SH511010,SH511260","信息技术ETF,国债ETF,十年国债ETF",2018-04-16,"0.5665,110.4221,98.7810",2018-04-23,"0.5375,110.4408,99.9616",-0.18%,3.2866
"SZ159920,SH511260","恒生ETF,十年国债ETF",2018-04-23,"1.4721,99.9616",2018-05-02,"1.4968,99.4608",-0.17%,3.2812
"SZ159929,SH511260,SH518880","医药ETF,十年国债ETF,黄金ETF",2018-05-02,"1.7020,99.4608,2.6840",2018-05-09,"1.7680,99.1450,2.6890",1.31%,3.324
"SZ159928,SZ159929,SH513050","消费ETF,医药ETF,中概互联网ETF易方达",2018-05-09,"2.2850,1.7680,1.4680",2018-05-16,"2.3520,1.8160,1.4750",2.31%,3.4007
"SZ159928,SZ159902,SH518880","消费ETF,中小100ETF华夏,黄金ETF",2018-05-16,"2.3520,3.5700,2.6540",2018-05-23,"2.3230,3.5390,2.6490",0.08%,3.4036
"SZ159929,SZ159939,SH511260","医药ETF,信息技术ETF,十年国债ETF",2018-05-23,"1.8400,0.5510,99.2729",2018-05-30,"1.7760,0.5105,100.1584",-1.84%,3.3411
"SZ159928,SH511260,SZ159930","消费ETF,十年国债ETF,能源ETF",2018-05-30,"2.3600,100.1584,0.7880",2018-06-06,"2.4740,99.8298,0.7850",1.32%,3.3851
"SH513050,SZ159941,SZ159920","中概互联网ETF易方达,纳指ETF,恒生ETF",2018-06-06,"1.5350,0.3840,1.5434",2018-06-13,"1.5650,0.3865,1.5206",0.89%,3.4153
"SH513500,SH510170,SH510500","标普500ETF博时,大宗商品ETF,中证500ETF",2018-06-13,"0.8355,0.4538,4.9689",2018-06-21,"0.8365,0.4245,4.5226",-4.83%,3.2504
"SH511260,SH511010,SH518880","十年国债ETF,国债ETF,黄金ETF",2018-06-21,"99.9616,110.6723,2.6410",2018-06-28,"100.2568,110.5728,2.6550",0.29%,3.2599
"SZ159943,SH512400,SH510410","深证成指ETF大成,有色金属ETF,资源ETF博时",2018-06-28,"0.8462,0.7146,0.6530",2018-07-05,"0.8386,0.6882,0.6480",-0.95%,3.2289
"SH518880,SZ159943,SZ159920","黄金ETF,深证成指ETF大成,恒生ETF",2018-07-05,"2.6750,0.8386,1.4350",2018-07-12,"2.6680,0.8404,1.4750",0.12%,3.2328
"SZ159929,SH512400,SZ159941","医药ETF,有色金属ETF,纳指ETF",2018-07-12,"1.7100,0.7195,0.4092",2018-07-19,"1.6980,0.7058,0.4100",1.44%,3.2793
"SH511260,SH511010,SZ159943","十年国债ETF,国债ETF,深证成指ETF大成",2018-07-19,"101.3381,111.7146,0.8377",2018-07-26,"100.9347,111.7265,0.8414",0.22%,3.2865
"SH512200,SH510170,SZ159930","房地产ETF,大宗商品ETF,能源ETF",2018-07-26,"0.7830,0.4280,0.7340",2018-08-02,"0.7340,0.4112,0.7160",-0.95%,3.2553
"SH511010,SH511260,SZ159943","国债ETF,十年国债ETF,深证成指ETF大成",2018-08-02,"112.1077,101.5358,0.8168",2018-08-09,"112.0880,101.1925,0.7946",-1.07%,3.2205
"SH510050,SH512070,SH512550","上证50ETF,证券保险ETF易方达,富时A50",2018-08-09,"2.2181,1.6620,0.9820",2018-08-16,"2.1328,1.6180,0.9420",-1.00%,3.1882
"SH512770,SH518880,SH512000","战略新兴ETF,黄金ETF,券商ETF",2018-08-16,"0.9910,2.6040,0.6760",2018-08-23,"1.0000,2.6270,0.6870",0.16%,3.1933
"SH512070,SH513050,SZ159928","证券保险ETF易方达,中概互联网ETF易方达,消费ETF",2018-08-23,"1.6770,1.3630,2.0340",2018-08-30,"1.6800,1.3660,2.0380",1.67%,3.2467
"SZ159941,SH513500,SH511260","纳指ETF,标普500ETF博时,十年国债ETF",2018-08-30,"0.4333,0.9250,100.8432",2018-09-06,"0.4245,0.9130,100.5402",0.39%,3.2594
"SH512660,SH511260,SH513500","军工ETF,十年国债ETF,标普500ETF博时",2018-09-06,"0.7260,100.5402,0.9130",2018-09-13,"0.7360,100.1102,0.9195",0.32%,3.2698
"SH513500,SH511260,SZ159901","标普500ETF博时,十年国债ETF,深证100ETF易方达",2018-09-13,"0.9195,100.1102,1.7984",2018-09-20,"0.9255,100.3257,1.8359",1.05%,3.3042
"SH510170,SZ159928,SH512200","大宗商品ETF,消费ETF,房地产ETF",2018-09-20,"0.4297,2.0100,0.7590",2018-09-28,"0.4142,2.1640,0.7520",1.45%,3.3521
"SZ159928,SZ159929,SZ159930","消费ETF,医药ETF,能源ETF",2018-09-28,"2.1640,1.5040,0.8030",2018-10-12,"1.9910,1.4100,0.7790",-6.17%,3.1452
"SH518880,SH511260,SZ159929","黄金ETF,十年国债ETF,医药ETF",2018-10-12,"2.7020,101.1561,1.4100",2018-10-19,"2.7340,101.4060,1.3030",-2.06%,3.0804
"SH511010,SH511260,SZ159929","国债ETF,十年国债ETF,医药ETF",2018-10-19,"112.8131,101.4060,1.3030",2018-10-26,"112.5993,101.5053,1.2720",-0.27%,3.0721
"SH512880,SH512000,SH512200","证券ETF,券商ETF,房地产ETF",2018-10-26,"0.7300,0.6920,0.7260",2018-11-02,"0.7780,0.7410,0.7280",2.18%,3.1392
"SH513050,SZ159928,SH512770","中概互联网ETF易方达,消费ETF,战略新兴ETF",2018-11-02,"1.2040,1.8250,0.8900",2018-11-09,"1.1480,1.7750,0.8800",3.85%,3.26
"SH513500,SZ159941,SH511260","标普500ETF博时,纳指ETF,十年国债ETF",2018-11-09,"0.8995,0.4033,102.1557",2018-11-16,"0.8745,0.3868,103.0195",-2.53%,3.1776
"SH512880,SH512000,SH512980","证券ETF,券商ETF,传媒ETF",2018-11-16,"0.8100,0.7710,0.7290",2018-11-23,"0.7640,0.7290,0.6800",-0.67%,3.1562
"SH518880,SH511260,SH511010","黄金ETF,十年国债ETF,国债ETF",2018-11-23,"2.7310,102.9959,112.9884",2018-11-30,"2.7320,102.9005,113.0515",-0.09%,3.1533
"SZ159941,SH513500,SH513050","纳指ETF,标普500ETF博时,中概互联网ETF易方达",2018-11-30,"0.3887,0.8810,1.1500",2018-12-07,"0.3823,0.8605,1.1390",-2.36%,3.0789
"SH518880,SH511010,SH511260","黄金ETF,国债ETF,十年国债ETF",2018-12-07,"2.7380,113.9342,103.6807",2018-12-14,"2.7450,113.9480,103.2891",0.19%,3.0848
"SZ159928,SZ159941,SH512040","消费ETF,纳指ETF,价值100ETF",2018-12-14,"1.8690,0.3783,0.4439",2018-12-21,"1.7960,0.3535,0.4261",-5.09%,2.9279
"SH518880,SH511260,SH512980","黄金ETF,十年国债ETF,传媒ETF",2018-12-21,"2.7880,103.7220,0.6750",2018-12-28,"2.8260,104.4225,0.6550",-0.03%,2.927
"SH511260,SH512200,SH512070","十年国债ETF,房地产ETF,证券保险ETF易方达",2018-12-28,"104.4225,0.7060,1.5900",2019-01-08,"104.3812,0.7220,1.6370",2.35%,2.9957
"SH512880,SH512000,SH512660","证券ETF,券商ETF,军工ETF",2019-01-08,"0.7820,0.7450,0.6610",2019-01-15,"0.7980,0.7600,0.6640",-0.99%,2.966
"SZ159928,SH512550,SH512960","消费ETF,富时A50,央企结构调整ETF博时",2019-01-15,"1.9130,0.9270,0.9093",2019-01-22,"1.9450,0.9370,0.9042",4.19%,3.0902
"SH510170,SZ159928,SH513050","大宗商品ETF,消费ETF,中概互联网ETF易方达",2019-01-22,"0.3772,1.9450,1.1300",2019-01-29,"0.3762,1.9700,1.1480",0.65%,3.1103
"SH513050,SH512550,SH510230","中概互联网ETF易方达,富时A50,金融ETF",2019-01-29,"1.1480,0.9670,0.8762",2019-02-12,"1.2090,0.9970,0.9013",3.98%,3.234
"SZ159949,SZ159915,SZ159939","创业板50ETF,创业板ETF易方达,信息技术ETF",2019-02-12,"0.4670,1.2780,0.4025",2019-02-19,"0.4930,1.3460,0.4510",8.44%,3.5068
"SZ159939,SH510170,SH512660","信息技术ETF,大宗商品ETF,军工ETF",2019-02-19,"0.4510,0.4105,0.7160",2019-02-26,"0.5290,0.4225,0.7500",9.44%,3.838
"SH512000,SH512880,SZ159939","券商ETF,证券ETF,信息技术ETF",2019-02-26,"0.9980,1.0440,0.5290",2019-03-05,"0.9950,1.0430,0.5185",-1.71%,3.7722
"SZ159915,SZ159949,SZ159901","创业板ETF易方达,创业板50ETF,深证100ETF易方达",2019-03-05,"1.6150,0.5980,2.1960",2019-03-12,"1.6960,0.6110,2.1867",3.84%,3.9171
"SZ159939,SH518880,SH511260","信息技术ETF,黄金ETF,十年国债ETF",2019-03-12,"0.5975,2.8080,104.6026",2019-03-19,"0.5290,2.8230,104.6852",-1.75%,3.8486
"SZ159928,SH512200,SZ159901","消费ETF,房地产ETF,深证100ETF易方达",2019-03-19,"2.4980,0.9330,2.2180",2019-03-26,"2.3950,0.9170,2.1336",-2.78%,3.7417
"SH518880,SH511260,SH511010","黄金ETF,十年国债ETF,国债ETF",2019-03-26,"2.8500,105.4005,115.1213",2019-04-02,"2.7920,104.7128,114.9883",-0.74%,3.7142
"SH512000,SH512880,SH512660","券商ETF,证券ETF,军工ETF",2019-04-02,"1.0310,1.0810,0.8600",2019-04-10,"1.0440,1.0940,0.8460",1.12%,3.7557
"SH513050,SH512550,SH512890","中概互联网ETF易方达,富时A50,红利低波ETF华泰柏瑞",2019-04-10,"1.3280,1.1830,0.6160",2019-04-17,"1.3130,1.1990,0.6125",0.38%,3.77
"SH510230,SH510050,SH512550","金融ETF,上证50ETF,富时A50",2019-04-17,"1.0903,2.6585,1.1990",2019-04-24,"1.0743,2.6239,1.1840",-1.59%,3.7101
"SZ159941,SH513500,SZ159928","纳指ETF,标普500ETF博时,消费ETF",2019-04-24,"0.4240,0.9190,2.7610",2019-05-08,"0.4180,0.9080,2.6440",0.37%,3.724
"SH518880,SH511260,SH511010","黄金ETF,十年国债ETF,国债ETF",2019-05-08,"2.8040,103.5154,114.6100",2019-05-15,"2.8440,104.0978,114.6543",1.07%,3.764
"SH512690,SZ159928,SZ159930","酒ETF,消费ETF,能源ETF",2019-05-15,"0.3747,2.8390,0.7450",2019-05-22,"0.3600,2.7130,0.7230",2.22%,3.8475
"SH518880,SZ159920,SH510900","黄金ETF,恒生ETF,恒生中国企业ETF易方达",2019-05-22,"2.8340,1.4830,1.1610",2019-05-29,"2.8610,1.4640,1.1450",-0.82%,3.816
"SZ159928,SH512070,SZ159915","消费ETF,证券保险ETF易方达,创业板ETF易方达",2019-05-29,"2.7270,2.1140,1.4320",2019-06-05,"2.6680,2.0650,1.3930",-1.51%,3.7583
"SH518880,SH511260,SH511010","黄金ETF,十年国债ETF,国债ETF",2019-06-05,"2.9630,104.7561,115.3183",2019-06-13,"2.9770,104.5612,115.0602",0.20%,3.7658
"SZ159928,SH512690,SH512400","消费ETF,酒ETF,有色金属ETF",2019-06-13,"2.7860,0.3552,0.6461",2019-06-20,"2.8370,0.3692,0.6500",-1.06%,3.7261
"SH512070,SH512880,SH512000","证券保险ETF易方达,证券ETF,券商ETF",2019-06-20,"2.2910,0.9880,0.9400",2019-06-27,"2.2980,0.9910,0.9470",4.91%,3.909
"SH512690,SZ159929,SH511030","酒ETF,医药ETF,公司债ETF",2019-06-27,"0.3909,1.4160,2.6635",2019-07-04,"0.3968,1.4300,2.6772",3.39%,4.0414
"SH512660,SH512200,SH513500","军工ETF,房地产ETF,标普500ETF博时",2019-07-04,"0.7820,0.8990,0.9625",2019-07-11,"0.7480,0.8570,0.9625",-2.47%,3.9416
"SH510880,SH512890,SH512200","红利ETF华泰柏瑞,红利低波ETF华泰柏瑞,房地产ETF",2019-07-11,"2.0085,0.5625,0.8570",2019-07-18,"1.9991,0.5650,0.8660",1.32%,3.9936
"SH511260,SH511010,SH510300","十年国债ETF,国债ETF,沪深300ETF华泰柏瑞",2019-07-18,"105.3287,115.8562,3.3591",2019-07-25,"105.3051,115.8947,3.4338",0.30%,4.0057
"SH512480,SZ159939,SH513050","半导体ETF,信息技术ETF,中概互联网ETF易方达",2019-07-25,"0.5275,0.4795,1.2520",2019-08-01,"0.5260,0.4805,1.2170",0.85%,4.0397
"SH510170,SH511010,SH515000","大宗商品ETF,国债ETF,科技ETF",2019-08-01,"0.4125,116.0079,1.0019",2019-08-08,"0.4038,116.3922,0.9855",-1.60%,3.9752
"SH518880,SH511260,SZ159943","黄金ETF,十年国债ETF,深证成指ETF大成",2019-08-08,"3.3860,106.3765,0.8166",2019-08-15,"3.4140,106.8153,0.8208",0.76%,4.0052
"SH512690,SH512480,SH512170","酒ETF,半导体ETF,医疗ETF",2019-08-15,"0.3879,0.5210,0.3680",2019-08-22,"0.4082,0.5510,0.3787",4.64%,4.1909
"SH512480,SH512670,SH512660","半导体ETF,国防ETF,军工ETF",2019-08-22,"0.5510,0.5040,0.7800",2019-08-29,"0.5650,0.5180,0.7930",1.91%,4.271
"SH512930,SH512480,SH518880","AI人工智能ETF,半导体ETF,黄金ETF",2019-08-29,"0.9364,0.5650,3.5650",2019-09-05,"0.9908,0.6180,3.5390",5.25%,4.4954
"SH512480,SZ159939,SH512930","半导体ETF,信息技术ETF,AI人工智能ETF",2019-09-05,"0.6180,0.5445,0.9908",2019-09-12,"0.6330,0.5615,1.0098",3.74%,4.6638
"SH512000,SH512880,SH510900","券商ETF,证券ETF,恒生中国企业ETF易方达",2019-09-12,"0.9860,1.0370,1.2440",2019-09-20,"0.9390,0.9860,1.2020",-2.38%,4.5528
"SH512690,SZ159928,SH513520","酒ETF,消费ETF,日经ETF",2019-09-20,"0.4207,3.0080,1.0540",2019-09-27,"0.4174,2.9350,1.0650",-0.87%,4.513
"SH510230,SH511010,SH511260","金融ETF,国债ETF,十年国债ETF",2019-09-27,"1.0402,116.4069,105.6917",2019-10-11,"1.0614,116.5478,105.8629",0.14%,4.5194
"SH512170,SH512200,SZ159949","医疗ETF,房地产ETF,创业板50ETF",2019-10-11,"0.4163,0.8670,0.5890",2019-10-18,"0.4237,0.8550,0.5800",0.88%,4.5592
"SH513520,SH513050,SH512170","日经ETF,中概互联网ETF易方达,医疗ETF",2019-10-18,"1.0720,1.2370,0.4237",2019-10-25,"1.0880,1.2270,0.4107",-1.48%,4.4917
"SH512670,SH511010,SH512070","国防ETF,国债ETF,证券保险ETF易方达",2019-10-25,"0.5075,116.4601,2.2320",2019-11-01,"0.5090,116.2690,2.2550",-0.27%,4.4795
"SZ159941,SH513500,SH510170","纳指ETF,标普500ETF博时,大宗商品ETF",2019-11-01,"0.4543,1.0000,0.3945",2019-11-08,"0.4557,1.0020,0.3968",0.67%,4.5094
"SH513050,SZ159949,SZ159929","中概互联网ETF易方达,创业板50ETF,医药ETF",2019-11-08,"1.2880,0.6080,1.6170",2019-11-15,"1.2720,0.5970,1.6050",-0.48%,4.4879
"SH512480,SH512170,SH515000","半导体ETF,医疗ETF,科技ETF",2019-11-15,"0.6290,0.4417,1.2190",2019-11-22,"0.6185,0.4313,1.2000",0.31%,4.5019
"SH512400,SH510170,SH510410","有色金属ETF,大宗商品ETF,资源ETF博时",2019-11-22,"0.6099,0.3983,0.5750",2019-11-29,"0.6128,0.4002,0.5810",1.68%,4.5776
"SH512480,SZ159941,SH513050","半导体ETF,纳指ETF,中概互联网ETF易方达",2019-11-29,"0.6245,0.4885,1.3190",2019-12-06,"0.6820,0.4678,1.3340",0.72%,4.6108
"SH512480,SZ159949,SH515000","半导体ETF,创业板50ETF,科技ETF",2019-12-06,"0.6820,0.6250,1.2230",2019-12-13,"0.7310,0.6420,1.2420",3.56%,4.7751
"SH512480,SZ159920,SH510900","半导体ETF,恒生ETF,恒生中国企业ETF易方达",2019-12-13,"0.7310,1.5200,1.2310",2019-12-20,"0.7140,1.5360,1.2550",1.57%,4.8498
"SH512200,SH513050,SH510900","房地产ETF,中概互联网ETF易方达,恒生中国企业ETF易方达",2019-12-20,"0.9060,1.4060,1.2550",2019-12-27,"0.8980,1.4740,1.2750",1.75%,4.9345
"SH512400,SH510410,SH510170","有色金属ETF,资源ETF博时,大宗商品ETF",2019-12-27,"0.7038,0.6330,0.4378",2020-01-06,"0.7587,0.6760,0.4642",6.76%,5.2679
"SH512980,SH512400,SZ159939","传媒ETF,有色金属ETF,信息技术ETF",2020-01-06,"0.9050,0.7587,0.6090",2020-01-13,"0.9290,0.7420,0.6360",2.33%,5.3906
"SH512480,SH512690,SH513050","半导体ETF,酒ETF,中概互联网ETF易方达",2020-01-13,"0.8250,0.4582,1.5420",2020-01-20,"0.8760,0.4519,1.5140",1.66%,5.48
"SH512480,SH515000,SH512170","半导体ETF,科技ETF,医疗ETF",2020-01-20,"0.8760,1.4330,0.4550",2020-02-04,"0.8600,1.3600,0.4563",-4.38%,5.2399
"SH511260,SZ159972,SZ159995","十年国债ETF,5年地债ETF,芯片ETF",2020-02-04,"109.0576,94.6716,1.0068",2020-02-11,"109.5092,95.2253,1.0370",0.91%,5.2877
"SZ159941,SZ159939,SZ159928","纳指ETF,信息技术ETF,消费ETF",2020-02-11,"0.5640,0.6405,2.9490",2020-02-18,"0.5583,0.7065,3.0020",4.75%,5.5389
"SH512480,SH512660,SH512670","半导体ETF,军工ETF,国防ETF",2020-02-18,"1.0650,0.8740,0.6135",2020-02-25,"1.2240,0.8960,0.6400",10.23%,6.1055
"SH515880,SZ159995,SH512480","通信ETF,芯片ETF,半导体ETF",2020-02-25,"1.3880,1.4010,1.2240",2020-03-03,"1.2880,1.1590,1.0215",-11.53%,5.4013
