标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
SH513050,中概互联网ETF易方达,2017-08-02,1.4480,2017-08-30,1.3980,-5.14%,1.1425
SH512070,证券保险ETF易方达,2017-08-30,2.0550,2017-09-27,1.9980,-3.05%,1.1076
SZ159928,消费ETF,2017-09-27,2.0010,2017-11-01,2.1990,10.14%,1.2199
SH512550,富时A50,2017-11-01,1.0850,2017-11-29,1.1180,3.14%,1.2583
SH513500,标普500ETF博时,2017-11-29,0.8015,2017-12-27,0.8220,3.52%,1.3026
SH510880,红利ETF华泰柏瑞,2017-12-27,2.0773,2018-01-25,2.2772,9.42%,1.4253
SH512880,证券ETF,2018-01-25,1.0770,2018-03-01,0.9090,-17.56%,1.175
SZ159939,信息技术ETF,2018-03-01,0.5480,2018-03-29,0.5525,4.04%,1.2225
SH510410,资源ETF博时,2018-03-29,0.7600,2018-05-02,0.7280,-3.44%,1.1804
SZ159929,医药ETF,2018-05-02,1.7020,2018-05-30,1.7760,7.40%,1.2677
SH518880,黄金ETF,2018-05-30,2.6830,2018-06-28,2.6550,-0.49%,1.2616
SH511260,十年国债ETF,2018-06-28,100.2568,2018-07-26,100.9347,0.88%,1.2727
SH512070,证券保险ETF易方达,2018-07-26,1.7110,2018-08-23,1.6770,-4.05%,1.2211
SH511010,国债ETF,2018-08-23,111.1758,2018-09-20,111.4447,0.31%,1.2249
SZ159930,能源ETF,2018-09-20,0.7760,2018-10-26,0.7620,-3.49%,1.1822
SH512880,证券ETF,2018-10-26,0.7300,2018-11-23,0.7640,5.20%,1.2437
SH518880,黄金ETF,2018-11-23,2.7310,2018-12-21,2.7880,1.54%,1.2628
SH510410,资源ETF博时,2018-12-21,0.5770,2019-01-22,0.5730,0.17%,1.265
SZ159928,消费ETF,2019-01-22,1.9450,2019-02-26,2.2200,15.04%,1.4552
SH512000,券商ETF,2019-02-26,0.9980,2019-03-26,0.9430,-4.61%,1.3882
SH518880,黄金ETF,2019-03-26,2.8500,2019-04-24,2.7540,-3.23%,1.3434
SZ159928,消费ETF,2019-04-24,2.7610,2019-05-29,2.7270,-1.42%,1.3243
SH512480,半导体ETF,2019-05-29,0.9982,2019-06-27,0.5125,-49.86%,0.664
SH512690,酒ETF,2019-06-27,0.3909,2019-07-25,0.3898,1.85%,0.6763
SH512480,半导体ETF,2019-07-25,0.5275,2019-08-22,0.5510,6.56%,0.7207
SZ159939,信息技术ETF,2019-08-22,0.5015,2019-09-20,0.5615,12.18%,0.8084
SH513520,日经ETF,2019-09-20,1.0540,2019-10-25,1.0880,3.42%,0.836
SH513520,日经ETF,2019-10-25,1.0880,2019-11-22,1.1030,0.92%,0.8437
SH512980,传媒ETF,2019-11-22,0.7640,2019-12-20,0.8290,9.77%,0.9261
SH512000,券商ETF,2019-12-20,0.9530,2020-01-20,0.9970,3.80%,0.9613
SH512480,半导体ETF,2020-01-20,0.8760,2020-02-25,1.2240,46.01%,1.4036
SZ159995,芯片ETF,2020-02-25,1.4010,2020-03-24,0.9590,-28.86%,0.9986
SZ159985,豆粕ETF,2020-03-24,1.0150,2020-04-22,0.9600,-7.68%,0.9219
SZ159941,纳指ETF,2020-04-22,0.4870,2020-05-25,0.5270,5.28%,0.9706
SH515210,钢铁ETF,2020-05-25,0.8393,2020-06-22,0.9089,9.58%,1.0636
SH512170,医疗ETF,2020-06-22,0.6377,2020-07-22,0.7403,15.89%,1.2326
SH513080,法国CAC40ETF,2020-07-22,1.0420,2020-08-19,1.0430,0.19%,1.235
SH512690,酒ETF,2020-08-19,0.6601,2020-09-16,0.6935,7.21%,1.324
SZ159985,豆粕ETF,2020-09-16,1.0700,2020-10-22,1.1450,5.05%,1.3908
SZ159996,家电ETF,2020-10-22,1.2700,2020-11-19,1.4310,9.01%,1.5161
SH513080,法国CAC40ETF,2020-11-19,1.0790,2020-12-17,1.1270,3.89%,1.5752
SH512690,酒ETF,2020-12-17,0.9241,2021-01-15,0.9745,10.77%,1.7448
SZ159985,豆粕ETF,2021-01-15,1.3640,2021-02-19,1.2670,-6.64%,1.6289
SZ159825,农业ETF,2021-02-19,1.2200,2021-03-19,1.0050,-12.89%,1.4189
SH515450,红利低波50ETF,2021-03-19,0.8615,2021-04-19,0.8593,-1.49%,1.3978
SZ159941,纳指ETF,2021-04-19,0.7095,2021-05-20,0.6610,-6.75%,1.3034
SH512670,国防ETF,2021-05-20,0.8475,2021-06-18,0.8995,3.37%,1.3473
SZ159851,金融科技ETF,2021-06-18,1.2180,2021-07-16,1.2000,-0.58%,1.3395
SH516780,稀土ETF,2021-07-16,1.1690,2021-08-13,1.3780,16.72%,1.5635
SH515220,煤炭ETF,2021-08-13,1.7288,2021-09-10,2.2398,37.03%,2.1424
SH515220,煤炭ETF,2021-09-10,2.2398,2021-10-19,2.1080,-10.13%,1.9253
SZ159755,电池ETF,2021-10-19,1.3390,2021-11-16,1.3380,1.58%,1.9557
SZ159869,游戏ETF,2021-11-16,1.0800,2021-12-14,1.0790,-0.09%,1.9539
SH516620,影视ETF,2021-12-14,1.1860,2022-01-12,1.2220,2.81%,2.0088
SZ159707,地产ETF,2022-01-12,1.1010,2022-02-16,1.0470,-6.67%,1.8748
SH513360,教育ETF博时,2022-02-16,0.4100,2022-03-16,0.3340,-22.67%,1.4498
SH511030,公司债ETF,2022-03-16,5.7776,2022-04-15,5.8038,0.38%,1.4553
SH510170,大宗商品ETF,2022-04-15,0.9133,2022-05-18,0.8365,-9.41%,1.3184
SZ159755,电池ETF,2022-05-18,0.9940,2022-06-16,1.1690,16.52%,1.5361
SH513360,教育ETF博时,2022-06-16,0.4400,2022-07-14,0.3890,-3.75%,1.4785
SZ159611,电力ETF,2022-07-14,0.9430,2022-08-11,0.8900,-9.70%,1.3351
SH512480,半导体ETF,2022-08-11,1.0690,2022-09-08,0.9420,-9.13%,1.2131
SZ159707,地产ETF,2022-09-08,1.0020,2022-10-14,0.9460,-4.80%,1.1548
SZ159865,养殖ETF,2022-10-14,0.8560,2022-11-11,0.8040,-6.22%,1.083
SZ159707,地产ETF,2022-11-11,0.9420,2022-12-09,1.0290,15.99%,1.2562
SH513130,恒生科技ETF,2022-12-09,0.5750,2023-01-09,0.5880,2.50%,1.2875
SH513050,中概互联网ETF易方达,2023-01-09,1.1570,2023-02-13,1.1110,-1.33%,1.2704
SZ159869,游戏ETF,2023-02-13,0.9290,2023-03-13,0.9270,-0.88%,1.2592
SH511030,公司债ETF,2023-03-13,6.3606,2023-04-11,6.4126,0.88%,1.2702
SZ159869,游戏ETF,2023-04-11,1.3240,2023-05-12,1.3900,15.74%,1.4702
SZ159941,纳指ETF,2023-05-12,0.7120,2023-06-09,0.7890,9.30%,1.6069
SH511090,30年国债ETF,2023-06-09,94.0249,2023-07-11,95.0967,1.22%,1.6266
SH511030,公司债ETF,2023-07-11,8.3566,2023-08-08,8.3891,0.24%,1.6305
SH512000,券商ETF,2023-08-08,1.0120,2023-09-05,0.9260,-8.24%,1.4963
SH512480,半导体ETF,2023-09-05,0.8480,2023-10-11,0.8350,-3.29%,1.447
SH513360,教育ETF博时,2023-10-11,0.5990,2023-11-08,0.5890,-0.17%,1.4445
SZ159869,游戏ETF,2023-11-08,1.1450,2023-12-06,1.1320,-1.71%,1.4197
SH513290,纳指生物科技ETF汇添富,2023-12-06,1.0360,2024-01-04,1.1510,12.91%,1.6031
SH560860,工业有色ETF万家,2024-01-04,0.7680,2024-02-01,0.6900,-11.64%,1.4165
SZ159930,能源ETF,2024-02-01,1.3330,2024-03-08,1.5240,11.67%,1.5818
SH517520,黄金股ETF,2024-03-08,1.0870,2024-04-09,1.2720,18.25%,1.8704
SH517520,黄金股ETF,2024-04-09,1.2720,2024-05-10,1.2990,-2.47%,1.8242
SZ159707,地产ETF,2024-05-10,0.5990,2024-06-07,0.6120,4.71%,1.9102
SH512480,半导体ETF,2024-06-07,0.7030,2024-07-08,0.6890,-1.85%,1.8749
SZ159687,亚太精选ETF南方,2024-07-08,1.4520,2024-08-05,1.0810,-11.24%,1.6642
SH512000,券商ETF,2024-08-05,0.7800,2024-09-02,0.7600,-0.64%,1.6536
SZ159731,石化ETF,2024-09-02,0.6430,2024-10-09,0.7230,23.92%,2.0491
SZ159949,创业板50ETF,2024-10-09,1.0230,2024-11-06,1.0110,-15.11%,1.7395
SH516780,稀土ETF,2024-11-06,1.1430,2024-12-04,1.0690,-3.85%,1.6725
SH512980,传媒ETF,2024-12-04,0.8190,2025-01-02,0.7560,-7.08%,1.554
SH511030,公司债ETF,2025-01-02,10.5250,2025-02-07,10.5440,0.27%,1.5582
SZ159822,新经济ETF银华,2025-02-07,0.6930,2025-03-07,0.7000,-8.38%,1.4276
SH560280,工程机械ETF,2025-03-07,1.4180,2025-04-07,1.1870,-5.65%,1.347
SH511010,国债ETF,2025-04-07,139.1207,2025-05-08,139.3502,0.27%,1.3505
SH513730,东南亚科技ETF,2025-05-08,1.2090,2025-06-06,1.1850,-1.00%,1.337
SH520500,恒生创新药ETF,2025-06-06,1.4890,2025-07-04,1.6410,11.28%,1.4878
SZ159227,航空航天ETF,2025-07-04,1.0940,2025-08-01,1.1440,6.55%,1.5853
SZ159859,生物医药ETF,2025-08-01,0.4240,2025-08-29,0.4390,0.94%,1.6002
SZ159583,通信设备ETF,2025-08-29,1.0630,2025-09-26,1.0855,3.77%,1.6604
SH512480,半导体ETF,2025-09-26,1.5230,2025-11-03,1.4520,-5.24%,1.5735
SH513310,中韩半导体ETF,2025-11-03,2.8310,2025-12-01,2.4780,-8.61%,1.438
SH513290,纳指生物科技ETF汇添富,2025-12-01,1.5920,2025-12-29,1.5390,-2.18%,1.4067
SZ159206,卫星ETF,2025-12-29,1.6040,2026-01-28,1.9730,26.39%,1.7779
SH517520,黄金股ETF,2026-01-28,3.0950,2026-03-05,2.5820,-6.86%,1.656
SZ159309,油气ETF汇添富,2026-03-05,1.7220,2026-03-06,1.6910,-3.48%,1.5983
