标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
"SZ159929,SH518880,SH511260,SH513500,SH510880","医药ETF,黄金ETF,十年国债ETF,标普500ETF博时,红利ETF华泰柏瑞",2018-03-22,"1.7060,2.7130,97.7873,0.8000,2.1058",2018-03-29,"1.6970,2.6880,97.7292,0.7670,2.0485",-1.56%,3.0045
"SZ159949,SZ159915,SZ159939,SH512660,SH512200","创业板50ETF,创业板ETF易方达,信息技术ETF,军工ETF,房地产ETF",2018-03-29,"0.7050,1.7390,0.5525,0.8220,0.9710",2018-04-09,"0.6980,1.7370,0.5575,0.8800,0.9390",1.03%,3.0355
"SZ159928,SH518880,SH511260,SH511010,SZ159941","消费ETF,黄金ETF,十年国债ETF,国债ETF,纳指ETF",2018-04-09,"2.1990,2.7070,98.6098,109.8369,0.3390",2018-04-16,"2.1750,2.7250,98.7810,110.4221,0.3440",0.25%,3.043
"SZ159939,SH511010,SH511260,SH510500,SZ159902","信息技术ETF,国债ETF,十年国债ETF,中证500ETF,中小100ETF华夏",2018-04-16,"0.5665,110.4221,98.7810,5.3004,3.5010",2018-04-23,"0.5375,110.4408,99.9616,5.1384,3.3530",-1.22%,3.0058
"SZ159920,SH511260,SH518880,SH512980","恒生ETF,十年国债ETF,黄金ETF,传媒ETF",2018-04-23,"1.4721,99.9616,2.7080,0.9220",2018-05-02,"1.4968,99.4608,2.6840,0.9380",-0.19%,3.0002
"SZ159929,SH511260,SH518880,SZ159930,SH510880","医药ETF,十年国债ETF,黄金ETF,能源ETF,红利ETF华泰柏瑞",2018-05-02,"1.7020,99.4608,2.6840,0.7700,1.9715",2018-05-09,"1.7680,99.1450,2.6890,0.7900,2.0177",1.75%,3.0526
"SZ159928,SZ159929,SH513050,SZ159930,SZ159943","消费ETF,医药ETF,中概互联网ETF易方达,能源ETF,深证成指ETF大成",2018-05-09,"2.2850,1.7680,1.4680,0.7900,0.9519",2018-05-16,"2.3520,1.8160,1.4750,0.7870,0.9520",1.71%,3.1048
"SZ159928,SZ159902,SH518880,SH512200,SH512880","消费ETF,中小100ETF华夏,黄金ETF,房地产ETF,证券ETF",2018-05-16,"2.3520,3.5700,2.6540,0.9150,0.8860",2018-05-23,"2.3230,3.5390,2.6490,0.8970,0.8790",-0.43%,3.0915
"SZ159929,SZ159939,SH511260,SH511010,SH512200","医药ETF,信息技术ETF,十年国债ETF,国债ETF,房地产ETF",2018-05-23,"1.8400,0.5510,99.2729,110.5482,0.8970",2018-05-30,"1.7760,0.5105,100.1584,110.4733,0.8480",-1.91%,3.0323
"SZ159928,SH511260,SH518880,SH511010,SH510880","消费ETF,十年国债ETF,黄金ETF,国债ETF,红利ETF华泰柏瑞",2018-05-30,"2.3600,100.1584,2.6830,110.4733,1.9827",2018-06-06,"2.4740,99.8298,2.6660,110.4822,2.0205",1.24%,3.0698
"SH513050,SZ159941,SZ159920,SH510900,SH512550","中概互联网ETF易方达,纳指ETF,恒生ETF,恒生中国企业ETF易方达,富时A50",2018-06-06,"1.5350,0.3840,1.5434,1.1634,1.0570",2018-06-13,"1.5650,0.3865,1.5206,1.1460,1.0570",0.56%,3.087
"SH513500,SH510170,SZ159920,SZ159930,SH510500","标普500ETF博时,大宗商品ETF,恒生ETF,能源ETF,中证500ETF",2018-06-13,"0.8355,0.4538,1.5206,0.7580,4.9689",2018-06-21,"0.8365,0.4245,1.4740,0.7380,4.5226",-4.40%,2.9513
"SH511260,SH511010,SH518880,SH510900,SH512550","十年国债ETF,国债ETF,黄金ETF,恒生中国企业ETF易方达,富时A50",2018-06-21,"99.9616,110.6723,2.6410,1.1002,1.0250",2018-06-28,"100.2568,110.5728,2.6550,1.1110,0.9590",-1.66%,2.9023
"SZ159943,SH512400,SH510410,SH513500,SH510500","深证成指ETF大成,有色金属ETF,资源ETF博时,标普500ETF博时,中证500ETF",2018-06-28,"0.8462,0.7146,0.6530,0.8200,4.4831",2018-07-05,"0.8386,0.6882,0.6480,0.8435,4.4303",-0.13%,2.8987
"SH518880,SZ159943,SH510410,SZ159920,SH512980","黄金ETF,深证成指ETF大成,资源ETF博时,恒生ETF,传媒ETF",2018-07-05,"2.6750,0.8386,0.6480,1.4350,0.8000",2018-07-12,"2.6680,0.8404,0.6530,1.4750,0.8120",-0.65%,2.8797
"SZ159929,SZ159915,SZ159902,SZ159949,SH512400","医药ETF,创业板ETF易方达,中小100ETF华夏,创业板50ETF,有色金属ETF",2018-07-12,"1.7100,1.5400,3.1220,0.5940,0.7195",2018-07-19,"1.6980,1.5140,3.0870,0.5810,0.7058",2.17%,2.9422
"SH511260,SH511010,SZ159943,SH518880,SH512980","十年国债ETF,国债ETF,深证成指ETF大成,黄金ETF,传媒ETF",2018-07-19,"101.3381,111.7146,0.8377,2.6500,0.8090",2018-07-26,"100.9347,111.7265,0.8414,2.6720,0.8300",1.14%,2.9757
"SH512200,SH510900,SH510170,SZ159920,SZ159930","房地产ETF,恒生中国企业ETF易方达,大宗商品ETF,恒生ETF,能源ETF",2018-07-26,"0.7830,1.1770,0.4280,1.5030,0.7340",2018-08-02,"0.7340,1.1550,0.4112,1.4590,0.7160",-0.92%,2.9482
"SH511010,SH511260,SH513500,SZ159943,SH510900","国债ETF,十年国债ETF,标普500ETF博时,深证成指ETF大成,恒生中国企业ETF易方达",2018-08-02,"112.1077,101.5358,0.8865,0.8168,1.1550",2018-08-09,"112.0880,101.1925,0.9060,0.7946,1.1870",-0.24%,2.9413
"SH510050,SH512070,SH512550,SH510180,SZ159920","上证50ETF,证券保险ETF易方达,富时A50,上证180ETF,恒生ETF",2018-08-09,"2.2181,1.6620,0.9820,2.5877,1.5070",2018-08-16,"2.1328,1.6180,0.9420,2.4933,1.4400",-1.29%,2.9032
"SH512770,SZ159930,SH518880,SH512000,SH512880","战略新兴ETF,能源ETF,黄金ETF,券商ETF,证券ETF",2018-08-16,"0.9910,0.7260,2.6040,0.6760,0.7110",2018-08-23,"1.0000,0.7380,2.6270,0.6870,0.7220",0.44%,2.916
"SH512070,SH513050,SZ159928,SH510050,SH512550","证券保险ETF易方达,中概互联网ETF易方达,消费ETF,上证50ETF,富时A50",2018-08-23,"1.6770,1.3630,2.0340,2.1815,0.9660",2018-08-30,"1.6800,1.3660,2.0380,2.2024,0.9730",1.92%,2.9719
"SZ159941,SH513500,SZ159930,SH511260,SH511010","纳指ETF,标普500ETF博时,能源ETF,十年国债ETF,国债ETF",2018-08-30,"0.4333,0.9250,0.7450,100.8432,111.5994",2018-09-06,"0.4245,0.9130,0.7310,100.5402,111.5521",0.04%,2.9733
"SH512660,SH511260,SH513500,SH510170,SH510810","军工ETF,十年国债ETF,标普500ETF博时,大宗商品ETF,上海国企ETF汇添富",2018-09-06,"0.7260,100.5402,0.9130,0.4105,0.7334",2018-09-13,"0.7360,100.1102,0.9195,0.3952,0.7316",-0.64%,2.9541
"SH512660,SZ159941,SH513500,SH511260,SZ159943","军工ETF,纳指ETF,标普500ETF博时,十年国债ETF,深证成指ETF大成",2018-09-13,"0.7360,0.4243,0.9195,100.1102,0.7376",2018-09-20,"0.7170,0.4232,0.9255,100.3257,0.7441",-0.01%,2.9539
"SH510170,SZ159928,SH512200,SH510050,SH510180","大宗商品ETF,消费ETF,房地产ETF,上证50ETF,上证180ETF",2018-09-20,"0.4297,2.0100,0.7590,2.2094,2.5597",2018-09-28,"0.4142,2.1640,0.7520,2.3120,2.6617",2.22%,3.0195
"SZ159928,SZ159929,SZ159930,SH510810,SH510410","消费ETF,医药ETF,能源ETF,上海国企ETF汇添富,资源ETF博时",2018-09-28,"2.1640,1.5040,0.8030,0.7708,0.6560",2018-10-12,"1.9910,1.4100,0.7790,0.7024,0.6350",-5.78%,2.845
"SH518880,SH511260,SZ159929,SH510230,SH510880","黄金ETF,十年国债ETF,医药ETF,金融ETF,红利ETF华泰柏瑞",2018-10-12,"2.7020,101.1561,1.4100,0.8517,1.8288",2018-10-19,"2.7340,101.4060,1.3030,0.8639,1.8099",-1.81%,2.7934
"SH511010,SH511260,SH512660,SZ159929,SZ159930","国债ETF,十年国债ETF,军工ETF,医药ETF,能源ETF",2018-10-19,"112.8131,101.4060,0.6190,1.3030,0.7370",2018-10-26,"112.5993,101.5053,0.6310,1.2720,0.7620",0.97%,2.8206
"SH512880,SH512000,SH512200,SH518880,SH511260","证券ETF,券商ETF,房地产ETF,黄金ETF,十年国债ETF",2018-10-26,"0.7300,0.6920,0.7260,2.7570,101.5053",2018-11-02,"0.7780,0.7410,0.7280,2.7310,101.7523",1.18%,2.8539
"SH513050,SZ159928,SH512770,SZ159949,SZ159902","中概互联网ETF易方达,消费ETF,战略新兴ETF,创业板50ETF,中小100ETF华夏",2018-11-02,"1.2040,1.8250,0.8900,0.4850,2.5760",2018-11-09,"1.1480,1.7750,0.8800,0.4740,2.4650",3.12%,2.9431
"SH513500,SZ159941,SH511260,SH511010,SH518880","标普500ETF博时,纳指ETF,十年国债ETF,国债ETF,黄金ETF",2018-11-09,"0.8995,0.4033,102.1557,112.9983,2.7180",2018-11-16,"0.8745,0.3868,103.0195,113.8327,2.7070",-1.56%,2.8971
"SH512880,SH512000,SH512980,SH512200,SZ159939","证券ETF,券商ETF,传媒ETF,房地产ETF,信息技术ETF",2018-11-16,"0.8100,0.7710,0.7290,0.7730,0.4180",2018-11-23,"0.7640,0.7290,0.6800,0.7510,0.3890",-0.28%,2.8891
"SH518880,SH511260,SH511010,SZ159959,SH510900","黄金ETF,十年国债ETF,国债ETF,央企ETF银华,恒生中国企业ETF易方达",2018-11-23,"2.7310,102.9959,112.9884,0.9743,1.1420",2018-11-30,"2.7320,102.9005,113.0515,0.9792,1.1730",-0.07%,2.8871
"SZ159941,SH513500,SH513050,SZ159928,SH512400","纳指ETF,标普500ETF博时,中概互联网ETF易方达,消费ETF,有色金属ETF",2018-11-30,"0.3887,0.8810,1.1500,1.8170,0.5785",2018-12-07,"0.3823,0.8605,1.1390,1.8530,0.5874",0.16%,2.8918
"SH518880,SH511010,SH511260,SH512950,SH512400","黄金ETF,国债ETF,十年国债ETF,央企改革ETF华夏,有色金属ETF",2018-12-07,"2.7380,113.9342,103.6807,0.9580,0.5874",2018-12-14,"2.7450,113.9480,103.2891,0.9692,0.5736",0.30%,2.9005
"SZ159928,SZ159941,SZ159920,SH512040,SH512550","消费ETF,纳指ETF,恒生ETF,价值100ETF,富时A50",2018-12-14,"1.8690,0.3783,1.3990,0.4439,0.9450",2018-12-21,"1.7960,0.3535,1.3730,0.4261,0.8960",-4.77%,2.7621
"SH518880,SH511260,SH512980,SZ159939,SH510500","黄金ETF,十年国债ETF,传媒ETF,信息技术ETF,中证500ETF",2018-12-21,"2.7880,103.7220,0.6750,0.3740,3.8077",2018-12-28,"2.8260,104.4225,0.6550,0.3670,3.7347",-0.93%,2.7364
"SH511260,SH512200,SZ159959,SH512550,SH512070","十年国债ETF,房地产ETF,央企ETF银华,富时A50,证券保险ETF易方达",2018-12-28,"104.4225,0.7060,0.9647,0.8890,1.5900",2019-01-08,"104.3812,0.7220,0.9796,0.8950,1.6370",1.80%,2.7858
"SH512880,SH512000,SH512660,SH512400,SH512070","证券ETF,券商ETF,军工ETF,有色金属ETF,证券保险ETF易方达",2019-01-08,"0.7820,0.7450,0.6610,0.5688,1.6370",2019-01-15,"0.7980,0.7600,0.6640,0.5707,1.6830",-0.93%,2.7599
"SZ159928,SH512550,SH512960,SZ159943,SH512950","消费ETF,富时A50,央企结构调整ETF博时,深证成指ETF大成,央企改革ETF华夏",2019-01-15,"1.9130,0.9270,0.9093,0.6873,0.9445",2019-01-22,"1.9450,0.9370,0.9042,0.6813,0.9390",2.79%,2.837
"SH510170,SZ159928,SH513050,SH513500,SZ159930","大宗商品ETF,消费ETF,中概互联网ETF易方达,标普500ETF博时,能源ETF",2019-01-22,"0.3772,1.9450,1.1300,0.8360,0.6750",2019-01-29,"0.3762,1.9700,1.1480,0.8250,0.6730",-0.01%,2.8366
"SH513050,SH512550,SH510230,SH512070,SH510050","中概互联网ETF易方达,富时A50,金融ETF,证券保险ETF易方达,上证50ETF",2019-01-29,"1.1480,0.9670,0.8762,1.7200,2.1715",2019-02-12,"1.2090,0.9970,0.9013,1.7850,2.2389",3.82%,2.945
"SZ159949,SZ159915,SZ159939,SZ159902,SZ159929","创业板50ETF,创业板ETF易方达,信息技术ETF,中小100ETF华夏,医药ETF",2019-02-12,"0.4670,1.2780,0.4025,2.5510,1.2500",2019-02-19,"0.4930,1.3460,0.4510,2.7000,1.3000",7.85%,3.176
"SZ159939,SH510170,SH512660,SZ159943,SZ159915","信息技术ETF,大宗商品ETF,军工ETF,深证成指ETF大成,创业板ETF易方达",2019-02-19,"0.4510,0.4105,0.7160,0.7656,1.3460",2019-02-26,"0.5290,0.4225,0.7500,0.8191,1.4790",9.22%,3.4689
"SH512000,SH512880,SZ159939,SH512070,SH512980","券商ETF,证券ETF,信息技术ETF,证券保险ETF易方达,传媒ETF",2019-02-26,"0.9980,1.0440,0.5290,2.1320,0.8190",2019-03-05,"0.9950,1.0430,0.5185,2.1600,0.8670",-0.76%,3.4425
"SZ159915,SZ159949,SZ159901,SH512980,SH512200","创业板ETF易方达,创业板50ETF,深证100ETF易方达,传媒ETF,房地产ETF",2019-03-05,"1.6150,0.5980,2.1960,0.8670,0.8950",2019-03-12,"1.6960,0.6110,2.1867,0.9390,0.8740",3.16%,3.5512
"SZ159939,SH518880,SH511260,SH511010,SH511030","信息技术ETF,黄金ETF,十年国债ETF,国债ETF,公司债ETF",2019-03-12,"0.5975,2.8080,104.6026,114.7016,26.6085",2019-03-19,"0.5290,2.8230,104.6852,114.6356,26.6138",-1.04%,3.5142
"SZ159928,SH512200,SZ159901,SZ159930,SH512770","消费ETF,房地产ETF,深证100ETF易方达,能源ETF,战略新兴ETF",2019-03-19,"2.4980,0.9330,2.2180,0.7650,1.0690",2019-03-26,"2.3950,0.9170,2.1336,0.7310,1.0150",-2.68%,3.4201
"SH518880,SH511260,SH511010,SH512890,SZ159959","黄金ETF,十年国债ETF,国债ETF,红利低波ETF华泰柏瑞,央企ETF银华",2019-03-26,"2.8500,105.4005,115.1213,0.5665,1.0880",2019-04-02,"2.7920,104.7128,114.9883,0.5960,1.1390",0.84%,3.4488
"SH512000,SH512880,SH512660,SZ159939,SH512400","券商ETF,证券ETF,军工ETF,信息技术ETF,有色金属ETF",2019-04-02,"1.0310,1.0810,0.8600,0.5560,0.7224",2019-04-10,"1.0440,1.0940,0.8460,0.5380,0.7185",0.63%,3.4704
"SZ159930,SH513050,SH512550,SH512890,SH510050","能源ETF,中概互联网ETF易方达,富时A50,红利低波ETF华泰柏瑞,上证50ETF",2019-04-10,"0.8140,1.3280,1.1830,0.6160,2.6292",2019-04-17,"0.8210,1.3130,1.1990,0.6125,2.6585",0.43%,3.4855
"SH510230,SH510050,SH512550,SH512070,SZ159930","金融ETF,上证50ETF,富时A50,证券保险ETF易方达,能源ETF",2019-04-17,"1.0903,2.6585,1.1990,2.3410,0.8210",2019-04-24,"1.0743,2.6239,1.1840,2.3400,0.8150",-0.85%,3.4559
"SZ159941,SH513500,SZ159928,SH512690,SH511260","纳指ETF,标普500ETF博时,消费ETF,酒ETF,十年国债ETF",2019-04-24,"0.4240,0.9190,2.7610,0.7354,102.7657",2019-05-08,"0.4180,0.9080,2.6440,0.3504,103.5154",-9.97%,3.1112
"SH518880,SH511260,SH511010,SH511030,SZ159920","黄金ETF,十年国债ETF,国债ETF,公司债ETF,恒生ETF",2019-05-08,"2.8040,103.5154,114.6100,2.6524,1.5210",2019-05-15,"2.8440,104.0978,114.6543,2.6496,1.5070",-0.00%,3.1111
"SH512690,SZ159928,SH512200,SZ159930,SH518880","酒ETF,消费ETF,房地产ETF,能源ETF,黄金ETF",2019-05-15,"0.3747,2.8390,0.8740,0.7450,2.8440",2019-05-22,"0.3600,2.7130,0.8510,0.7230,2.8340",0.99%,3.1421
"SH518880,SZ159920,SH510900,SH512550,SH510050","黄金ETF,恒生ETF,恒生中国企业ETF易方达,富时A50,上证50ETF",2019-05-22,"2.8340,1.4830,1.1610,1.0900,2.4030",2019-05-29,"2.8610,1.4640,1.1450,1.1020,2.4376",-0.47%,3.1275
"SZ159928,SH512070,SZ159915,SH512400,SH512880","消费ETF,证券保险ETF易方达,创业板ETF易方达,有色金属ETF,证券ETF",2019-05-29,"2.7270,2.1140,1.4320,0.6226,0.9170",2019-06-05,"2.6680,2.0650,1.3930,0.6206,0.9040",-1.23%,3.0889
"SH518880,SH512480,SH511260,SH511010,SH512910","黄金ETF,半导体ETF,十年国债ETF,国债ETF,中证A100ETF",2019-06-05,"2.9630,1.0323,104.7561,115.3183,0.8611",2019-06-13,"2.9770,0.4995,104.5612,115.0602,0.8594",-10.25%,2.7722
"SZ159928,SH512690,SH512400,SH512770,SZ159939","消费ETF,酒ETF,有色金属ETF,战略新兴ETF,信息技术ETF",2019-06-13,"2.7860,0.3552,0.6461,0.9500,0.4560",2019-06-20,"2.8370,0.3692,0.6500,0.9610,0.4685",-0.71%,2.7526
"SH512070,SH512880,SH512000,SH510230,SH512550","证券保险ETF易方达,证券ETF,券商ETF,金融ETF,富时A50",2019-06-20,"2.2910,0.9880,0.9400,1.0676,1.1810",2019-06-27,"2.2980,0.9910,0.9470,1.0558,1.1740",3.61%,2.8518
"SH512690,SZ159929,SH511030,SH512890,SH513500","酒ETF,医药ETF,公司债ETF,红利低波ETF华泰柏瑞,标普500ETF博时",2019-06-27,"0.3909,1.4160,2.6635,0.5645,0.9350",2019-07-04,"0.3968,1.4300,2.6772,0.5760,0.9625",3.06%,2.9392
"SH512660,SH512200,SH513500,SH512890,SH510170","军工ETF,房地产ETF,标普500ETF博时,红利低波ETF华泰柏瑞,大宗商品ETF",2019-07-04,"0.7820,0.8990,0.9625,0.5760,0.4210",2019-07-11,"0.7480,0.8570,0.9625,0.5625,0.4078",-2.90%,2.8539
"SZ159928,SH510050,SH512550,SZ159901,SH510230","消费ETF,上证50ETF,富时A50,深证100ETF易方达,金融ETF",2019-07-11,"2.9200,2.5920,1.1760,2.1980,1.0358",2019-07-18,"2.8790,2.5769,1.1710,2.1980,1.0400",0.50%,2.8683
"SH511030,SH512480,SH510810,SH511260,SH511010","公司债ETF,半导体ETF,上海国企ETF汇添富,十年国债ETF,国债ETF",2019-07-18,"2.9139,0.5030,0.8610,105.3287,115.8562",2019-07-25,"2.9171,0.5275,0.8810,105.3051,115.8947",0.34%,2.878
"SH512480,SZ159939,SH513050,SZ159902,SH512770","半导体ETF,信息技术ETF,中概互联网ETF易方达,中小100ETF华夏,战略新兴ETF",2019-07-25,"0.5275,0.4795,1.2520,2.8460,0.9890",2019-08-01,"0.5260,0.4805,1.2170,2.8380,0.9920",1.16%,2.9112
"SH510170,SH511010,SH511030,SH515000,SZ159929","大宗商品ETF,国债ETF,公司债ETF,科技ETF,医药ETF",2019-08-01,"0.4125,116.0079,2.9169,1.0019,1.4010",2019-08-08,"0.4038,116.3922,2.9226,0.9855,1.3720",-1.67%,2.8626
"SH518880,SH511260,SH511030,SZ159928,SH510900","黄金ETF,十年国债ETF,公司债ETF,消费ETF,恒生中国企业ETF易方达",2019-08-08,"3.3860,106.3765,2.9226,2.8170,1.1500",2019-08-15,"3.4140,106.8153,2.9288,2.8460,1.1410",0.54%,2.878
"SH512690,SH512480,SH512170,SH515000,SZ159939","酒ETF,半导体ETF,医疗ETF,科技ETF,信息技术ETF",2019-08-15,"0.3879,0.5210,0.3680,1.0245,0.4720",2019-08-22,"0.4082,0.5510,0.3787,1.0720,0.5015",5.69%,3.0417
"SZ159939,SH512480,SH512670,SH512980,SH512660","信息技术ETF,半导体ETF,国防ETF,传媒ETF,军工ETF",2019-08-22,"0.5015,0.5510,0.5040,0.7300,0.7800",2019-08-29,"0.5070,0.5650,0.5180,0.7400,0.7930",1.26%,3.0799
"SH512930,SH512480,SH518880,SZ159928,SH512670","AI人工智能ETF,半导体ETF,黄金ETF,消费ETF,国防ETF",2019-08-29,"0.9364,0.5650,3.5650,3.0280,0.5180",2019-09-05,"0.9908,0.6180,3.5390,3.0680,0.5575",5.12%,3.2376
"SH512480,SZ159939,SH512930,SH512880,SH512980","半导体ETF,信息技术ETF,AI人工智能ETF,证券ETF,传媒ETF",2019-09-05,"0.6180,0.5445,0.9908,0.9900,0.7800",2019-09-12,"0.6330,0.5615,1.0098,1.0370,0.8050",4.25%,3.3752
"SZ159930,SH512000,SH512880,SH510900,SZ159920","能源ETF,券商ETF,证券ETF,恒生中国企业ETF易方达,恒生ETF",2019-09-12,"0.7340,0.9860,1.0370,1.2440,1.5110",2019-09-20,"0.7150,0.9390,0.9860,1.2020,1.4750",-2.66%,3.2854
"SH512690,SZ159928,SH513520,SH513500,SZ159941","酒ETF,消费ETF,日经ETF,标普500ETF博时,纳指ETF",2019-09-20,"0.4207,3.0080,1.0540,0.9910,0.4455",2019-09-27,"0.4174,2.9350,1.0650,0.9870,0.4395",-0.80%,3.259
"SH512550,SH510230,SZ159972,SH511010,SH511260","富时A50,金融ETF,5年地债ETF,国债ETF,十年国债ETF",2019-09-27,"1.2130,1.0402,92.9015,116.4069,105.6917",2019-10-11,"1.2360,1.0614,93.1473,116.5478,105.8629",0.23%,3.2664
"SH512170,SH512200,SZ159949,SZ159929,SZ159915","医疗ETF,房地产ETF,创业板50ETF,医药ETF,创业板ETF易方达",2019-10-11,"0.4163,0.8670,0.5890,1.5360,1.6060",2019-10-18,"0.4237,0.8550,0.5800,1.5520,1.5890",0.74%,3.2906
"SH513520,SH513050,SH512170,SZ159920,SH510900","日经ETF,中概互联网ETF易方达,医疗ETF,恒生ETF,恒生中国企业ETF易方达",2019-10-18,"1.0720,1.2370,0.4237,1.4820,1.2130",2019-10-25,"1.0880,1.2270,0.4107,1.4810,1.2060",-1.16%,3.2526
"SH515000,SH512670,SH510170,SZ159985,SH512980","科技ETF,国防ETF,大宗商品ETF,豆粕ETF,传媒ETF",2019-10-25,"1.1680,0.5075,0.3940,1.0155,0.7510",2019-11-01,"1.1880,0.5090,0.3945,1.0002,0.7560",0.81%,3.279
"SZ159941,SZ159928,SH515800,SH513500,SZ159972","纳指ETF,消费ETF,800ETF,标普500ETF博时,5年地债ETF",2019-11-01,"0.4543,3.0640,0.8606,1.0000,92.9553",2019-11-08,"0.4557,3.0800,0.8635,1.0020,92.8678",0.52%,3.2962
"SH513050,SZ159949,SZ159929,SH515000,SZ159985","中概互联网ETF易方达,创业板50ETF,医药ETF,科技ETF,豆粕ETF",2019-11-08,"1.2880,0.6080,1.6170,1.2130,0.9981",2019-11-15,"1.2720,0.5970,1.6050,1.2190,0.9844",0.02%,3.2969
"SH512480,SH512170,SH515000,SH512690,SH512930","半导体ETF,医疗ETF,科技ETF,酒ETF,AI人工智能ETF",2019-11-15,"0.6290,0.4417,1.2190,0.4299,0.9640",2019-11-22,"0.6185,0.4313,1.2000,0.4233,0.9606",0.56%,3.3154
"SH512400,SH510170,SH510410,SZ159930,SH515600","有色金属ETF,大宗商品ETF,资源ETF博时,能源ETF,央企创新ETF",2019-11-22,"0.6099,0.3983,0.5750,0.6690,0.8893",2019-11-29,"0.6128,0.4002,0.5810,0.6740,0.8887",1.60%,3.3683
"SH512480,SZ159941,SH513050,SZ159939,SH513500","半导体ETF,纳指ETF,中概互联网ETF易方达,信息技术ETF,标普500ETF博时",2019-11-29,"0.6245,0.4885,1.3190,0.5285,1.0420",2019-12-06,"0.6820,0.4678,1.3340,0.5510,1.0290",0.93%,3.3995
"SH512480,SZ159949,SH515000,SZ159915,SH512670","半导体ETF,创业板50ETF,科技ETF,创业板ETF易方达,国防ETF",2019-12-06,"0.6820,0.6250,1.2230,1.6620,0.5155",2019-12-13,"0.7310,0.6420,1.2420,1.6930,0.5170",2.26%,3.4763
"SH512480,SZ159920,SH510900,SH513050,SH512070","半导体ETF,恒生ETF,恒生中国企业ETF易方达,中概互联网ETF易方达,证券保险ETF易方达",2019-12-13,"0.7310,1.5200,1.2310,1.3720,2.2500",2019-12-20,"0.7140,1.5360,1.2550,1.4060,2.2850",2.57%,3.5656
"SH512000,SH512200,SH513050,SH510900,SH512890","券商ETF,房地产ETF,中概互联网ETF易方达,恒生中国企业ETF易方达,红利低波ETF华泰柏瑞",2019-12-20,"0.9530,0.9060,1.4060,1.2550,0.5940",2019-12-27,"0.9420,0.8980,1.4740,1.2750,0.5935",1.30%,3.6121
"SH512400,SH510410,SH510170,SH512930,SH513050","有色金属ETF,资源ETF博时,大宗商品ETF,AI人工智能ETF,中概互联网ETF易方达",2019-12-27,"0.7038,0.6330,0.4378,1.0236,1.4740",2020-01-06,"0.7587,0.6760,0.4642,1.0745,1.4500",4.95%,3.7909
"SH512980,SH512400,SZ159939,SH512930,SH510410","传媒ETF,有色金属ETF,信息技术ETF,AI人工智能ETF,资源ETF博时",2020-01-06,"0.9050,0.7587,0.6090,1.0745,0.6760",2020-01-13,"0.9290,0.7420,0.6360,1.1323,0.6520",1.95%,3.8649
"SH512480,SH512690,SH513050,SH515000,SH512930","半导体ETF,酒ETF,中概互联网ETF易方达,科技ETF,AI人工智能ETF",2020-01-13,"0.8250,0.4582,1.5420,1.3730,1.1323",2020-01-20,"0.8760,0.4519,1.5140,1.4330,1.1643",2.56%,3.9637
"SH512480,SH515000,SH512170,SH512930,SZ159929","半导体ETF,科技ETF,医疗ETF,AI人工智能ETF,医药ETF",2020-01-20,"0.8760,1.4330,0.4550,1.1643,1.6580",2020-02-04,"0.8600,1.3600,0.4563,1.0762,1.6040",-5.41%,3.7491
"SH518880,SH511260,SH511010,SZ159972,SZ159995","黄金ETF,十年国债ETF,国债ETF,5年地债ETF,芯片ETF",2020-02-04,"3.4920,109.0576,119.5348,94.6716,1.0068",2020-02-11,"3.4720,109.5092,119.8363,95.2253,1.0370",0.16%,3.755
"SZ159941,SZ159939,SZ159928,SH512930,SH512660","纳指ETF,信息技术ETF,消费ETF,AI人工智能ETF,军工ETF",2020-02-11,"0.5640,0.6405,2.9490,1.1755,0.7820",2020-02-18,"0.5583,0.7065,3.0020,1.3041,0.8740",5.90%,3.9766
"SH512480,SH512660,SH512670,SZ159995,SZ159939","半导体ETF,军工ETF,国防ETF,芯片ETF,信息技术ETF",2020-02-18,"1.0650,0.8740,0.6135,1.1800,0.7065",2020-02-25,"1.2240,0.8960,0.6400,1.4010,0.7710",12.41%,4.4699
"SH515880,SZ159995,SH512480,SH512930,SH515000","通信ETF,芯片ETF,半导体ETF,AI人工智能ETF,科技ETF",2020-02-25,"1.3880,1.4010,1.2240,1.4301,1.6690",2020-03-03,"1.2880,1.1590,1.0215,1.3343,1.5680",-9.90%,4.0272
"SH512170,SZ159985,SH511260,SH511030,SH511010","医疗ETF,豆粕ETF,十年国债ETF,公司债ETF,国债ETF",2020-03-03,"0.5330,0.9680,109.8997,3.0174,119.9633",2020-03-10,"0.5230,0.9570,111.2506,3.0158,120.7840",0.35%,4.0414
"SH511260,SH511010,SZ159972,SZ159985,SH513520","十年国债ETF,国债ETF,5年地债ETF,豆粕ETF,日经ETF",2020-03-10,"111.2506,120.7840,96.0340,0.9570,0.9840",2020-03-17,"110.1674,119.9830,95.8923,0.9600,0.8260",-3.35%,3.906
"SZ159985,SH511010,SH511260,SH515450,SH515210","豆粕ETF,国债ETF,十年国债ETF,红利低波50ETF,钢铁ETF",2020-03-17,"0.9600,119.9830,110.1674,0.6856,0.8452",2020-03-24,"1.0150,120.4963,110.6623,0.6669,0.8333",-0.22%,3.8976
